onset	duration	offset	block	task	trial	lexicality	congruency	stimulus	stimulus_spaced	correct	response_time	word_freq	nb_letters	nb_phonemes	ratio	nb_syllables
0.252578859408459	5	5.25257885940846	3	instructions reading aloud	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
15.1769	0.2014	15.3783	3	reading aloud	1	pseudoword	congruent	élignant	é l i gn ant	1	1.1337	n/a	8	5	1.6	3
17.6301	0.2014	17.8315	3	reading aloud	2	pseudoword	incongruent	caillon	c ai llo n	1	0.8747	n/a	7	4	1.75	2
20.0106	0.2014	20.2119	3	reading aloud	3	pseudoword	incongruent	nange	na nge	1	0.803	n/a	5	3	1.667	1
22.3718	0.2015	22.5733	3	reading aloud	4	pseudoword	incongruent	manron	ma n ro n	1	0.6703	n/a	6	4	1.5	2
24.7531	0.2016	24.9546	3	reading aloud	5	pseudoword	incongruent	saillaîte	s ai lla ît e	1	0.6714	n/a	9	5	1.8	2
27.113	0.2015	27.3145	3	reading aloud	6	pseudoword	incongruent	alaissée	a la is s ée	1	0.7479	n/a	8	5	1.6	3
29.7954	0.2017	29.9971	3	reading aloud	7	word	congruent	sentant	s en t ant	1	0.5993	2.84	7	4	1.75	2
32.1523	0.2015	32.3538	3	reading aloud	8	pseudoword	congruent	chincedant	ch in c e d ant	1	0.7968	n/a	10	6	1.667	3
34.5324	0.2021	34.7345	3	reading aloud	9	pseudoword	congruent	mengement	m en ge m ent	1	0.8027	n/a	9	6	1.5	3
36.9097	0.2016	37.1113	3	reading aloud	10	pseudoword	congruent	mouque	m ou que	1	0.682	n/a	6	3	2	1
39.2714	0.2015	39.4729	3	reading aloud	11	pseudoword	congruent	fantresse	f an t r esse	0	n/a	n/a	9	6	1.5	2
43.9517	0.2016	44.1533	3	reading aloud	12	pseudoword	congruent	chain	ch ain	1	0.9942	n/a	5	2	2.5	1
46.3931	0.2015	46.5946	3	reading aloud	13	pseudoword	incongruent	constaige	co n s ta i ge	0	n/a	n/a	9	6	1.5	2
48.7707	0.2015	48.9722	3	reading aloud	14	word	congruent	hargneuse	ha r gn eu se	1	1.3894	9.46	9	5	1.8	2
53.7334	0.2016	53.935	3	reading aloud	15	word	incongruent	aisance	a isa nc e	1	1.1363	15.41	7	4	1.75	2
56.471	0.2017	56.6728	3	reading aloud	16	pseudoword	congruent	mouquon	m ou qu on	1	0.8121	n/a	7	4	1.75	2
59.1313	0.2016	59.3329	3	reading aloud	17	pseudoword	congruent	soutresse	s ou t r esse	1	0.7232	n/a	9	6	1.5	2
61.5097	0.2014	61.7111	3	reading aloud	18	word	congruent	incessant	in c e ss ant	1	0.9101	12.23	9	5	1.8	3
64.1681	0.2013	64.3694	3	reading aloud	19	word	incongruent	chausson	cha u sso n	1	0.8051	5.95	8	4	2	2
66.5495	0.2016	66.7511	3	reading aloud	20	word	incongruent	intendant	i nte n da nt	1	0.7144	4.73	9	5	1.8	3
71.8132	0.2014	72.0145	3	reading aloud	21	pseudoword	incongruent	chaiguette	c ha ig ue tte	1	0.9916	n/a	10	5	2	2
74.2493	0.2016	74.4509	3	reading aloud	22	pseudoword	congruent	naidant	n ai d ant	1	0.7074	n/a	7	4	1.75	2
76.9283	0.2024	77.1308	3	reading aloud	23	word	congruent	mousson	m ou ss on	1	0.5854	17.36	7	4	1.75	2
79.2896	0.2015	79.4911	3	reading aloud	24	word	congruent	faisceau	f ai sc eau	1	0.8428	10	8	4	2	2
81.9697	0.2016	82.1712	3	reading aloud	25	word	congruent	tranchant	t r an ch ant	1	0.5745	5.27	9	5	1.8	2
84.6276	0.2024	84.83	3	reading aloud	26	word	incongruent	bleuet	b le ue t	1	0.5651	1.22	6	4	1.5	2
