onset	duration	offset	block	task	trial	lexicality	congruency	stimulus	stimulus_spaced	correct	response_time	word_freq	nb_letters	nb_phonemes	ratio	nb_syllables
103.9053	0.2024	104.1077	5	reading aloud	33	pseudoword	incongruent	huloeu	hu loe u	1	1.1915	n/a	6	3	2	2
108.8712	0.2016	109.0728	5	reading aloud	34	pseudoword	incongruent	intampieau	i nt a mp ie au	0	n/a	n/a	10	6	1.667	3
111.5098	0.2017	111.7115	5	reading aloud	35	pseudoword	congruent	fourmand	f ou r m and	1	1.0025	n/a	8	5	1.6	2
116.4886	0.2014	116.6901	5	reading aloud	36	word	congruent	échelle	é ch elle	1	0.7057	31.76	7	4	1.75	2
118.8265	0.2019	119.0284	5	reading aloud	37	word	congruent	flambeau	f l am b eau	1	0.6351	7.09	8	5	1.6	2
123.4893	0.2016	123.6909	5	reading aloud	38	word	congruent	dépeint	d é p eint	1	0.6915	0.41	7	4	1.75	2
126.2284	0.2016	126.43	5	reading aloud	39	word	incongruent	choquante	c ho q ua n te	1	0.5862	1.69	9	5	1.8	2
128.9101	0.202	129.1121	5	reading aloud	40	word	incongruent	souffrance	so u ff ra nc e	1	0.6	47.16	10	6	1.667	2
131.2676	0.2016	131.4692	5	reading aloud	41	word	congruent	chapeau	ch a p eau	1	0.6805	88.04	7	4	1.75	2
135.9508	0.2015	136.1523	5	reading aloud	42	word	incongruent	maillon	m ai llo n	1	0.7612	3.18	7	4	1.75	2
138.6851	0.2015	138.8866	5	reading aloud	43	pseudoword	congruent	couffet	c ou ff et	1	0.7299	n/a	7	4	1.75	2
141.0671	0.2017	141.2689	5	reading aloud	44	word	congruent	enchaînée	en ch aî n ée	1	0.6489	3.11	9	5	1.8	3
143.5275	0.2026	143.7301	5	reading aloud	45	word	incongruent	faussaire	fa us sa i re	1	0.7949	1.35	9	5	1.8	2
145.9061	0.2015	146.1077	5	reading aloud	46	pseudoword	congruent	intouteur	in t ou t eur	1	0.9659	n/a	9	6	1.5	3
148.2641	0.2015	148.4656	5	reading aloud	47	pseudoword	incongruent	deuillou	de uil lou	1	1.3997	n/a	8	4	2	2
150.6468	0.2015	150.8483	5	reading aloud	48	pseudoword	congruent	maubeau	m au b eau	1	0.747	n/a	7	4	1.75	2
153.1056	0.202	153.3076	5	reading aloud	49	pseudoword	congruent	enssête	en ss ê te	1	0.9226	n/a	7	4	1.75	2
155.4868	0.2018	155.6887	5	reading aloud	50	pseudoword	congruent	ranfant	r an f ant	1	0.6979	n/a	7	4	1.75	2
157.8645	0.2015	158.0661	5	reading aloud	51	pseudoword	incongruent	éphon	ép ho n	1	0.8037	n/a	5	3	1.667	2
160.2251	0.2027	160.4278	5	reading aloud	52	pseudoword	incongruent	soussant	so us sa nt	0	n/a	n/a	8	4	2	2
165.2084	0.2022	165.4106	5	reading aloud	53	word	incongruent	échange	éc ha ng e	1	0.811	32.43	7	4	1.75	2
167.9439	0.2013	168.1452	5	reading aloud	54	word	incongruent	teigne	te ig ne	1	0.7921	1.15	6	3	2	1
170.3046	0.2017	170.5063	5	reading aloud	55	word	incongruent	tendon	te n do n	1	0.7322	3.99	6	4	1.5	2
172.9866	0.2013	173.1879	5	reading aloud	56	pseudoword	congruent	goubroune	g ou b r ou ne	0	n/a	n/a	9	6	1.5	2
175.4443	0.2015	175.6458	5	reading aloud	57	pseudoword	incongruent	taison	ta i so n	1	0.913	n/a	6	4	1.5	2
177.8255	0.202	178.0275	5	reading aloud	58	pseudoword	incongruent	incequant	i nc e qua nt	0	n/a	n/a	9	5	1.8	3
180.1833	0.2015	180.3848	5	reading aloud	59	pseudoword	congruent	condein	c on d ein	1	1.2752	n/a	7	4	1.75	2
189.7762	0.202	189.9782	5	reading aloud	60	pseudoword	incongruent	heuche	he uc he	1	1.5451	n/a	6	2	3	1
192.1442	0.2015	192.3457	5	reading aloud	61	word	incongruent	nouveau	no uv ea u	1	0.7817	292.43	7	4	1.75	2
194.5251	0.2016	194.7267	5	reading aloud	62	word	congruent	andouille	an d ou ille	1	0.6282	6.28	9	4	2.25	2
197.1834	0.2015	197.3848	5	reading aloud	63	word	incongruent	champ	c ha mp	1	0.5871	106.49	5	2	2.5	1
199.8643	0.2015	200.0658	5	reading aloud	64	word	congruent	bleuet	b l eu et	1	0.5684	1.22	6	4	1.5	2
202.6251	0.2016	202.8267	5	reading aloud	65	pseudoword	incongruent	oufrence	o uf re n ce	1	0.8936	n/a	8	5	1.6	2
205.3854	0.2018	205.5871	5	reading aloud	66	pseudoword	congruent	incantrant	in c an t r ant	1	0.8289	n/a	10	6	1.667	3
207.7646	0.2016	207.9662	5	reading aloud	67	pseudoword	congruent	pansonce	p an s on ce	1	1.0221	n/a	8	5	1.6	2
210.4255	0.2015	210.627	5	reading aloud	68	word	congruent	chercheuse	ch e r ch eu se	1	0.6381	3.78	10	6	1.667	2
212.8008	0.2014	213.0022	5	reading aloud	69	pseudoword	incongruent	graie	g ra ie	1	0.6505	n/a	5	3	1.667	1
215.1827	0.2021	215.3848	5	reading aloud	70	pseudoword	incongruent	ouplant	o up la nt	1	0.6817	n/a	7	4	1.75	2
217.6414	0.2017	217.8431	5	reading aloud	71	pseudoword	congruent	anrouille	an r ou ille	1	0.6442	n/a	9	4	2.25	2
220.0217	0.2013	220.2231	5	reading aloud	72	pseudoword	congruent	sencher	s en ch er	1	1.0874	n/a	7	4	1.75	2
222.6819	0.2013	222.8833	5	reading aloud	73	pseudoword	incongruent	chodouille	c ho do ui lle	1	0.9013	n/a	10	5	2	2
225.0643	0.2015	225.2658	5	reading aloud	74	word	incongruent	composant	co m p os a nt	1	0.8399	1.49	9	6	1.5	3
227.7221	0.2017	227.9238	5	reading aloud	75	pseudoword	incongruent	assagnin	as sa gni n	0	n/a	n/a	8	5	1.6	3
230.1053	0.2015	230.3069	5	reading aloud	76	pseudoword	incongruent	bancessant	ba n c es sa nt	1	1.1248	n/a	10	6	1.667	3
232.4644	0.2015	232.6659	5	reading aloud	77	word	incongruent	haussement	ha u sse me nt	1	1.2216	5.68	10	5	2	3
235.1415	0.2016	235.3431	5	reading aloud	78	pseudoword	congruent	désaint	d é s aint	0	n/a	n/a	7	4	1.75	2
237.5034	0.2017	237.7051	5	reading aloud	79	word	congruent	peigné	p ei gn é	1	0.6542	1.89	6	4	1.5	2
239.8859	0.2018	240.0877	5	reading aloud	80	word	incongruent	saisissant	sa is i s sa nt	1	0.8523	5	10	6	1.667	3
242.6408	0.2016	242.8423	5	reading aloud	81	pseudoword	congruent	freau	f r eau	1	0.6282	n/a	5	3	1.667	1
245.3229	0.2015	245.5245	5	reading aloud	82	pseudoword	congruent	prouche	p r ou che	1	0.7769	n/a	7	4	1.75	1
247.6815	0.2015	247.883	5	reading aloud	83	pseudoword	congruent	nousse	n ou sse	1	0.593	n/a	6	3	2	1
250.0612	0.2022	250.2634	5	reading aloud	84	pseudoword	incongruent	tougne	to ug ne	1	0.6672	n/a	6	3	2	1
252.7227	0.2016	252.9243	5	reading aloud	85	pseudoword	congruent	chousou	ch ou s ou	1	0.7165	n/a	7	4	1.75	2
255.1039	0.2015	255.3054	5	reading aloud	86	pseudoword	congruent	heudaise	heu d ai se	1	0.6532	n/a	8	4	2	2
259.7683	0.2016	259.97	5	reading aloud	87	pseudoword	congruent	enteuvant	en t eu v ant	0	n/a	n/a	9	5	1.8	3
262.1231	0.2016	262.3247	5	reading aloud	88	pseudoword	congruent	peillagnon	p e ill a gn on	0	n/a	n/a	10	6	1.667	3
267.382	0.2014	267.5835	5	reading aloud	89	pseudoword	congruent	queute	qu eu te	1	0.7755	n/a	6	3	2	1
270.1159	0.2018	270.3176	5	reading aloud	90	word	congruent	lointain	l oin t ain	1	0.641	91.96	8	5	1.6	2
272.5801	0.2013	272.7815	5	reading aloud	91	word	congruent	rancoeur	r an c oeu r	1	0.6628	6.15	8	5	1.6	2
277.2632	0.2024	277.4656	5	reading aloud	92	word	congruent	bouée	b ou ée	1	0.7349	5.47	5	3	1.667	1
280.0032	0.2015	280.2047	5	reading aloud	93	word	incongruent	guerrier	g u er rie r	1	0.6834	10	8	5	1.6	2
284.9841	0.2015	285.1857	5	reading aloud	94	pseudoword	congruent	beinf	b ein f	1	1.1634	n/a	5	3	1.667	1
289.7242	0.2016	289.9258	5	reading aloud	95	word	incongruent	fourche	fo u rc he	0	n/a	8.18	7	4	1.75	1
292.1614	0.2017	292.3632	5	reading aloud	96	word	congruent	angoisse	an g oi sse	1	0.7302	68.99	8	5	1.6	2
294.5208	0.2015	294.7223	5	reading aloud	97	word	incongruent	embout	e mbo ut	1	0.8573	0.81	6	3	2	2
297.203	0.2015	297.4045	5	reading aloud	98	word	incongruent	ceinturon	c ei nt u ro n	1	0.6228	7.23	9	6	1.5	3
302.1649	0.2019	302.3668	5	reading aloud	99	word	incongruent	fourchette	fo ur c he tte	1	0.7868	14.19	10	6	1.667	2
304.9001	0.2017	305.1018	5	reading aloud	100	word	congruent	mouton	m ou t on	1	0.7808	30.47	6	4	1.5	2
307.2822	0.2015	307.4837	5	reading aloud	101	word	congruent	hargneuse	ha r gn eu se	0	n/a	9.46	9	5	1.8	2
309.6396	0.2016	309.8412	5	reading aloud	102	word	congruent	raisin	r ai s in	1	1.0737	9.53	6	4	1.5	2
312.0217	0.2015	312.2232	5	reading aloud	103	word	congruent	croissant	c r oi ss ant	1	0.8477	18.72	9	6	1.5	2
316.9845	0.2017	317.1862	5	reading aloud	104	word	congruent	abaissant	a b ai ss ant	1	0.9261	0.27	9	5	1.8	3
319.3991	0.2013	319.6004	5	reading aloud	105	pseudoword	congruent	fantresse	f an t r esse	1	0.8575	n/a	9	6	1.5	2
322.0995	0.2013	322.3009	5	reading aloud	106	word	congruent	tailleuse	t a ill eu se	1	0.7759	0.07	9	5	1.8	2
324.4557	0.202	324.6576	5	reading aloud	107	pseudoword	incongruent	quau	qua u	1	0.6858	n/a	4	2	2	1
326.8373	0.2013	327.0385	5	reading aloud	108	pseudoword	congruent	bouin	b ou in	1	0.6987	n/a	5	3	1.667	1
329.2195	0.2021	329.4216	5	reading aloud	109	word	incongruent	instant	i ns ta nt	1	0.7121	340.2	7	4	1.75	2
331.8805	0.202	332.0825	5	reading aloud	110	word	congruent	vaisselle	v ai ss elle	1	0.6727	25.95	9	5	1.8	2
334.6407	0.203	334.8437	5	reading aloud	111	word	incongruent	incessant	i nc e ssa nt	1	0.8062	12.23	9	5	1.8	3
337.0187	0.2015	337.2202	5	reading aloud	112	word	congruent	planche	p l an che	1	0.8097	41.55	7	4	1.75	1
339.3998	0.2015	339.6013	5	reading aloud	113	word	incongruent	teigneuse	te ig ne us e	1	0.8444	2.84	9	5	1.8	2
341.7586	0.2018	341.9604	5	reading aloud	114	pseudoword	incongruent	encousse	e nco us se	0	n/a	n/a	8	4	2	2
346.4448	0.2015	346.6463	5	reading aloud	115	word	congruent	enfantin	en f an t in	1	0.7601	31.15	8	5	1.6	3
348.8773	0.2015	349.0788	5	reading aloud	116	word	congruent	frein	f r ein	1	0.6487	13.18	5	3	1.667	1
351.2576	0.2019	351.4595	5	reading aloud	117	pseudoword	incongruent	chain	c ha in	1	0.5984	n/a	5	2	2.5	1
356.3215	0.2016	356.5231	5	reading aloud	118	word	incongruent	honteuse	ho n te use	1	0.7905	22.3	8	4	2	2
360.9632	0.2015	361.1648	5	reading aloud	119	word	congruent	soucieuse	s ou c i eu se	1	0.6445	16.62	9	6	1.5	2
363.2998	0.2015	363.5012	5	reading aloud	120	word	congruent	paillasson	p a ill a ss on	1	0.7905	4.39	10	6	1.667	3
393.040983330804	5	398.040983330804	6	instructions lexical decision	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
403.1824	0.2013	403.3837	6	lexical decision	1	word	incongruent	bambou	ba m bo u	0	n/a	6.15	6	4	1.5	2
407.9001	0.2027	408.1028	6	lexical decision	2	word	congruent	envoûtant	en v oû t ant	1	0.7738	1.49	9	5	1.8	3
410.5349	0.2018	410.7366	6	lexical decision	3	pseudoword	congruent	arreau	a rr eau	1	1.8791	n/a	6	3	2	2
412.9222	0.2017	413.1239	6	lexical decision	4	word	incongruent	dénouement	d én o ue me nt	1	0.9057	4.05	10	6	1.667	3
415.2804	0.2015	415.482	6	lexical decision	5	pseudoword	incongruent	conteilant	co n te i la nt	1	0.8046	n/a	10	6	1.667	3
419.9609	0.2015	420.1624	6	lexical decision	6	pseudoword	incongruent	jouanre	jo ua nr e	1	0.8609	n/a	7	4	1.75	1
422.296	0.2015	422.4975	6	lexical decision	7	word	incongruent	naissance	na is sa n ce	1	0.6869	52.91	9	5	1.8	2
424.9769	0.2019	425.1787	6	lexical decision	8	word	incongruent	saison	sa i so n	1	0.6899	49.59	6	4	1.5	2
427.3366	0.2015	427.5381	6	lexical decision	9	pseudoword	incongruent	fanseuil	fa ns e ui l	1	0.8563	n/a	8	5	1.6	2
430.0087	0.2015	430.2101	6	lexical decision	10	word	incongruent	champignon	c ha mp ig no n	1	0.691	12.97	10	6	1.667	3
432.6761	0.2015	432.8777	6	lexical decision	11	pseudoword	incongruent	fangueuse	fa ng ue u se	1	2.0975	n/a	9	5	1.8	2
435.3346	0.2015	435.5361	6	lexical decision	12	pseudoword	congruent	embenche	em b en che	1	0.9532	n/a	8	4	2	2
438.0143	0.2022	438.2165	6	lexical decision	13	word	congruent	neuve	n eu ve	1	0.6393	113.18	5	3	1.667	1
440.3736	0.202	440.5756	6	lexical decision	14	word	incongruent	chou	c ho u	1	0.554	21.96	4	2	2	1
443.0559	0.2013	443.2573	6	lexical decision	15	word	congruent	maintien	m ain t i en	1	0.7346	10.14	8	5	1.6	2
445.7138	0.2014	445.9152	6	lexical decision	16	word	congruent	mourant	m ou r ant	1	0.7238	5.74	7	4	1.75	2
450.3953	0.2013	450.5966	6	lexical decision	17	word	incongruent	fougueuse	fo ug ue u se	1	1.0283	3.45	9	5	1.8	2
452.735	0.2014	452.9364	6	lexical decision	18	pseudoword	congruent	coutronte	c ou t r on te	1	1.4754	n/a	9	6	1.5	2
455.1017	0.2016	455.3033	6	lexical decision	19	word	congruent	innocence	i nn o c en ce	1	0.7628	20	9	6	1.5	3
457.4754	0.2021	457.6775	6	lexical decision	20	pseudoword	congruent	neuquant	n eu qu ant	1	0.7021	n/a	8	4	2	2
459.8584	0.2019	460.0603	6	lexical decision	21	pseudoword	congruent	ovougeade	o v ou ge a de	1	0.956	n/a	9	6	1.5	3
462.2177	0.2015	462.4192	6	lexical decision	22	pseudoword	incongruent	chincedant	c hi n ce da nt	1	1.9346	n/a	10	6	1.667	3
467.1452	0.2023	467.3475	6	lexical decision	23	pseudoword	congruent	saillaîte	s a ill aî te	1	0.8551	n/a	9	5	1.8	2
469.8345	0.2017	470.0362	6	lexical decision	24	word	congruent	quignon	qu i gn on	1	1.3077	2.43	7	4	1.75	2
472.2447	0.2024	472.4471	6	lexical decision	25	pseudoword	incongruent	raite	ra i te	1	1.1456	n/a	5	3	1.667	1
474.5741	0.2016	474.7757	6	lexical decision	26	pseudoword	congruent	bauillet	b au ill et	1	1.014	n/a	8	4	2	2
476.9831	0.2015	477.1846	6	lexical decision	27	pseudoword	incongruent	ensaiement	e nsa ie me nt	1	1.654	n/a	10	5	2	3
479.3548	0.2015	479.5563	6	lexical decision	28	word	congruent	couvent	c ou v ent	1	0.6394	26.15	7	4	1.75	2
481.695	0.2015	481.8965	6	lexical decision	29	pseudoword	incongruent	guenquette	g ue nq ue tte	1	1.1051	n/a	10	5	2	2
484.0552	0.2015	484.2567	6	lexical decision	30	pseudoword	incongruent	indantant	i nda n ta nt	1	2.0438	n/a	9	5	1.8	3
486.4115	0.2016	486.613	6	lexical decision	31	word	incongruent	gloussant	g lo us sa nt	1	0.8036	0.54	9	5	1.8	2
491.4	0.202	491.602	6	lexical decision	32	pseudoword	incongruent	pausson	pa us so n	1	0.887	n/a	7	4	1.75	2
493.7418	0.2015	493.9433	6	lexical decision	33	word	congruent	fainéante	f ai n é an te	1	0.8832	1.89	9	6	1.5	3
498.4178	0.2017	498.6196	6	lexical decision	34	word	congruent	soupirant	s ou p i r ant	1	1.589	2.23	9	6	1.5	3
500.7329	0.2014	500.9342	6	lexical decision	35	word	congruent	houleuse	hou l eu se	1	1.1141	2.16	8	4	2	2
503.1324	0.2019	503.3344	6	lexical decision	36	word	congruent	aisance	ai s an ce	1	0.6455	15.41	7	4	1.75	2
505.7966	0.2017	505.9983	6	lexical decision	37	word	incongruent	occurrence	o c cu rre n ce	1	0.9354	7.43	10	6	1.667	3
508.1742	0.2026	508.3768	6	lexical decision	38	word	incongruent	amphore	a mp ho re	1	0.8696	1.35	7	4	1.75	2
510.8442	0.2015	511.0457	6	lexical decision	39	pseudoword	incongruent	chougnon	cho u gno n	1	1.0366	n/a	8	4	2	2
513.5118	0.2017	513.7135	6	lexical decision	40	pseudoword	incongruent	anduaine	a nd ua i ne	1	1.3169	n/a	8	5	1.6	2
515.9154	0.2016	516.117	6	lexical decision	41	word	congruent	nain	n ain	1	0.6104	8.99	4	2	2	1
518.5529	0.2015	518.7544	6	lexical decision	42	word	congruent	bouillon	b ou ill on	1	0.6168	8.92	8	4	2	2
521.2121	0.2015	521.4137	6	lexical decision	43	pseudoword	congruent	bouquon	b ou qu on	1	0.8406	n/a	7	4	1.75	2
523.8943	0.2017	524.096	6	lexical decision	44	pseudoword	incongruent	moustesse	mo us te s se	1	1.0773	n/a	9	6	1.5	2
526.5528	0.2015	526.7543	6	lexical decision	45	word	congruent	bouleau	b ou l eau	1	0.9837	4.05	7	4	1.75	2
528.9415	0.2016	529.1431	6	lexical decision	46	pseudoword	congruent	aubluche	au b l u che	1	1.122	n/a	8	5	1.6	2
531.2907	0.2015	531.4922	6	lexical decision	47	pseudoword	congruent	cheue	ch eue	1	0.7539	n/a	5	2	2.5	1
533.6703	0.2027	533.8731	6	lexical decision	48	word	congruent	agneau	a gn eau	1	0.6751	8.78	6	3	2	2
540.9401	0.2015	541.1416	6	lexical decision	49	pseudoword	incongruent	hulour	h ul o ur	1	0.8813	n/a	6	4	1.5	2
543.3537	0.2017	543.5554	6	lexical decision	50	pseudoword	congruent	ennoûlant	en n oû l ant	1	0.9028	n/a	9	5	1.8	3
545.987	0.2022	546.1892	6	lexical decision	51	pseudoword	congruent	emblon	em b l on	1	1.0153	n/a	6	4	1.5	2
548.3899	0.2018	548.5917	6	lexical decision	52	word	incongruent	toucher	to uc he r	1	0.6355	10.14	7	4	1.75	2
550.7719	0.2014	550.9733	6	lexical decision	53	word	congruent	euphorie	eu ph o r ie	1	0.6003	8.11	8	5	1.6	3
553.1306	0.2013	553.332	6	lexical decision	54	word	congruent	ampoule	am p ou le	1	0.4607	19.12	7	4	1.75	2
555.812	0.2013	556.0133	6	lexical decision	55	word	incongruent	phalange	p ha la n ge	1	1.5011	5.2	8	5	1.6	2
558.1718	0.2018	558.3736	6	lexical decision	56	pseudoword	congruent	foncousie	f on c ou s ie	1	0.7144	n/a	9	6	1.5	3
560.55	0.202	560.752	6	lexical decision	57	pseudoword	incongruent	gougue	go ug ue	1	0.8731	n/a	6	3	2	1
565.5176	0.2025	565.7201	6	lexical decision	58	pseudoword	incongruent	groussant	g ro us sa nt	1	0.9415	n/a	9	5	1.8	2
567.8811	0.2016	568.0827	6	lexical decision	59	word	congruent	constante	c on s t an te	1	0.765	16.82	9	6	1.5	2
572.834	0.2017	573.0358	6	lexical decision	60	word	incongruent	tronche	t ro nc he	1	0.9209	25.68	7	4	1.75	1
575.1705	0.2016	575.3721	6	lexical decision	61	pseudoword	congruent	combache	c om b a che	1	0.7995	n/a	8	5	1.6	2
577.853	0.2015	578.0545	6	lexical decision	62	word	congruent	plongeuse	p l on g eu se	1	1.4919	3.11	9	6	1.5	2
580.5107	0.2018	580.7125	6	lexical decision	63	pseudoword	congruent	gachain	g a ch ain	1	0.6963	n/a	7	4	1.75	2
582.9211	0.2016	583.1227	6	lexical decision	64	word	incongruent	intension	i nt e ns io n	0	n/a	0	9	6	1.5	3
585.2536	0.2015	585.4552	6	lexical decision	65	word	incongruent	ascension	as ce n s io n	1	1.7972	8.04	9	6	1.5	3
587.6307	0.2016	587.8323	6	lexical decision	66	pseudoword	congruent	intratait	in t r a t ait	1	0.774	n/a	9	6	1.5	3
589.9895	0.2015	590.191	6	lexical decision	67	pseudoword	incongruent	mendain	me nd ai n	1	1.2523	n/a	7	4	1.75	2
594.9432	0.2016	595.1448	6	lexical decision	68	pseudoword	congruent	sourorant	s ou r o r ant	1	1.2206	n/a	9	6	1.5	3
597.3091	0.2015	597.5106	6	lexical decision	69	word	incongruent	soudain	so ud ai n	1	1.0386	65.27	7	4	1.75	2
604.5544	0.2015	604.756	6	lexical decision	70	word	congruent	saillante	s a ill an te	1	0.7462	10.07	9	5	1.8	2
609.1953	0.2015	609.3968	6	lexical decision	71	pseudoword	incongruent	choucetant	c ho uc e ta n t	1	1.2423	n/a	10	6	1.667	3
611.8312	0.2015	612.0328	6	lexical decision	72	pseudoword	incongruent	gourneau	go ur n e au	1	0.8594	n/a	8	5	1.6	2
614.2079	0.2018	614.4097	6	lexical decision	73	word	congruent	langue	l an gue	1	0.7076	126.28	6	3	2	1
616.8695	0.2018	617.0714	6	lexical decision	74	pseudoword	congruent	aucience	au c i en ce	0	n/a	n/a	8	5	1.6	2
621.8525	0.2022	622.0547	6	lexical decision	75	pseudoword	incongruent	entouce	e nto uc e	1	1.8499	n/a	7	4	1.75	2
626.8143	0.2015	627.0158	6	lexical decision	76	word	congruent	noeud	n oeud	1	1.0061	24.26	5	2	2.5	1
629.1303	0.2016	629.3318	6	lexical decision	77	pseudoword	congruent	vanrreau	v an rr eau	1	0.872	n/a	8	4	2	2
631.796	0.2016	631.9977	6	lexical decision	78	word	incongruent	fauteuil	fa ut e ui l	1	0.7284	102.03	8	5	1.6	2
634.1694	0.2015	634.3709	6	lexical decision	79	word	incongruent	emprunt	e mp ru nt	1	1.2578	4.73	7	4	1.75	2
636.4843	0.2015	636.6858	6	lexical decision	80	pseudoword	congruent	cansant	c an s ant	1	1.2419	n/a	7	4	1.75	2
641.411	0.2021	641.6131	6	lexical decision	81	word	incongruent	honneur	hon ne ur	1	0.7781	97.36	7	4	1.75	2
643.7478	0.2015	643.9494	6	lexical decision	82	pseudoword	incongruent	trinche	t ri nc he	0	1.1533	n/a	7	4	1.75	1
646.4597	0.2017	646.6615	6	lexical decision	83	pseudoword	congruent	vanchente	v an ch en te	1	0.9534	n/a	9	5	1.8	2
651.3903	0.2018	651.5921	6	lexical decision	84	pseudoword	congruent	angieu	an g i eu	1	0.8388	n/a	6	4	1.5	2
654.0262	0.2018	654.228	6	lexical decision	85	pseudoword	incongruent	bombin	bo m bi n	1	0.8159	n/a	6	4	1.5	2
656.4047	0.2013	656.606	6	lexical decision	86	pseudoword	incongruent	hossant	hos sa nt	1	0.7353	n/a	7	4	1.75	2
658.7665	0.2014	658.9678	6	lexical decision	87	pseudoword	incongruent	tangein	ta ng ei n	1	1.2626	n/a	7	4	1.75	2
661.138	0.2017	661.3397	6	lexical decision	88	pseudoword	congruent	mouque	m ou que	1	0.7959	n/a	6	3	2	1
