onset	duration	offset	block	task	trial	lexicality	congruency	stimulus	stimulus_spaced	correct	response_time	word_freq	nb_letters	nb_phonemes	ratio	nb_syllables
7.32990710319427	5	12.3299071031943	1	instructions reading aloud	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.5588	0.2013	17.76	1	reading aloud	1	word	incongruent	chaudron	c ha ud ro n	1	0.6352	5.81	8	5	1.6	2
20.0117	0.2014	20.2131	1	reading aloud	2	pseudoword	incongruent	poigeain	po ig ea in	1	1.0273	n/a	8	5	1.6	2
22.3697	0.2014	22.5711	1	reading aloud	3	pseudoword	congruent	batougne	ba t ou gne	1	0.7423	n/a	8	5	1.6	2
25.0513	0.2015	25.2528	1	reading aloud	4	pseudoword	congruent	encheupée	en ch eu p ée	0	n/a	n/a	9	5	1.8	3
27.4117	0.2015	27.6132	1	reading aloud	5	word	incongruent	outrance	o ut ra n ce	1	0.7703	3.51	8	5	1.6	2
30.0921	0.2016	30.2937	1	reading aloud	6	word	incongruent	feuillage	fe u il lag e	1	0.6518	23.72	9	5	1.8	2
32.4475	0.202	32.6494	1	reading aloud	7	word	incongruent	quai	qua i	1	0.6132	73.99	4	2	2	1
34.8313	0.2016	35.0329	1	reading aloud	8	pseudoword	incongruent	haumoût	ha um o ût	0	n/a	n/a	7	3	2.333	2
37.2907	0.2015	37.4922	1	reading aloud	9	word	incongruent	laineux	la i ne ux	1	0.8089	1.89	7	4	1.75	2
39.6681	0.2015	39.8696	1	reading aloud	10	word	incongruent	humain	hu mai n	1	0.5945	111.55	6	3	2	2
42.0519	0.2017	42.2536	1	reading aloud	11	word	congruent	entendant	en t en d ant	1	0.7062	0.74	9	5	1.8	3
49.6217	0.2015	49.8232	1	reading aloud	12	word	congruent	louveteau	l ou v e t eau	1	0.7912	2.36	9	6	1.5	3
52.3128	0.2018	52.5145	1	reading aloud	13	word	congruent	gourmande	g ou r m an de	1	0.6677	9.86	9	6	1.5	2
54.9916	0.2015	55.1931	1	reading aloud	14	pseudoword	incongruent	chatreuil	c ha tre u il	1	0.6935	n/a	9	6	1.5	2
59.7543	0.2016	59.9558	1	reading aloud	15	word	congruent	causant	c au s ant	1	0.7164	1.96	7	4	1.75	2
62.3885	0.2014	62.5899	1	reading aloud	16	pseudoword	congruent	nuant	n u ant	1	0.6433	n/a	5	3	1.667	2
64.7671	0.2012	64.9683	1	reading aloud	17	pseudoword	incongruent	oipeau	o ip ea u	1	0.8834	n/a	6	4	1.5	2
67.1458	0.2018	67.3476	1	reading aloud	18	word	congruent	neige	n ei ge	1	0.7118	80.88	5	3	1.667	1
69.5075	0.2014	69.7089	1	reading aloud	19	pseudoword	congruent	sonfflant	s on ff l ant	1	0.7683	n/a	9	5	1.8	2
71.8882	0.2014	72.0896	1	reading aloud	20	word	incongruent	embrouille	e mb ro ui lle	1	0.6149	4.39	10	5	2	2
74.6492	0.2015	74.8508	1	reading aloud	21	pseudoword	incongruent	leireux	le i re ux	1	0.9928	n/a	7	4	1.75	2
77.3282	0.2016	77.5298	1	reading aloud	22	word	incongruent	essai	es sa i	1	0.6458	14.86	5	3	1.667	2
81.9946	0.2016	82.1963	1	reading aloud	23	word	incongruent	vaillante	v ai l la nte	1	0.7242	8.58	9	5	1.8	2
84.4311	0.2015	84.6326	1	reading aloud	24	word	congruent	bâillement	b â ill e m ent	1	0.9053	4.19	10	6	1.667	3
86.8085	0.2019	87.0105	1	reading aloud	25	word	congruent	chauffeur	ch au ff eur	1	0.7018	49.86	9	5	1.8	2
89.469	0.2015	89.6705	1	reading aloud	26	pseudoword	congruent	antoiffant	an t oi ff ant	1	0.6892	n/a	10	6	1.667	3
94.1516	0.202	94.3536	1	reading aloud	27	pseudoword	incongruent	meillot	m ei llo t	1	0.7288	n/a	7	4	1.75	2
96.8892	0.2029	97.092	1	reading aloud	28	word	congruent	chignon	ch i gn on	1	0.5815	12.77	7	4	1.75	2
99.3269	0.2021	99.529	1	reading aloud	29	pseudoword	congruent	abanffant	a b an ff ant	1	0.7973	n/a	9	5	1.8	3
101.7275	0.2015	101.929	1	reading aloud	30	pseudoword	congruent	souperrant	s ou p e rr ant	1	0.6843	n/a	10	6	1.667	3
104.1037	0.2015	104.3052	1	reading aloud	31	word	incongruent	coût	co ût	1	0.6766	1.35	4	2	2	1
106.4701	0.2015	106.6715	1	reading aloud	32	pseudoword	congruent	caitiment	c ai t i m ent	1	1.0333	n/a	9	6	1.5	3
111.1522	0.2015	111.3537	1	reading aloud	33	word	congruent	courant	c ou r ant	1	0.7482	79.73	7	4	1.75	2
113.4896	0.2014	113.691	1	reading aloud	34	pseudoword	incongruent	confrainte	co n f rai n te	1	0.8221	n/a	10	6	1.667	2
115.867	0.2013	116.0683	1	reading aloud	35	word	incongruent	étouffant	é to uf fa nt	1	0.6958	7.97	9	5	1.8	3
118.3242	0.2013	118.5255	1	reading aloud	36	pseudoword	incongruent	auvaid	a uva id	0	n/a	n/a	6	3	2	2
120.7068	0.2018	120.9086	1	reading aloud	37	word	congruent	souterrain	s ou t e rr ain	1	0.9399	13.04	10	6	1.667	3
125.3691	0.2017	125.5709	1	reading aloud	38	pseudoword	congruent	tanleau	t an l eau	0	n/a	n/a	7	4	1.75	2
127.827	0.2018	128.0288	1	reading aloud	39	pseudoword	congruent	beugnet	b eu gn et	1	0.8305	n/a	7	4	1.75	2
130.1897	0.2015	130.3911	1	reading aloud	40	pseudoword	congruent	traichant	t r ai ch ant	1	0.6896	n/a	9	5	1.8	2
132.5691	0.2025	132.7716	1	reading aloud	41	pseudoword	congruent	édoulette	é d ou l ette	1	0.6987	n/a	9	6	1.5	3
