onset	duration	offset	trial	condition	regularity	frequency	word	correct	response_time	word_freq	nb_letters	nb_phonemes	nb_syllables	imageability
98.7663	0.185	98.9512	36	word	irregular	low	dolmen	1	0.565	0.61	6	6	2	4.3585
101.1236	0.1849	101.3085	37	word	regular	low	odorat	1	0.6231	1.65	6	5	3	2.434
103.8047	0.1849	103.9895	38	word	regular	low	bambou	1	0.5947	2.55	6	4	2	4.8679
106.4655	0.1849	106.6504	39	word	irregular	high	fer	1	0.6105	100.77	3	3	1	3.7547
108.8439	0.185	109.0288	40	word	irregular	high	femme	1	0.5838	400.52	5	3	1	4.8302
111.2014	0.2015	111.4028	41	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
113.5836	0.1848	113.7684	42	word	irregular	high	dix	1	0.537	217.77	3	3	1	3.6981
115.962	0.2019	116.1639	43	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
118.3195	0.2013	118.5208	44	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
121.002	0.1848	121.1868	45	word	irregular	high	cancer	1	0.6078	14.39	6	5	2	3.0943
123.3621	0.1856	123.5477	46	word	regular	high	force	1	0.6534	205.97	5	4	1	2.717
n/a	n/a	n/a	47	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
128.4022	0.1853	128.5875	48	word	irregular	high	hiver	1	0.6711	70.39	5	4	2	4.3208
130.7816	0.2015	130.9832	49	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	50	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
136.1212	0.2018	136.323	51	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
138.481	0.2015	138.6825	52	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
141.1621	0.2015	141.3636	53	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	54	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
145.9242	0.1849	146.1091	55	word	regular	high	﻿abri	1	0.5812	35.52	4	4	2	4
148.3614	0.2015	148.5629	56	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	57	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
153.5026	0.185	153.6876	58	word	irregular	low	baptiser	1	0.591	1.35	8	6	3	3.717
156.1816	0.1848	156.3664	59	word	regular	low	saule	1	0.6071	1.65	5	3	1	4.434
158.8418	0.1857	159.0275	60	word	regular	low	caviar	1	0.5938	2.35	6	6	2	4.434
n/a	n/a	n/a	61	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
163.5815	0.1848	163.7663	62	word	irregular	low	saoul	0	n/a	4.84	5	2	1	3.8302
n/a	n/a	n/a	63	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
168.6206	0.1846	168.8052	64	word	regular	low	magma	1	0.5544	2.9	5	5	2	4.3774
n/a	n/a	n/a	65	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
173.3597	0.1846	173.5444	66	word	regular	high	mission	1	0.518	44.19	7	5	2	2.0566
175.7409	0.1846	175.9255	67	word	regular	low	pneumonie	1	0.5655	1.13	9	7	3	2.8868
178.1215	0.1851	178.3066	68	word	irregular	high	hier	1	0.5121	64.68	4	3	1	2.1321
n/a	n/a	n/a	69	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
182.8612	0.1849	183.046	70	word	regular	low	bouquiner	1	0.5243	0.52	8	6	3	3.8113
n/a	n/a	n/a	71	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
187.6016	0.1854	187.787	72	word	irregular	low	linguiste	1	0.5765	1.42	9	7	2	2.2453
190.2591	0.2015	190.4606	73	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
192.9385	0.2021	193.1405	74	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
195.3015	0.1849	195.4864	75	word	regular	high	jaloux	1	0.6513	12.42	6	4	2	2.4151
197.9799	0.1848	198.1648	76	word	irregular	low	damner	0	n/a	0.42	6	4	2	1.7736
n/a	n/a	n/a	77	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
202.7206	0.1855	202.9062	78	word	regular	high	képi	1	0.5373	6.52	4	4	2	4.6792
205.1	0.1853	205.2854	79	word	regular	low	caboteur	1	0.5942	0.52	8	7	3	1.8302
207.458	0.2015	207.6595	80	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
209.8398	0.1849	210.0246	81	word	regular	low	octroi	1	0.545	4.9	6	6	2	1.283
212.4997	0.185	212.6846	82	word	regular	high	encre	1	0.5383	18.19	5	3	1	4.5094
214.8791	0.1848	215.064	83	word	irregular	low	tempo	1	0.6352	0.77	5	5	2	2.4717
217.5396	0.1846	217.7243	84	word	irregular	high	éther	1	0.5809	7.26	5	4	2	2.4151
n/a	n/a	n/a	85	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
222.2793	0.1846	222.464	86	word	regular	low	astronome	1	0.5242	2.42	9	8	3	4.0189
n/a	n/a	n/a	87	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
227.3188	0.1846	227.5034	88	word	regular	low	pastel	1	0.6247	1.74	6	6	2	3.7925
229.7011	0.186	229.8872	89	word	irregular	high	août	1	0.5667	37.77	4	2	1	2.7358
n/a	n/a	n/a	90	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
234.7407	0.1849	234.9255	91	word	irregular	high	amer	1	0.6392	8.23	4	4	2	2.1698
237.0998	0.1854	237.2852	92	word	irregular	high	fusil	1	0.5632	22.39	5	4	2	4.9434
239.4775	0.2015	239.679	93	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
241.8581	0.1849	242.043	94	word	regular	high	taper	1	0.6736	10	5	4	2	3.8113
244.5192	0.1849	244.7041	95	word	regular	low	berline	1	0.5605	1.35	7	6	2	3.8868
246.8978	0.1862	247.084	96	word	regular	low	postal	1	0.6545	2.19	6	6	2	2.717
n/a	n/a	n/a	97	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
251.9373	0.2015	252.1389	98	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
254.5988	0.1853	254.7842	99	word	irregular	high	granit	1	0.6554	5.97	6	6	2	4.0377
n/a	n/a	n/a	100	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
259.9378	0.1848	260.1227	101	word	regular	low	bitume	1	0.7464	4.1	6	5	2	4
262.2978	0.1854	262.4832	102	word	regular	high	vert	1	0.6071	63.35	4	3	1	4.4717
264.6776	0.1849	264.8625	103	word	irregular	low	chorale	1	0.5971	1.97	7	5	2	4.5472
267.0571	0.1849	267.242	104	word	irregular	low	minus	1	0.5884	1.61	5	5	2	2.3208
n/a	n/a	n/a	105	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
272.0974	0.185	272.2825	106	word	regular	high	squelette	1	0.6053	8.52	9	6	2	4.9245
274.4548	0.2014	274.6562	107	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
277.1351	0.2013	277.3364	108	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
279.4967	0.1846	279.6813	109	word	regular	high	pile	1	0.7273	17.52	4	3	1	4.4717
281.8767	0.1849	282.0615	110	word	irregular	low	aquarelle	1	0.8197	3.35	9	7	3	4.3019
284.5341	0.2015	284.7357	111	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
286.9169	0.1849	287.1018	112	word	irregular	high	tabac	1	0.6338	25.45	5	4	2	4.3774
289.2765	0.1856	289.4621	113	word	regular	high	cheval	1	0.7527	76.77	6	5	2	4.9623
291.9561	0.1849	292.141	114	word	irregular	low	bis	1	0.5805	4.55	3	3	1	1.8491
294.3176	0.185	294.5026	115	word	regular	low	orangeade	1	0.6029	0.94	9	6	3	4.0189
296.6936	0.202	296.8956	116	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
299.3559	0.1849	299.5408	117	word	irregular	high	moelle	1	0.6615	7.81	6	4	1	3.8868
n/a	n/a	n/a	118	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	119	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
307.1764	0.1859	307.3623	120	word	irregular	low	orchidée	1	0.6524	0.87	8	6	3	4.7925
309.5359	0.1849	309.7208	121	word	irregular	high	enfer	1	0.626	25.42	5	4	2	3.6792
311.9155	0.2016	312.1171	122	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	123	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	124	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
319.6149	0.1848	319.7997	125	word	regular	high	aise	1	0.604	31.45	4	2	1	1.6038
321.995	0.1846	322.1796	126	word	regular	low	ulcère	1	0.704	2.71	6	5	2	2.8679
324.3753	0.1851	324.5604	127	word	regular	low	bovin	1	0.6363	1.45	5	4	2	4.3019
n/a	n/a	n/a	128	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
329.1122	0.2013	329.3135	129	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
331.7753	0.1848	331.9601	130	word	irregular	low	opus	1	0.6052	2.19	4	4	2	1.5849
334.4546	0.1848	334.6394	131	word	regular	high	chevelure	1	0.7469	13.65	9	7	3	4.6226
336.8139	0.1849	336.9988	132	word	irregular	high	poêle	1	0.6775	9.68	5	4	1	4.9057
339.1956	0.185	339.3806	133	word	irregular	low	transat	1	0.8149	0.52	7	6	2	4.6226
341.8551	0.1855	342.0405	134	word	irregular	high	bourg	1	0.5665	10.23	5	3	1	3.5849
344.2342	0.1849	344.4191	135	word	irregular	high	huit	1	0.7489	116.03	4	3	1	3.7358
346.5948	0.1848	346.7796	136	word	regular	low	porcelet	1	0.6321	0.16	8	7	3	4.6226
349.2736	0.2015	349.4751	137	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	138	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
354.3147	0.1849	354.4996	139	word	regular	high	papillon	1	0.6544	13.03	8	6	3	4.9434
356.6751	0.1853	356.8604	140	word	irregular	high	clef	1	0.7268	24.13	4	3	1	4.9623
359.0555	0.1849	359.2404	141	word	irregular	high	monsieur	1	0.7749	192.97	8	5	2	3.9623
361.4153	0.1849	361.6002	142	word	irregular	high	orchestre	1	0.5411	18.65	9	7	2	4.8113
363.7953	0.185	363.9803	143	word	irregular	high	nerf	1	0.6457	11.23	4	3	1	3.7358
n/a	n/a	n/a	144	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	145	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
371.2117	0.2014	371.4131	146	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	147	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
375.951	0.2021	376.1531	148	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
378.3117	0.1846	378.4964	149	word	regular	low	bouffon	1	0.5393	2.06	7	4	2	3.9057
380.6925	0.1846	380.8771	150	word	irregular	high	mille	1	0.5848	124.9	5	3	1	2.5849
383.072	0.2017	383.2737	151	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
385.7323	0.1849	385.9172	152	word	regular	high	peur	1	0.64	181.58	4	3	1	2.8868
388.1131	0.1849	388.298	153	word	regular	low	label	1	0.5976	0.87	5	5	2	2.4528
390.4738	0.1849	390.6587	154	word	regular	low	cocon	1	0.5994	2.03	5	4	2	4.3208
393.1529	0.1849	393.3378	155	word	regular	high	onze	1	0.5313	25.58	4	2	1	3.434
395.5108	0.2015	395.7123	156	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
397.8938	0.1849	398.0787	157	word	regular	high	sorcier	1	0.5715	5.87	7	6	2	4.5094
400.2536	0.1848	400.4384	158	word	irregular	low	pentagone	1	0.6059	0.87	9	7	3	4.6226
n/a	n/a	n/a	159	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
405.2929	0.1849	405.4778	160	word	irregular	high	second	1	0.5149	95.42	6	4	2	2.7358
407.6703	0.2016	407.872	161	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
410.0515	0.1848	410.2363	162	word	regular	high	chic	1	0.6243	9.13	4	3	1	3.283
412.712	0.1849	412.8969	163	word	regular	low	faucon	1	0.517	1.58	6	4	2	4.8113
415.0905	0.2018	415.2923	164	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
417.753	0.1849	417.9379	165	word	regular	low	duo	1	0.5897	2.06	3	3	1	3.4528
420.4105	0.1849	420.5954	166	word	regular	low	levain	1	0.5289	1.29	6	4	2	2.8868
423.0909	0.1847	423.2756	167	word	irregular	low	biceps	1	0.6295	1.9	6	6	2	4.4528
425.451	0.1847	425.6357	168	word	irregular	high	aspect	1	0.5606	77.52	6	4	2	1.3962
427.8282	0.2013	428.0294	169	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	170	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
432.5708	0.1847	432.7555	171	word	regular	high	masse	1	0.6727	91.52	5	4	1	3.0377
435.3098	0.2015	435.5113	172	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
438.0089	0.2016	438.2104	173	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
440.3713	0.1848	440.5561	174	word	regular	low	golf	1	0.5967	4.65	4	4	1	4.6415
n/a	n/a	n/a	175	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
445.5115	0.1857	445.6971	176	word	regular	low	carnage	1	0.693	2.16	7	6	2	3.4717
448.1918	0.1848	448.3766	177	word	irregular	low	scout	1	0.5101	1.84	5	4	1	4.5849
450.5519	0.185	450.7368	178	word	regular	high	balai	1	0.544	7.71	5	4	2	4.9057
452.9313	0.1848	453.1162	179	word	irregular	high	examen	1	0.57	58.74	6	6	3	3.434
455.3108	0.1853	455.4961	180	word	regular	high	nul	1	0.5103	55.1	3	3	1	2.2642
457.67	0.185	457.855	181	word	irregular	low	clerc	1	0.6227	4.52	5	4	1	3.2264
460.0496	0.1848	460.2345	182	word	regular	high	approche	1	0.5696	42.68	8	5	2	1.7736
462.4101	0.1853	462.5954	183	word	regular	high	bleu	1	0.6772	99.03	4	3	1	4.6226
464.7885	0.1855	464.9739	184	word	irregular	low	coyote	1	0.6031	0.35	6	5	2	4.3774
467.1697	0.1849	467.3546	185	word	regular	high	flou	1	0.5594	6.32	4	3	1	3.4717
469.5315	0.1849	469.7164	186	word	irregular	high	écho	1	0.477	26.48	4	3	2	2.7547
471.9112	0.185	472.0962	187	word	irregular	high	déficit	1	0.6067	11.84	7	7	3	1.8491
474.2688	0.1846	474.4534	188	word	irregular	low	papaye	1	0.5552	0.06	6	5	2	4.3208
476.6485	0.1847	476.8332	189	word	irregular	low	quartz	1	0.6083	5.35	6	6	1	3.5094
479.3071	0.2017	479.5088	190	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
481.9893	0.1846	482.174	191	word	regular	high	revenant	1	0.5902	14.45	8	6	3	3.3019
484.3481	0.1847	484.5328	192	word	irregular	low	machisme	0	n/a	0.13	8	7	2	2.3208
486.7308	0.1849	486.9156	193	word	irregular	low	agenda	1	0.6103	3.06	6	5	3	4.566
489.0901	0.1858	489.2759	194	word	regular	high	muscle	1	0.5835	7.26	6	5	1	4.3962
491.7684	0.1848	491.9533	195	word	regular	high	créature	1	0.6064	12.19	8	7	3	3.2453
494.1293	0.1849	494.3141	196	word	irregular	high	revolver	1	0.6174	14.9	8	8	3	4.8302
n/a	n/a	n/a	197	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
498.8878	0.1863	499.0741	198	word	irregular	low	oignon	1	0.5432	4.1	6	3	2	4.9811
n/a	n/a	n/a	199	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
503.929	0.1851	504.1141	200	word	regular	high	malin	1	0.5207	11.29	5	4	2	2.0943
506.5886	0.1854	506.774	201	word	irregular	low	imper	1	0.4995	1.19	5	4	2	4.1887
508.968	0.1849	509.1528	202	word	irregular	high	iris	1	0.5584	5.55	4	4	2	4.5094
511.3284	0.185	511.5134	203	word	regular	high	bureau	1	0.6564	97.77	6	4	2	4.7358
n/a	n/a	n/a	204	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
516.3674	0.1849	516.5523	205	word	regular	low	cursif	1	0.7212	0.23	6	6	2	1.6981
519.0486	0.1848	519.2335	206	word	irregular	low	oasis	1	0.4849	4.32	5	5	3	4.6792
n/a	n/a	n/a	207	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
523.7884	0.1848	523.9732	208	word	irregular	high	ours	1	0.5311	12.94	4	3	1	4.9623
526.4473	0.1847	526.6319	209	word	regular	low	crin	1	0.5153	2.65	4	3	1	4.1887
528.8266	0.1851	529.0117	210	word	irregular	high	net	1	0.627	29.26	3	3	1	2.6226
n/a	n/a	n/a	211	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
533.5668	0.1848	533.7516	212	word	irregular	low	dot	1	0.4861	3.1	3	3	1	2.1509
535.9471	0.1848	536.1318	213	word	irregular	low	pastis	1	0.5997	2.55	6	6	2	4.4151
538.3075	0.185	538.4925	214	word	regular	low	aval	1	0.4654	4.03	4	4	2	2.3585
n/a	n/a	n/a	215	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
543.3466	0.1849	543.5314	216	word	irregular	low	croc	1	0.6513	1.32	4	3	1	4.2264
545.7265	0.1849	545.9114	217	word	regular	high	sultan	1	0.5037	13.42	6	5	2	4.0943
548.384	0.2026	548.5866	218	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
550.7667	0.1851	550.9518	219	word	irregular	low	paon	1	0.598	2.84	4	2	1	4.9057
553.1266	0.1854	553.312	220	word	irregular	low	appendice	1	0.5389	2.45	9	6	3	3.2075
555.506	0.1848	555.6908	221	word	regular	high	animal	1	0.6232	52.94	6	6	3	4.3208
558.1679	0.1852	558.3532	222	word	irregular	high	estomac	1	0.5957	22.97	7	6	3	4.3019
n/a	n/a	n/a	223	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
563.2057	0.1849	563.3906	224	word	regular	low	blaguer	1	0.6871	0.39	7	5	2	2.5849
565.5864	0.1848	565.7712	225	word	irregular	high	super	1	0.5371	13.19	5	5	2	1.9245
568.2467	0.185	568.4316	226	word	irregular	high	million	1	0.5259	11.58	7	5	2	2.5283
570.926	0.1849	571.1109	227	word	irregular	low	azimut	1	0.4612	0.48	6	6	3	1.6415
573.5874	0.1849	573.7723	228	word	regular	low	nef	1	0.6608	4.52	3	3	1	3.7925
575.9669	0.185	576.152	229	word	regular	high	venir	1	0.6194	126.16	5	5	2	2.3019
578.3247	0.2013	578.5259	230	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
580.7029	0.1847	580.8876	231	word	irregular	low	gin	1	0.6922	3.13	3	4	1	3.7925
583.0848	0.1846	583.2694	232	word	regular	high	piège	1	0.6107	13.39	5	4	1	3.7547
585.4427	0.2013	585.6441	233	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
588.1834	0.1847	588.3681	234	word	irregular	high	chaos	1	0.564	9.13	5	3	2	2.6792
590.886	0.1848	591.0708	235	word	regular	high	vice	1	0.6331	16.26	4	3	1	1.8302
593.2453	0.1859	593.4312	236	word	irregular	high	outil	1	0.6123	11.94	5	3	2	4.0755
595.9248	0.1849	596.1097	237	word	regular	low	ordure	1	0.5072	5.39	6	5	2	4.2075
598.2853	0.1848	598.4701	238	word	regular	low	belette	1	0.4983	0.35	7	5	2	4.5094
600.6645	0.1853	600.8498	239	word	irregular	low	bluffer	1	0.4829	0.35	7	5	2	2.0566
603.0441	0.1855	603.2296	240	word	irregular	low	bacille	1	0.5093	1.74	7	5	2	3.0189
605.7036	0.2015	605.9051	241	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
608.3661	0.1853	608.5514	242	word	irregular	low	cacahuète	1	0.5711	0.39	9	7	3	4.8679
610.7456	0.1848	610.9304	243	word	irregular	low	transit	1	0.6336	4.03	7	5	2	2.3208
613.1255	0.1849	613.3103	244	word	irregular	high	suspect	1	0.5553	7.35	7	5	2	2.434
615.4847	0.185	615.6697	245	word	regular	low	adepte	1	0.554	1.71	6	5	2	1.717
617.8653	0.1851	618.0504	246	word	irregular	low	barman	1	0.5912	5.13	6	6	2	4.6792
620.5211	0.2016	620.7227	247	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
622.9013	0.2015	623.1028	248	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
625.2646	0.1858	625.4504	249	word	irregular	high	baptême	1	0.5274	7.23	7	5	2	3.6981
627.644	0.1848	627.8288	250	word	regular	low	preux	1	0.5606	1.71	5	3	1	2.1132
630.024	0.1855	630.2096	251	word	irregular	low	escroc	1	0.5575	1.58	6	5	2	2.8868
632.6797	0.2014	632.8811	252	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
635.0624	0.1847	635.2471	253	word	regular	low	trognon	1	0.5536	1.13	7	5	2	4.6038
637.4222	0.1847	637.6069	254	word	regular	high	boisson	1	0.5425	7.06	7	5	2	4.4151
639.8023	0.1847	639.987	255	word	regular	low	spire	1	0.5355	1.39	5	4	1	1.9811
642.4636	0.1848	642.6484	256	word	regular	low	échiquier	1	0.5628	2.61	9	6	3	4.9057
645.1421	0.2015	645.3436	257	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	258	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	259	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
652.5425	0.1848	652.7273	260	word	irregular	high	virus	1	0.6832	28.61	5	5	2	3.7547
655.2237	0.1848	655.4085	261	word	regular	low	trachée	1	0.5036	1.03	7	5	2	4.0189
657.8833	0.185	658.0682	262	word	irregular	low	jazz	1	0.5661	5.29	4	4	1	3.4151
660.5433	0.1848	660.7281	263	word	regular	low	daurade	1	0.5462	0.35	7	5	2	4.2642
