onset	duration	offset	trial	condition	regularity	frequency	word	correct	response_time	word_freq	nb_letters	nb_phonemes	nb_syllables	imageability
74.3451	0.1849	74.5301	26	word	irregular	high	huit	1	0.6249	116.03	4	3	1	3.7358
n/a	n/a	n/a	27	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
79.3852	0.1848	79.57	28	word	irregular	low	imper	1	0.633	1.19	5	4	2	4.1887
82.0654	0.1859	82.2513	29	word	regular	low	postal	1	0.6996	2.19	6	6	2	2.717
84.4238	0.2015	84.6254	30	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
87.1045	0.1849	87.2894	31	word	irregular	low	oignon	1	0.6368	4.1	6	3	2	4.9811
89.4649	0.1857	89.6505	32	word	irregular	low	dolmen	1	0.7334	0.61	6	6	2	4.3585
92.1446	0.1853	92.33	33	word	irregular	high	automne	1	0.6832	27.61	7	4	2	4.1698
94.5034	0.2016	94.705	34	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
96.8852	0.1848	97.0701	35	word	irregular	high	suspect	1	0.5909	7.35	7	5	2	2.434
99.2663	0.185	99.4513	36	word	irregular	low	papaye	1	0.7422	0.06	6	5	2	4.3208
101.925	0.1848	102.1099	37	word	irregular	high	équateur	1	0.6529	5.84	8	7	3	3.8679
104.5839	0.1846	104.7685	38	word	regular	low	odorat	1	0.6934	1.65	6	5	3	2.434
107.2647	0.1848	107.4495	39	word	irregular	high	août	1	0.7478	37.77	4	2	1	2.7358
109.6222	0.1847	109.8069	40	word	regular	high	taper	1	0.7865	10	5	4	2	3.8113
112.0025	0.1847	112.1871	41	word	regular	high	sultan	1	0.8256	13.42	6	5	2	4.0943
114.3836	0.1848	114.5684	42	word	regular	low	blaguer	1	0.9608	0.39	7	5	2	2.5849
117.0434	0.1848	117.2282	43	word	irregular	low	coyote	1	0.7662	0.35	6	5	2	4.3774
119.4241	0.1848	119.609	44	word	irregular	low	paon	1	0.7173	2.84	4	2	1	4.9057
122.0817	0.2015	122.2831	45	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	46	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
127.1225	0.1849	127.3074	47	word	irregular	high	sens	1	0.6605	335.77	4	2	1	2.0755
n/a	n/a	n/a	48	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	49	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
134.2437	0.1855	134.4292	50	word	regular	low	piloter	1	0.75	1.19	7	6	3	3.5283
136.6031	0.1849	136.788	51	word	irregular	high	hiver	1	0.7504	70.39	5	4	2	4.3208
n/a	n/a	n/a	52	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
141.3405	0.2016	141.5422	53	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
143.7226	0.1849	143.9075	54	word	regular	low	échiquier	1	0.6394	2.61	9	6	3	4.9057
146.1035	0.1848	146.2883	55	word	irregular	low	pentagone	1	0.6853	0.87	9	7	3	4.6226
148.7613	0.2015	148.9628	56	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
151.1425	0.185	151.3275	57	word	regular	low	girouette	1	0.5461	1	9	6	2	4.4717
153.5563	0.1849	153.7413	58	word	regular	high	﻿abri	1	0.7983	35.52	4	4	2	4
156.1821	0.1846	156.3667	59	word	regular	low	pastel	1	0.8747	1.74	6	6	2	3.7925
158.5409	0.1851	158.726	60	word	regular	high	animal	1	0.9004	52.94	6	6	3	4.3208
n/a	n/a	n/a	61	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
163.5803	0.1846	163.7649	62	word	regular	low	cocon	1	0.6982	2.03	5	4	2	4.3208
166.2586	0.2014	166.46	63	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
168.6218	0.1849	168.8068	64	word	regular	high	jaloux	1	0.5777	12.42	6	4	2	2.4151
171.0004	0.1849	171.1853	65	word	regular	low	levain	1	0.776	1.29	6	4	2	2.8868
173.3636	0.185	173.5486	66	word	irregular	low	jazz	1	0.7844	5.29	4	4	1	3.4151
175.7418	0.1848	175.9266	67	word	regular	low	duo	1	0.721	2.06	3	3	1	3.4528
178.122	0.186	178.308	68	word	regular	high	meilleur	1	0.6402	52.32	8	5	2	2.1698
n/a	n/a	n/a	69	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
183.1626	0.1848	183.3474	70	word	irregular	high	aspect	1	0.5643	77.52	6	4	2	1.3962
185.8211	0.1862	186.0073	71	word	irregular	low	accroc	1	0.6171	1.52	6	4	2	2.717
188.4823	0.1849	188.6672	72	word	irregular	high	déficit	1	0.8074	11.84	7	7	3	1.8491
190.8612	0.1849	191.0461	73	word	regular	high	encre	1	0.6366	18.19	5	3	1	4.5094
193.5179	0.2015	193.7194	74	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
195.8989	0.2015	196.1005	75	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
198.2794	0.2009	198.4803	76	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
200.9404	0.1848	201.1252	77	word	irregular	high	fer	1	0.5798	100.77	3	3	1	3.7547
n/a	n/a	n/a	78	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
205.6808	0.1849	205.8657	79	word	irregular	low	dot	1	0.6043	3.1	3	3	1	2.1509
208.3605	0.1851	208.5456	80	word	regular	high	aveu	1	0.6211	10.52	4	3	2	1.6226
211.0182	0.1847	211.2028	81	word	irregular	low	damner	1	0.9084	0.42	6	4	2	1.7736
n/a	n/a	n/a	82	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	83	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
218.4401	0.1846	218.6248	84	word	regular	low	bouquiner	0	n/a	0.52	8	6	3	3.8113
221.0995	0.1849	221.2844	85	word	irregular	low	croc	1	0.9962	1.32	4	3	1	4.2264
223.4783	0.2015	223.6798	86	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
226.1388	0.2017	226.3405	87	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	88	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
230.8791	0.1849	231.064	89	word	irregular	high	tabac	1	0.7228	25.45	5	4	2	4.3774
233.2591	0.1849	233.444	90	word	regular	low	preux	1	0.8102	1.71	5	3	1	2.1132
235.6203	0.1848	235.805	91	word	regular	low	caviar	1	0.7552	2.35	6	6	2	4.434
n/a	n/a	n/a	92	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
240.9594	0.1849	241.1443	93	word	irregular	high	outil	1	0.7209	11.94	5	3	2	4.0755
243.3396	0.1853	243.5249	94	word	irregular	high	monsieur	1	0.7528	192.97	8	5	2	3.9623
245.6978	0.185	245.8829	95	word	regular	low	ordure	1	0.8051	5.39	6	5	2	4.2075
248.0788	0.1849	248.2637	96	word	irregular	high	nerf	1	0.6437	11.23	4	3	1	3.7358
250.4584	0.1854	250.6438	97	word	regular	high	vert	1	0.5788	63.35	4	3	1	4.4717
n/a	n/a	n/a	98	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	99	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
257.5593	0.1849	257.7441	100	word	irregular	low	minus	1	0.6361	1.61	5	5	2	2.3208
259.9373	0.2015	260.1388	101	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
262.3976	0.1847	262.5822	102	word	regular	low	bitume	1	0.6603	4.1	6	5	2	4
n/a	n/a	n/a	103	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	104	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	105	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	106	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
274.5554	0.2015	274.7569	107	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	108	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
279.2987	0.1853	279.484	109	word	regular	low	oie	1	0.8337	3.48	3	2	1	4.9623
281.6745	0.2015	281.8761	110	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
284.0548	0.2015	284.2563	111	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
286.4158	0.2015	286.6173	112	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
289.0975	0.1853	289.2829	113	word	irregular	low	tempo	1	0.7236	0.77	5	5	2	2.4717
291.4551	0.2015	291.6565	114	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
294.1379	0.1848	294.3228	115	word	irregular	high	revolver	0	n/a	14.9	8	8	3	4.8302
296.4969	0.2015	296.6983	116	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
298.8779	0.1852	299.0631	117	word	irregular	high	ours	1	0.7753	12.94	4	3	1	4.9623
301.2347	0.2015	301.4362	118	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
303.9173	0.1848	304.1021	119	word	irregular	high	porc	1	0.7366	7.84	4	3	1	4.9434
306.2751	0.2017	306.4768	120	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
308.9568	0.1848	309.1417	121	word	irregular	low	bacille	1	0.5608	1.74	7	5	2	3.0189
311.3172	0.1846	311.5019	122	word	irregular	high	femme	1	0.732	400.52	5	3	1	4.8302
313.9964	0.1849	314.1813	123	word	regular	low	bovin	1	0.7935	1.45	5	4	2	4.3019
316.3554	0.1848	316.5402	124	word	regular	high	muscle	1	0.8599	7.26	6	5	1	4.3962
318.7347	0.1847	318.9193	125	word	irregular	low	appendice	1	0.8097	2.45	9	6	3	3.2075
321.0957	0.1847	321.2804	126	word	regular	high	boisson	1	0.7975	7.06	7	5	2	4.4151
323.4765	0.185	323.6614	127	word	regular	high	créature	1	0.7969	12.19	8	7	3	3.2453
325.8562	0.1849	326.041	128	word	regular	low	spire	1	0.7805	1.39	5	4	1	1.9811
328.2149	0.2015	328.4164	129	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
330.5969	0.1849	330.7818	130	word	irregular	low	baptiser	1	0.6857	1.35	8	6	3	3.717
333.2558	0.1852	333.4409	131	word	irregular	high	super	1	0.8967	13.19	5	5	2	1.9245
335.9359	0.1848	336.1207	132	word	irregular	low	placenta	1	0.7667	1.42	8	7	3	3.717
338.2961	0.1848	338.481	133	word	irregular	high	clef	1	0.973	24.13	4	3	1	4.9623
340.6757	0.1849	340.8605	134	word	irregular	low	cassis	1	1.1108	3.39	6	4	2	4.5283
343.0361	0.1849	343.221	135	word	regular	low	label	1	0.7951	0.87	5	5	2	2.4528
345.4144	0.2016	345.616	136	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
348.0753	0.1848	348.2602	137	word	irregular	low	faisan	1	0.9892	1	6	4	2	4.5472
350.4574	0.1848	350.6422	138	word	regular	high	sorcier	1	0.7887	5.87	7	6	2	4.5094
n/a	n/a	n/a	139	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	140	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
358.1537	0.1859	358.3395	141	word	regular	high	aise	1	1.1445	31.45	4	2	1	1.6038
360.5349	0.1848	360.7197	142	word	irregular	low	agenda	1	0.7107	3.06	6	5	3	4.566
362.9146	0.1846	363.0992	143	word	regular	low	muret	1	0.6763	1.58	5	4	2	4.5472
365.2716	0.2013	365.4729	144	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
367.6546	0.1846	367.8392	145	word	irregular	high	fusil	1	0.8952	22.39	5	4	2	4.9434
370.3129	0.1851	370.4979	146	word	irregular	high	million	1	0.6524	11.58	7	5	2	2.5283
372.9925	0.1846	373.1771	147	word	regular	high	seul	1	0.6493	400.32	4	3	1	3.1132
n/a	n/a	n/a	148	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
378.0349	0.186	378.2209	149	word	irregular	low	cacahuète	1	0.7448	0.39	9	7	3	4.8679
380.3942	0.1849	380.5791	150	word	irregular	low	opus	1	0.6824	2.19	4	4	2	1.5849
383.0761	0.1849	383.2609	151	word	regular	low	pneumonie	1	0.8131	1.13	9	7	3	2.8868
n/a	n/a	n/a	152	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	153	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
390.7742	0.1849	390.9591	154	word	regular	low	adepte	1	0.6943	1.71	6	5	2	1.717
393.1546	0.1849	393.3395	155	word	regular	low	ulcère	1	0.5754	2.71	6	5	2	2.8679
395.514	0.1853	395.6994	156	word	regular	high	papillon	1	0.7285	13.03	8	6	3	4.9434
398.1936	0.1848	398.3784	157	word	regular	high	force	1	0.6523	205.97	5	4	1	2.717
400.5537	0.1848	400.7385	158	word	irregular	high	second	1	0.5751	95.42	6	4	2	2.7358
402.9333	0.1863	403.1196	159	word	irregular	low	transat	1	0.6357	0.52	7	6	2	4.6226
405.5951	0.1848	405.7799	160	word	irregular	low	bluffer	1	0.539	0.35	7	5	2	2.0566
n/a	n/a	n/a	161	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	162	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
412.713	0.1848	412.8979	163	word	irregular	low	escroc	1	0.7192	1.58	6	5	2	2.8868
415.0912	0.1847	415.2759	164	word	regular	low	moisi	1	0.6812	2.94	5	5	2	4.0189
417.4532	0.1847	417.6379	165	word	irregular	high	baptême	1	0.9136	7.23	7	5	2	3.6981
419.8309	0.2016	420.0325	166	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	167	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	168	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
426.933	0.1848	427.1177	169	word	regular	high	explosion	1	0.7199	17.55	9	9	3	4.6038
429.3129	0.186	429.4988	170	word	regular	low	bouffon	1	0.9162	2.06	7	4	2	3.9057
431.9719	0.1848	432.1568	171	word	regular	high	nul	1	0.7582	55.1	3	3	1	2.2642
n/a	n/a	n/a	172	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	173	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
439.6926	0.1849	439.8775	174	word	irregular	low	barman	1	0.6537	5.13	6	6	2	4.6792
442.3506	0.2019	442.5525	175	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
444.7322	0.1848	444.917	176	word	regular	high	faim	1	0.8351	46.71	4	2	1	2.5283
447.0914	0.1849	447.2763	177	word	irregular	high	septième	1	0.8294	9.06	8	6	2	2.434
449.7708	0.1849	449.9556	178	word	regular	high	marin	1	0.9197	22.03	5	4	2	4.6226
452.1321	0.1848	452.3169	179	word	regular	high	pile	1	0.9047	17.52	4	3	1	4.4717
454.5119	0.1853	454.6972	180	word	irregular	low	clerc	1	0.8227	4.52	5	4	1	3.2264
n/a	n/a	n/a	181	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
459.5512	0.1849	459.7361	182	word	irregular	low	quartz	1	0.8012	5.35	6	6	1	3.5094
n/a	n/a	n/a	183	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
464.8905	0.1846	465.0751	184	word	regular	high	venir	1	0.6604	126.16	5	5	2	2.3019
467.248	0.2013	467.4493	185	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
469.9309	0.1846	470.1155	186	word	regular	low	trognon	1	0.7758	1.13	7	5	2	4.6038
n/a	n/a	n/a	187	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	188	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	189	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	190	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
482.0887	0.2018	482.2905	191	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
484.451	0.1848	484.6359	192	word	irregular	low	orchidée	1	0.5936	0.87	8	6	3	4.7925
486.8309	0.1848	487.0157	193	word	regular	low	orangeade	1	0.7931	0.94	9	6	3	4.0189
489.1908	0.1854	489.3761	194	word	regular	high	adresse	1	0.7257	44	7	5	2	3.1509
491.87	0.1849	492.0549	195	word	regular	high	fouet	1	0.8269	10.35	5	3	1	4.8491
494.2299	0.1848	494.4147	196	word	regular	low	trachée	1	0.9947	1.03	7	5	2	4.0189
496.6099	0.185	496.7949	197	word	regular	low	belette	1	1.0509	0.35	7	5	2	4.5094
498.9878	0.2016	499.1894	198	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
501.3491	0.1848	501.5339	199	word	irregular	high	poêle	1	0.8664	9.68	5	4	1	4.9057
503.7302	0.1848	503.915	200	word	irregular	low	laser	1	0.7297	0.77	5	5	2	4.3585
n/a	n/a	n/a	201	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
508.7696	0.1849	508.9544	202	word	irregular	low	saoul	1	0.8127	4.84	5	2	1	3.8302
n/a	n/a	n/a	203	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
513.5082	0.2016	513.7098	204	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
516.1668	0.1846	516.3514	205	word	irregular	low	gin	1	0.8196	3.13	3	4	1	3.7925
518.8478	0.1849	519.0327	206	word	regular	high	piège	1	0.7097	13.39	5	4	1	3.7547
521.2089	0.1846	521.3936	207	word	irregular	low	parasol	1	0.9151	2.32	7	7	3	4.8679
523.5901	0.1847	523.7748	208	word	irregular	high	cancer	1	0.8203	14.39	6	5	2	3.0943
526.2457	0.2014	526.4471	209	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	210	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
531.0684	0.1851	531.2534	211	word	irregular	high	écho	1	0.6715	26.48	4	3	2	2.7547
533.4678	0.185	533.6528	212	word	irregular	low	bis	1	0.7683	4.55	3	3	1	1.8491
535.8487	0.1848	536.0335	213	word	irregular	low	mazout	1	0.6259	3.13	6	5	2	3.7358
538.2094	0.185	538.3943	214	word	regular	high	squelette	1	0.5811	8.52	9	6	2	4.9245
540.5873	0.2015	540.7887	215	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
542.9478	0.1849	543.1327	216	word	regular	high	peur	1	0.9683	181.58	4	3	1	2.8868
545.6263	0.2015	545.8278	217	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
547.9879	0.1854	548.1733	218	word	irregular	low	pastis	1	0.8644	2.55	6	6	2	4.4151
550.6674	0.1856	550.853	219	word	regular	high	képi	1	0.7748	6.52	4	4	2	4.6792
553.3284	0.1849	553.5133	220	word	regular	high	cheval	1	0.742	76.77	6	5	2	4.9623
n/a	n/a	n/a	221	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
558.069	0.1849	558.2539	222	word	regular	low	crin	1	0.7085	2.65	4	3	1	4.1887
560.7488	0.1848	560.9337	223	word	regular	low	magma	1	0.721	2.9	5	5	2	4.3774
563.1089	0.185	563.2938	224	word	regular	high	flou	1	0.7867	6.32	4	3	1	3.4717
565.4876	0.1849	565.6724	225	word	irregular	low	oasis	1	0.8143	4.32	5	5	3	4.6792
568.1476	0.1848	568.3324	226	word	irregular	high	granit	1	0.8535	5.97	6	6	2	4.0377
570.5258	0.1849	570.7107	227	word	regular	low	golf	1	0.6193	4.65	4	4	1	4.6415
572.906	0.1847	573.0908	228	word	regular	low	daurade	1	1.0535	0.35	7	5	2	4.2642
575.2666	0.1847	575.4512	229	word	irregular	low	transit	1	0.8182	4.03	7	5	2	2.3208
577.9465	0.1848	578.1312	230	word	irregular	high	enfer	1	0.696	25.42	5	4	2	3.6792
580.6053	0.2015	580.8069	231	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
582.9875	0.1849	583.1724	232	word	irregular	high	gentil	1	0.8298	22.65	6	4	2	2.434
585.6469	0.1857	585.8326	233	word	irregular	high	amer	1	0.8554	8.23	4	4	2	2.1698
588.0267	0.1849	588.2116	234	word	irregular	high	éther	1	0.7677	7.26	5	4	2	2.4151
590.3844	0.2015	590.5859	235	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
592.7663	0.2015	592.9678	236	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
595.4273	0.185	595.6124	237	word	irregular	low	aquarelle	1	0.7889	3.35	9	7	3	4.3019
598.1069	0.1848	598.2917	238	word	regular	high	approche	1	0.6012	42.68	8	5	2	1.7736
600.4647	0.2016	600.6663	239	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	240	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
605.5064	0.1853	605.6918	241	word	irregular	low	chorale	1	0.9248	1.97	7	5	2	4.5472
607.8841	0.2016	608.0857	242	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
610.5465	0.1848	610.7313	243	word	regular	low	astronome	1	0.6562	2.42	9	8	3	4.0189
612.926	0.185	613.111	244	word	irregular	high	chaos	1	0.743	9.13	5	3	2	2.6792
615.2855	0.1848	615.4703	245	word	regular	high	forêt	1	0.6737	72.39	5	4	2	4.8679
n/a	n/a	n/a	246	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
620.7242	0.1847	620.9089	247	word	regular	low	cloître	1	0.8738	4	7	6	1	3.9623
623.1031	0.2013	623.3044	248	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
625.7641	0.1847	625.9487	249	word	regular	high	chic	1	0.6393	9.13	4	3	1	3.283
628.1443	0.1847	628.329	250	word	regular	high	carnet	1	0.6894	14.19	6	5	2	4.8302
630.8056	0.1854	630.991	251	word	regular	high	chevelure	1	0.686	13.65	9	7	3	4.6226
633.485	0.1849	633.6699	252	word	irregular	high	iris	1	0.9029	5.55	4	4	2	4.5094
636.1452	0.1848	636.3301	253	word	irregular	low	lichen	1	0.7738	1.42	6	5	2	4.3019
638.5247	0.1866	638.7113	254	word	regular	high	hors	1	0.7232	88.74	4	2	1	1.8113
640.8827	0.2015	641.0842	255	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
643.2658	0.1849	643.4507	256	word	irregular	low	azimut	1	0.7546	0.48	6	6	3	1.6415
645.6265	0.1851	645.8116	257	word	irregular	high	dix	1	1.0405	217.77	3	3	1	3.6981
648.0049	0.1848	648.1897	258	word	irregular	high	bourg	1	0.7794	10.23	5	3	1	3.5849
650.3656	0.1849	650.5505	259	word	regular	low	nef	1	0.7363	4.52	3	3	1	3.7925
653.0453	0.185	653.2302	260	word	regular	high	vice	1	0.7056	16.26	4	3	1	1.8302
n/a	n/a	n/a	261	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
657.7831	0.1849	657.968	262	word	regular	low	cursif	1	0.7697	0.23	6	6	2	1.6981
660.1641	0.1849	660.349	263	word	irregular	high	aiguille	1	0.7618	16.16	8	5	2	4.9057
