onset	duration	offset	block	task	trial	lexicality	congruency	stimulus	stimulus_spaced	correct	response_time	word_freq	nb_letters	nb_phonemes	ratio	nb_syllables
0.245609728118325	5	5.24560972811832	5	instructions lexical decision	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.5473	0.2013	10.7486	5	lexical decision	1	word	incongruent	mouvement	mo uv e me nt	1	2.0305	182.97	9	6	1.5	3
12.9578	0.2013	13.1591	5	lexical decision	2	pseudoword	incongruent	assagnin	as sa gni n	0	0.932	n/a	8	5	1.6	3
15.3491	0.2013	15.5504	5	lexical decision	3	pseudoword	incongruent	prouche	p ro uc he	1	1.0697	n/a	7	4	1.75	1
17.7306	0.2014	17.932	5	lexical decision	4	word	congruent	sentence	s en t en ce	1	0.7212	5.68	8	5	1.6	2
20.1204	0.2013	20.3217	5	lexical decision	5	pseudoword	incongruent	voussette	vo u sse tte	1	0.8513	n/a	9	5	1.8	2
22.4722	0.2015	22.6737	5	lexical decision	6	pseudoword	congruent	roupentre	r ou p en t re	0	0.8395	n/a	9	6	1.5	2
24.8823	0.202	25.0843	5	lexical decision	7	word	incongruent	manchette	ma nc he tte	1	0.7113	6.22	9	5	1.8	2
27.2094	0.2023	27.4117	5	lexical decision	8	word	congruent	singe	s in ge	1	0.6573	22.57	5	3	1.667	1
32.1998	0.2016	32.4014	5	lexical decision	9	pseudoword	congruent	trympaine	t r ym p ai  ne	1	1.0848	n/a	9	6	1.5	2
34.5317	0.2015	34.7332	5	lexical decision	10	pseudoword	incongruent	mouquetant	mo u q ue ta nt	1	0.9278	n/a	10	6	1.667	3
36.8873	0.2014	37.0887	5	lexical decision	11	pseudoword	congruent	vanrreau	v an rr eau	1	0.8762	n/a	8	4	2	2
39.2711	0.2016	39.4727	5	lexical decision	12	pseudoword	congruent	pangné	p an gn é	1	1.2253	n/a	6	4	1.5	2
41.6066	0.2015	41.8081	5	lexical decision	13	word	incongruent	bouée	bo ué e	1	0.7369	5.47	5	3	1.667	1
46.314	0.2015	46.5155	5	lexical decision	14	word	incongruent	blanquette	b la nq ue tte	1	0.9304	1.01	10	6	1.667	2
