onset	duration	offset	block	task	trial	lexicality	congruency	stimulus	stimulus_spaced	correct	response_time	word_freq	nb_letters	nb_phonemes	ratio	nb_syllables
7.33302181466979	5	12.3330218146698	1	instructions lexical decision	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.5594	0.2013	17.7607	1	lexical decision	1	word	incongruent	phalange	p ha la n ge	1	0.9025	5.2	8	5	1.6	2
19.903	0.2018	20.1048	1	lexical decision	2	pseudoword	incongruent	congon	co n go n	1	0.9497	n/a	6	4	1.5	2
22.5718	0.2014	22.7732	1	lexical decision	3	pseudoword	congruent	tanneau	t a nn eau	1	0.891	n/a	7	4	1.75	2
25.217	0.2016	25.4186	1	lexical decision	4	pseudoword	congruent	ennoûlant	en n oû l ant	1	0.8996	n/a	9	5	1.8	3
30.2189	0.2023	30.4211	1	lexical decision	5	word	incongruent	continent	co nt in e nt	1	0.7027	15.95	9	6	1.5	3
32.8478	0.2019	33.0498	1	lexical decision	6	pseudoword	incongruent	roeud	ro eud	1	0.7337	n/a	5	2	2.5	1
35.5139	0.2015	35.7154	1	lexical decision	7	word	congruent	symphonie	s ym ph o n ie	1	0.6987	5.54	9	6	1.5	3
38.191	0.2015	38.3925	1	lexical decision	8	word	congruent	terreau	t e rr eau	1	0.6364	3.78	7	4	1.75	2
43.4564	0.2017	43.6581	1	lexical decision	9	word	incongruent	embrouille	e mb ro ui lle	1	1.324	4.39	10	5	2	2
45.7887	0.2015	45.9902	1	lexical decision	10	pseudoword	incongruent	blauche	b la uc he	0	1.1078	n/a	7	4	1.75	1
48.1861	0.2015	48.3876	1	lexical decision	11	word	incongruent	nourrisson	no urr is so n	1	0.6762	4.53	10	6	1.667	3
50.8305	0.2014	51.032	1	lexical decision	12	pseudoword	congruent	quophon	qu o ph on	1	0.7189	n/a	7	4	1.75	2
53.2089	0.2021	53.411	1	lexical decision	13	word	congruent	train	t r ain	1	0.6224	288.65	5	3	1.667	1
57.8638	0.2014	58.0652	1	lexical decision	14	word	congruent	gagnant	g a gn ant	1	0.7255	1.89	7	4	1.75	2
60.2745	0.2013	60.4758	1	lexical decision	15	word	congruent	boeuf	b oeu f	1	0.6617	21.01	5	3	1.667	1
65.1923	0.2017	65.394	1	lexical decision	16	pseudoword	incongruent	chéluneur	c hé l un eu r	1	0.8298	n/a	9	6	1.5	3
67.8275	0.2013	68.0288	1	lexical decision	17	word	congruent	épaulette	é p au l ette	1	0.8766	2.97	9	6	1.5	3
70.152	0.2014	70.3535	1	lexical decision	18	word	congruent	couvent	c ou v ent	1	0.749	26.15	7	4	1.75	2
74.773	0.2015	74.9744	1	lexical decision	19	word	incongruent	sentant	se n ta nt	1	1.035	2.84	7	4	1.75	2
77.1587	0.2015	77.3602	1	lexical decision	20	pseudoword	congruent	raisissant	r ai s i ss ant	1	0.9623	n/a	10	6	1.667	3
79.789	0.2014	79.9904	1	lexical decision	21	word	incongruent	tranquille	t ra nq ui lle	1	1.1379	91.96	10	6	1.667	2
82.1462	0.2022	82.3484	1	lexical decision	22	word	incongruent	ascendance	as ce n da nc e	1	0.9227	2.23	10	6	1.667	3
87.1329	0.2015	87.3344	1	lexical decision	23	word	incongruent	contraire	co n t ra i re	1	0.7099	126.01	9	6	1.5	2
91.7727	0.2016	91.9743	1	lexical decision	24	pseudoword	congruent	incequant	in c e qu ant	1	0.9431	n/a	9	5	1.8	3
96.7119	0.2026	96.9146	1	lexical decision	25	pseudoword	incongruent	empout	e mpo ut	1	0.9978	n/a	6	3	2	2
99.0707	0.2015	99.2721	1	lexical decision	26	word	incongruent	ancien	a nc ie n	1	0.589	154.86	6	4	1.5	2
101.7258	0.202	101.9278	1	lexical decision	27	word	incongruent	aile	a ile	1	0.8309	60.47	4	2	2	1
104.108	0.2015	104.3095	1	lexical decision	28	word	incongruent	bûche	b ûc he	1	0.6196	13.18	5	3	1.667	1
106.7682	0.2015	106.9696	1	lexical decision	29	pseudoword	incongruent	groussant	g ro us sa nt	1	0.8875	n/a	9	5	1.8	2
111.7295	0.2019	111.9314	1	lexical decision	30	word	congruent	hautain	hau t ain	1	0.7811	10.88	7	3	2.333	2
114.0488	0.2013	114.2501	1	lexical decision	31	pseudoword	incongruent	moeutien	m oe u ti en	1	0.7618	n/a	8	5	1.6	2
116.4468	0.2013	116.6482	1	lexical decision	32	word	incongruent	arrangeant	a rra ng ea nt	1	0.6738	0.47	10	5	2	3
119.125	0.2022	119.3272	1	lexical decision	33	word	incongruent	assassin	as sa ssi n	1	0.6474	20.34	8	5	1.6	3
121.7867	0.2015	121.9881	1	lexical decision	34	word	incongruent	agneau	ag nea u	1	0.5338	8.78	6	3	2	2
124.4703	0.2015	124.6718	1	lexical decision	35	pseudoword	incongruent	indantant	i nda n ta nt	1	0.8352	n/a	9	5	1.8	3
126.8284	0.2016	127.03	1	lexical decision	36	pseudoword	incongruent	soncieuse	so nc ie u s e	0	0.951	n/a	9	6	1.5	2
129.2008	0.2017	129.4024	1	lexical decision	37	word	congruent	hanche	han che	1	0.7256	32.36	6	2	3	1
131.5669	0.2015	131.7684	1	lexical decision	38	pseudoword	congruent	enreinte	en r ein te	0	0.6945	n/a	8	4	2	2
133.9454	0.2014	134.1469	1	lexical decision	39	word	congruent	enquête	en qu ê te	1	0.6858	21.28	7	4	1.75	2
136.3073	0.2024	136.5097	1	lexical decision	40	word	congruent	nouveau	n ou v eau	1	0.608	292.43	7	4	1.75	2
138.686	0.2015	138.8874	1	lexical decision	41	pseudoword	incongruent	graie	g ra ie	0	0.9642	n/a	5	3	1.667	1
141.0111	0.2015	141.2125	1	lexical decision	42	word	incongruent	ouvrant	o uv ra nt	1	0.6551	3.18	7	4	1.75	2
143.3277	0.2014	143.5291	1	lexical decision	43	pseudoword	congruent	ampoune	am p ou ne	1	0.9665	n/a	7	4	1.75	2
148.6421	0.2014	148.8435	1	lexical decision	44	pseudoword	incongruent	lanceteau	la nc et ea u	1	0.9031	n/a	9	6	1.5	3
150.9809	0.2015	151.1824	1	lexical decision	45	word	incongruent	guinguette	g ui ng ue tte	1	0.7602	3.04	10	5	2	2
153.3066	0.2019	153.5085	1	lexical decision	46	pseudoword	congruent	rangessant	r an g e ss ant	1	0.8896	n/a	10	6	1.667	3
155.6849	0.2015	155.8864	1	lexical decision	47	pseudoword	incongruent	emblon	e mb lo n	1	0.8721	n/a	6	4	1.5	2
158.0313	0.2014	158.2327	1	lexical decision	48	word	congruent	bouillon	b ou ill on	1	0.6858	8.92	8	4	2	2
160.4248	0.2018	160.6266	1	lexical decision	49	pseudoword	incongruent	fenteau	fe n te au	1	0.9032	n/a	7	4	1.75	2
162.7782	0.2013	162.9796	1	lexical decision	50	pseudoword	incongruent	tanleau	ta n le au	1	0.8147	n/a	7	4	1.75	2
165.466	0.2013	165.6673	1	lexical decision	51	pseudoword	congruent	noussante	n ou ss an te	1	0.8969	n/a	9	5	1.8	2
167.8026	0.2014	168.004	1	lexical decision	52	word	incongruent	emprunt	e mp ru nt	1	1.0233	4.73	7	4	1.75	2
170.2052	0.2014	170.4066	1	lexical decision	53	word	congruent	guerrier	gu e rr i er	1	0.6697	10	8	5	1.6	2
177.7924	0.202	177.9944	1	lexical decision	54	word	congruent	causant	c au s ant	1	0.9493	1.96	7	4	1.75	2
180.188	0.2016	180.3896	1	lexical decision	55	word	congruent	saillante	s a ill an te	1	0.9869	10.07	9	5	1.8	2
182.5661	0.2016	182.7678	1	lexical decision	56	word	congruent	dessin	d e ss in	1	0.5377	56.28	6	4	1.5	2
184.9519	0.2026	185.1545	1	lexical decision	57	word	congruent	quignon	qu i gn on	0	0.9989	2.43	7	4	1.75	2
187.6065	0.2017	187.8082	1	lexical decision	58	pseudoword	incongruent	mougnette	mo ug ne tte	1	1.1841	n/a	9	5	1.8	2
190.2659	0.2015	190.4674	1	lexical decision	59	word	incongruent	souillure	so u il lu re	0	1.2198	2.91	9	5	1.8	2
192.6355	0.2023	192.8378	1	lexical decision	60	word	congruent	impuissant	im p u i ss ant	1	0.8121	11.55	10	6	1.667	3
194.9996	0.2016	195.2011	1	lexical decision	61	pseudoword	incongruent	ouplant	o up la nt	1	1.0981	n/a	7	4	1.75	2
197.6852	0.2022	197.8874	1	lexical decision	62	word	incongruent	plainte	pl ai n te	1	0.6854	26.69	7	4	1.75	1
202.6474	0.2015	202.8489	1	lexical decision	63	word	incongruent	chaud	c ha ud	1	0.6212	113.31	5	2	2.5	1
