onset	duration	offset	trial	condition	regularity	frequency	word	correct	response_time	word_freq	nb_letters	nb_phonemes	nb_syllables	imageability
n/a	n/a	n/a	32	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
91.1457	0.1848	91.3305	33	word	irregular	low	tempo	1	0.6182	0.77	5	5	2	2.4717
93.5222	0.2017	93.7238	34	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
95.9048	0.1849	96.0897	35	word	irregular	high	compte	1	0.7204	249.23	6	3	1	2.3208
98.265	0.1856	98.4506	36	word	regular	low	label	1	0.6808	0.87	5	5	2	2.4528
100.6451	0.1849	100.83	37	word	regular	low	girouette	1	0.6668	1	9	6	2	4.4717
103.0047	0.1849	103.1895	38	word	regular	low	oie	1	0.6311	3.48	3	2	1	4.9623
n/a	n/a	n/a	39	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
108.1429	0.2016	108.3445	40	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
110.5239	0.1852	110.7091	41	word	regular	high	aise	1	0.792	31.45	4	2	1	1.6038
112.8829	0.1846	113.0675	42	word	irregular	high	clef	1	0.4733	24.13	4	3	1	4.9623
115.2634	0.1846	115.448	43	word	regular	high	boisson	1	0.6311	7.06	7	5	2	4.4151
n/a	n/a	n/a	44	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
120.0023	0.1847	120.1869	45	word	regular	low	orangeade	1	0.8503	0.94	9	6	3	4.0189
n/a	n/a	n/a	46	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
124.7443	0.1848	124.9291	47	word	irregular	low	lichen	1	0.7443	1.42	6	5	2	4.3019
127.1239	0.1848	127.3087	48	word	irregular	low	pouls	1	0.6592	5.06	5	2	1	3.1887
129.5047	0.1849	129.6896	49	word	irregular	high	août	1	0.7019	37.77	4	2	1	2.7358
131.8637	0.1849	132.0486	50	word	irregular	high	super	1	0.6063	13.19	5	5	2	1.9245
134.2416	0.2015	134.4432	51	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
136.6031	0.1849	136.788	52	word	regular	high	hors	1	0.6807	88.74	4	2	1	1.8113
138.9848	0.1843	139.1691	53	word	regular	high	jaloux	1	0.6483	12.42	6	4	2	2.4151
n/a	n/a	n/a	54	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
144.0234	0.1849	144.2083	55	word	irregular	high	ville	1	0.7205	227.16	5	3	1	4.3396
146.3833	0.1848	146.5681	56	word	irregular	high	net	1	0.9406	29.26	3	3	1	2.6226
148.7632	0.1853	148.9485	57	word	regular	low	postal	1	0.6893	2.19	6	6	2	2.717
151.1427	0.1855	151.3282	58	word	irregular	low	bis	1	0.4944	4.55	3	3	1	1.8491
153.5037	0.1848	153.6886	59	word	irregular	high	automne	1	0.7256	27.61	7	4	2	4.1698
155.8836	0.1849	156.0685	60	word	regular	high	seul	1	0.4909	400.32	4	3	1	3.1132
158.2422	0.1854	158.4275	61	word	regular	high	force	1	0.6157	205.97	5	4	1	2.717
160.6197	0.2014	160.8211	62	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	63	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	64	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
168.4187	0.2013	168.62	65	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
170.8004	0.1847	170.9851	66	word	regular	low	porcelet	1	0.7908	0.16	8	7	3	4.6226
173.1824	0.1851	173.3674	67	word	irregular	high	granit	1	0.5624	5.97	6	6	2	4.0377
175.8431	0.1848	176.0279	68	word	irregular	high	huit	1	0.5606	116.03	4	3	1	3.7358
178.2218	0.1848	178.4066	69	word	regular	low	magma	1	0.5438	2.9	5	5	2	4.3774
180.5826	0.1848	180.7674	70	word	regular	low	preux	1	0.6238	1.71	5	3	1	2.1132
182.962	0.1853	183.1473	71	word	regular	low	crin	1	0.6246	2.65	4	3	1	4.1887
n/a	n/a	n/a	72	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
187.7021	0.1848	187.887	73	word	regular	low	oxyde	1	0.6864	4.61	5	5	2	2.1321
190.0617	0.1854	190.2471	74	word	irregular	high	examen	1	0.6422	58.74	6	6	3	3.434
192.4407	0.2016	192.6423	75	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
194.8199	0.2016	195.0215	76	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
197.5824	0.1848	197.7672	77	word	regular	high	carnet	1	0.7025	14.19	6	5	2	4.8302
n/a	n/a	n/a	78	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	79	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
204.9982	0.2015	205.1997	80	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
207.3614	0.185	207.5465	81	word	regular	low	aval	1	0.7165	4.03	4	4	2	2.3585
209.7406	0.1848	209.9254	82	word	irregular	low	transit	1	0.5984	4.03	7	5	2	2.3208
212.0982	0.2014	212.2996	83	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
214.7799	0.1847	214.9645	84	word	regular	high	venir	1	0.8521	126.16	5	5	2	2.3019
217.1375	0.2014	217.3389	85	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	86	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
221.9016	0.1854	222.087	87	word	irregular	low	bluffer	1	0.7358	0.35	7	5	2	2.0566
224.5605	0.1852	224.7457	88	word	regular	low	ordure	1	0.6583	5.39	6	5	2	4.2075
226.9413	0.1848	227.126	89	word	irregular	low	cacahuète	1	0.863	0.39	9	7	3	4.8679
229.2999	0.1849	229.4848	90	word	irregular	high	fer	1	0.6132	100.77	3	3	1	3.7547
231.6809	0.1848	231.8658	91	word	irregular	low	faisan	1	0.5534	1	6	4	2	4.5472
n/a	n/a	n/a	92	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
236.4178	0.2019	236.6196	93	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	94	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
241.4577	0.2015	241.6592	95	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
243.8168	0.2021	244.0189	96	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
246.4989	0.1863	246.6852	97	word	regular	low	bambou	1	0.7334	2.55	6	4	2	4.8679
249.1598	0.1851	249.3449	98	word	irregular	high	iris	1	0.6403	5.55	4	4	2	4.5094
251.54	0.1849	251.725	99	word	regular	low	bouquiner	1	0.7802	0.52	8	6	3	3.8113
253.8969	0.2016	254.0986	100	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
256.5762	0.2017	256.778	101	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
259.2393	0.1848	259.4241	102	word	regular	low	ulcère	1	0.8154	2.71	6	5	2	2.8679
261.6189	0.1855	261.8044	103	word	irregular	high	hier	1	0.5894	64.68	4	3	1	2.1321
n/a	n/a	n/a	104	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
266.6579	0.1847	266.8426	105	word	irregular	low	barman	1	0.7401	5.13	6	6	2	4.6792
269.0156	0.2013	269.2169	106	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
271.3959	0.2013	271.5973	107	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
274.0551	0.2013	274.2564	108	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
276.4389	0.1848	276.6237	109	word	regular	high	muscle	1	0.6112	7.26	6	5	1	4.3962
279.0997	0.1849	279.2846	110	word	regular	low	muret	1	0.5567	1.58	5	4	2	4.5472
n/a	n/a	n/a	111	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
284.1375	0.1849	284.3225	112	word	regular	low	adepte	1	0.6886	1.71	6	5	2	1.717
286.5194	0.1848	286.7042	113	word	irregular	low	aquarelle	1	0.6868	3.35	9	7	3	4.3019
288.8958	0.2025	289.0983	114	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	115	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
293.6377	0.1848	293.8225	116	word	irregular	high	dix	1	0.6912	217.77	3	3	1	3.6981
n/a	n/a	n/a	117	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
298.3761	0.2016	298.5777	118	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
300.7573	0.1848	300.942	119	word	irregular	low	parasol	1	0.7329	2.32	7	7	3	4.8679
303.1184	0.1849	303.3033	120	word	irregular	high	chaos	1	0.6639	9.13	5	3	2	2.6792
305.7978	0.1853	305.9832	121	word	irregular	high	bourg	1	0.5311	10.23	5	3	1	3.5849
n/a	n/a	n/a	122	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
311.1176	0.1848	311.3025	123	word	irregular	low	mazout	1	0.6928	3.13	6	5	2	3.7358
n/a	n/a	n/a	124	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
316.1573	0.1846	316.3419	125	word	regular	high	taper	1	0.703	10	5	4	2	3.8113
318.5356	0.1847	318.7202	126	word	regular	high	mer	1	0.6118	216.9	3	3	1	4.7925
n/a	n/a	n/a	127	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
323.2757	0.186	323.4617	128	word	regular	low	nef	1	0.6435	4.52	3	3	1	3.7925
325.655	0.1847	325.8396	129	word	irregular	high	sens	1	0.5741	335.77	4	2	1	2.0755
328.0165	0.1848	328.2013	130	word	regular	low	bitume	1	0.8428	4.1	6	5	2	4
330.3962	0.1854	330.5815	131	word	regular	low	piloter	1	0.6492	1.19	7	6	3	3.5283
332.7765	0.1848	332.9614	132	word	regular	low	trachée	1	0.6409	1.03	7	5	2	4.0189
n/a	n/a	n/a	133	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	134	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
339.8768	0.1848	340.0616	135	word	irregular	low	azimut	1	0.6805	0.48	6	6	3	1.6415
342.5548	0.1848	342.7396	136	word	regular	low	duo	1	0.7052	2.06	3	3	1	3.4528
345.2161	0.1848	345.4009	137	word	regular	low	cocon	1	0.6076	2.03	5	4	2	4.3208
347.5961	0.1848	347.7809	138	word	regular	high	marin	1	0.552	22.03	5	4	2	4.6226
n/a	n/a	n/a	139	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
352.6363	0.1848	352.8211	140	word	regular	low	carnage	1	0.694	2.16	7	6	2	3.4717
354.9962	0.1856	355.1818	141	word	irregular	high	nerf	1	0.5844	11.23	4	3	1	3.7358
357.6756	0.1848	357.8604	142	word	irregular	low	opus	1	0.635	2.19	4	4	2	1.5849
360.0358	0.1848	360.2207	143	word	regular	high	créature	1	0.6377	12.19	8	7	3	3.2453
362.4153	0.1854	362.6007	144	word	irregular	high	porc	1	0.605	7.84	4	3	1	4.9434
365.075	0.1848	365.2597	145	word	regular	high	adresse	1	0.5839	44	7	5	2	3.1509
367.4566	0.1846	367.6413	146	word	irregular	high	ours	1	0.5771	12.94	4	3	1	4.9623
370.1138	0.1851	370.2989	147	word	irregular	low	linguiste	1	0.6313	1.42	9	7	2	2.2453
372.4931	0.1847	372.6777	148	word	irregular	high	éther	1	0.6449	7.26	5	4	2	2.4151
374.8546	0.1847	375.0393	149	word	regular	high	vice	1	0.5598	16.26	4	3	1	1.8302
377.233	0.1851	377.4181	150	word	regular	high	forêt	1	0.6011	72.39	5	4	2	4.8679
379.6136	0.1848	379.7984	151	word	irregular	high	déficit	1	0.6238	11.84	7	7	3	1.8491
382.2738	0.2014	382.4752	152	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
384.653	0.2021	384.8551	153	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
387.3129	0.2015	387.5144	154	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
389.6939	0.1848	389.8788	155	word	irregular	low	dot	1	0.7424	3.1	3	3	1	2.1509
392.0551	0.1848	392.2399	156	word	regular	low	trognon	1	0.6463	1.13	7	5	2	4.6038
394.7339	0.1864	394.9203	157	word	regular	high	malin	1	0.6489	11.29	5	4	2	2.0943
397.3935	0.1849	397.5784	158	word	regular	low	spire	1	0.7058	1.39	5	4	1	1.9811
400.0545	0.1847	400.2392	159	word	regular	low	octroi	1	0.6445	4.9	6	6	2	1.283
402.7319	0.2017	402.9336	160	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
405.094	0.1848	405.2788	161	word	regular	high	masse	1	0.6702	91.52	5	4	1	3.0377
n/a	n/a	n/a	162	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
410.234	0.1851	410.419	163	word	irregular	low	imper	1	0.6899	1.19	5	4	2	4.1887
412.6129	0.1848	412.7978	164	word	regular	high	chevelure	1	0.5719	13.65	9	7	3	4.6226
415.2715	0.2015	415.4729	165	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
417.6513	0.2013	417.8526	166	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
420.0301	0.2013	420.2314	167	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
422.6923	0.1846	422.877	168	word	irregular	high	tabac	1	0.6787	25.45	5	4	2	4.3774
425.3524	0.1846	425.537	169	word	irregular	low	scout	1	0.7261	1.84	5	4	1	4.5849
428.0326	0.1846	428.2172	170	word	irregular	low	saoul	1	0.6676	4.84	5	2	1	3.8302
430.6926	0.1849	430.8775	171	word	irregular	high	équateur	1	0.7046	5.84	8	7	3	3.8679
433.0719	0.1848	433.2567	172	word	regular	low	daurade	1	0.7626	0.35	7	5	2	4.2642
435.4341	0.1848	435.6189	173	word	irregular	low	oignon	1	0.6923	4.1	6	3	2	4.9811
n/a	n/a	n/a	174	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
440.1926	0.1848	440.3774	175	word	irregular	low	escroc	1	0.6927	1.58	6	5	2	2.8868
442.5539	0.1849	442.7387	176	word	regular	high	aveu	1	0.6792	10.52	4	3	2	1.6226
444.9331	0.1853	445.1184	177	word	irregular	high	femme	1	0.6396	400.52	5	3	1	4.8302
447.2917	0.1849	447.4766	178	word	regular	low	échiquier	1	0.6953	2.61	9	6	3	4.9057
n/a	n/a	n/a	179	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
452.6318	0.1849	452.8167	180	word	irregular	low	oasis	1	0.7083	4.32	5	5	3	4.6792
455.3096	0.2015	455.5111	181	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
457.9711	0.1848	458.156	182	word	irregular	low	transat	1	0.7197	0.52	7	6	2	4.6226
460.6324	0.1848	460.8172	183	word	irregular	low	orchidée	1	0.6329	0.87	8	6	3	4.7925
463.0134	0.1848	463.1982	184	word	irregular	high	poêle	1	0.7715	9.68	5	4	1	4.9057
465.3908	0.1849	465.5757	185	word	regular	high	pile	1	0.5731	17.52	4	3	1	4.4717
468.0508	0.1847	468.2355	186	word	regular	low	caboteur	0	n/a	0.52	8	7	3	1.8302
470.4305	0.1847	470.6152	187	word	irregular	low	baptiser	1	0.6944	1.35	8	6	3	3.717
472.7895	0.1847	472.9741	188	word	regular	high	meilleur	1	0.6125	52.32	8	5	2	2.1698
475.1702	0.1846	475.3548	189	word	regular	low	blaguer	1	0.5505	0.39	7	5	2	2.5849
477.5308	0.1847	477.7155	190	word	irregular	low	bacille	1	0.7274	1.74	7	5	2	3.0189
n/a	n/a	n/a	191	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	192	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
485.0496	0.2014	485.251	193	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
487.5117	0.1848	487.6965	194	word	irregular	high	estomac	1	0.6959	22.97	7	6	3	4.3019
490.1907	0.1861	490.3767	195	word	regular	low	bouffon	1	0.6637	2.06	7	4	2	3.9057
492.8516	0.1848	493.0364	196	word	regular	low	odorat	1	0.6891	1.65	6	5	3	2.434
495.2293	0.2015	495.4307	197	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
497.8884	0.2015	498.0899	198	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
500.2671	0.2017	500.4687	199	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
502.9279	0.2015	503.1294	200	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
505.3098	0.1853	505.4951	201	word	irregular	low	laser	1	0.7149	0.77	5	5	2	4.3585
507.9694	0.1849	508.1543	202	word	irregular	high	enfer	1	0.5854	25.42	5	4	2	3.6792
510.3504	0.1848	510.5352	203	word	regular	high	bleu	1	0.572	99.03	4	3	1	4.6226
512.7104	0.1854	512.8957	204	word	regular	high	bureau	1	0.5453	97.77	6	4	2	4.7358
515.0897	0.1852	515.275	205	word	irregular	low	placenta	1	0.6331	1.42	8	7	3	3.717
517.7496	0.1851	517.9347	206	word	regular	high	flou	1	0.6269	6.32	4	3	1	3.4717
520.127	0.2014	520.3284	207	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	208	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
525.4678	0.1846	525.6524	209	word	irregular	low	cassis	1	0.6688	3.39	6	4	2	4.5283
527.8286	0.1846	528.0132	210	word	irregular	low	quartz	1	0.6383	5.35	6	6	1	3.5094
530.5099	0.1847	530.6946	211	word	regular	high	explosion	1	0.6906	17.55	9	9	3	4.6038
532.8695	0.1862	533.0557	212	word	irregular	low	croc	1	0.6841	1.32	4	3	1	4.2264
n/a	n/a	n/a	213	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	214	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
539.9863	0.202	540.1883	215	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	216	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	217	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
547.1096	0.185	547.2945	218	word	regular	low	caviar	1	0.7733	2.35	6	6	2	4.434
549.4885	0.1848	549.6733	219	word	regular	high	sorcier	1	0.5568	5.87	7	6	2	4.5094
n/a	n/a	n/a	220	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
554.6436	0.1848	554.8284	221	word	regular	high	﻿abri	1	0.7577	35.52	4	4	2	4
556.9882	0.1849	557.1731	222	word	irregular	low	papaye	1	0.7098	0.06	6	5	2	4.3208
559.6476	0.1851	559.8327	223	word	irregular	high	second	1	0.585	95.42	6	4	2	2.7358
562.0286	0.1849	562.2135	224	word	irregular	high	revolver	1	0.6695	14.9	8	8	3	4.8302
564.4083	0.1848	564.5931	225	word	regular	high	animal	1	0.6363	52.94	6	6	3	4.3208
566.7689	0.1848	566.9537	226	word	regular	high	piège	1	0.6201	13.39	5	4	1	3.7547
569.4491	0.1862	569.6353	227	word	regular	high	peur	1	0.6137	181.58	4	3	1	2.8868
571.8076	0.1847	571.9923	228	word	regular	low	pneumonie	1	0.7323	1.13	9	7	3	2.8868
n/a	n/a	n/a	229	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
576.9468	0.1847	577.1315	230	word	regular	high	encre	1	0.6679	18.19	5	3	1	4.5094
579.627	0.1851	579.8121	231	word	irregular	high	mille	1	0.5255	124.9	5	3	1	2.5849
582.2862	0.1848	582.471	232	word	regular	high	sultan	1	0.5547	13.42	6	5	2	4.0943
n/a	n/a	n/a	233	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
587.6263	0.2014	587.8277	234	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
590.2873	0.1848	590.4722	235	word	irregular	high	orchestre	1	0.6641	18.65	9	7	2	4.8113
n/a	n/a	n/a	236	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
595.0271	0.1848	595.2119	237	word	irregular	high	écho	1	0.6342	26.48	4	3	2	2.7547
597.7068	0.1854	597.8921	238	word	irregular	high	amer	1	0.6058	8.23	4	4	2	2.1698
600.3666	0.1848	600.5514	239	word	regular	high	mission	1	0.5672	44.19	7	5	2	2.0566
n/a	n/a	n/a	240	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
605.5079	0.185	605.6928	241	word	irregular	high	monsieur	1	0.6521	192.97	8	5	2	3.9623
607.8863	0.1848	608.0711	242	word	irregular	high	cancer	1	0.6214	14.39	6	5	2	3.0943
610.2442	0.2016	610.4458	243	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	244	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
615.2866	0.1853	615.4719	245	word	irregular	high	gentil	1	0.6616	22.65	6	4	2	2.434
617.9674	0.1849	618.1523	246	word	regular	low	parvis	1	0.5824	3.58	6	5	2	3.9434
620.3271	0.1864	620.5135	247	word	irregular	high	fusil	1	0.6309	22.39	5	4	2	4.9434
622.7057	0.1851	622.8908	248	word	regular	low	bovin	1	0.5915	1.45	5	4	2	4.3019
n/a	n/a	n/a	249	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
627.4441	0.1846	627.6287	250	word	regular	high	revenant	1	0.7617	14.45	8	6	3	3.3019
629.8241	0.1847	630.0088	251	word	regular	low	belette	1	0.6865	0.35	7	5	2	4.5094
n/a	n/a	n/a	252	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
634.8656	0.1848	635.0504	253	word	regular	low	levain	1	0.7106	1.29	6	4	2	2.8868
n/a	n/a	n/a	254	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
639.9055	0.1854	640.0909	255	word	irregular	low	gin	1	0.8273	3.13	3	4	1	3.7925
642.565	0.1848	642.7498	256	word	irregular	high	septième	1	0.6103	9.06	8	6	2	2.434
644.9453	0.1848	645.1301	257	word	irregular	high	virus	1	0.6465	28.61	5	5	2	3.7547
647.3051	0.1853	647.4904	258	word	irregular	low	clerc	1	0.6639	4.52	5	4	1	3.2264
649.6846	0.1849	649.8695	259	word	regular	high	onze	1	0.5802	25.58	4	2	1	3.434
n/a	n/a	n/a	260	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
654.4265	0.1851	654.6116	261	word	regular	high	képi	1	0.6768	6.52	4	4	2	4.6792
n/a	n/a	n/a	262	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
