onset	duration	offset	block	task	trial	lexicality	congruency	stimulus	stimulus_spaced	correct	response_time	word_freq	nb_letters	nb_phonemes	ratio	nb_syllables
0.242402249498809	5	5.24240224949881	3	instructions lexical decision	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.428	0.2012	10.6292	3	lexical decision	1	pseudoword	congruent	bantant	b an t ant	1	1.7037	n/a	7	4	1.75	2
13.0732	0.2014	13.2746	3	lexical decision	2	word	incongruent	bouillant	bo ui lla nt	1	0.6965	8.11	9	4	2.25	2
15.4518	0.2013	15.6531	3	lexical decision	3	word	congruent	occurrence	o cc u rr en ce	1	0.6709	7.43	10	6	1.667	3
23.0415	0.2022	23.2436	3	lexical decision	4	pseudoword	congruent	veillouse	v e ill ou se	1	0.9211	n/a	9	5	1.8	2
25.4343	0.2017	25.6361	3	lexical decision	5	pseudoword	congruent	ascenmien	a sc en m i en	1	0.8382	n/a	9	6	1.5	3
30.7154	0.2015	30.9168	3	lexical decision	6	word	congruent	haillon	ha ill on	1	0.8591	3.78	7	3	2.333	2
33.3526	0.2015	33.5541	3	lexical decision	7	word	congruent	fournaise	f ou r n ai se	1	0.5688	3.18	9	6	1.5	2
35.7094	0.202	35.9114	3	lexical decision	8	pseudoword	congruent	caillon	c a ill on 	0	0.655	n/a	7	4	1.75	2
38.088	0.2026	38.2906	3	lexical decision	9	word	incongruent	linge	li nge	1	0.7474	47.3	5	3	1.667	1
40.4793	0.2024	40.6817	3	lexical decision	10	pseudoword	incongruent	lambe	la mbe	0	0.521	n/a	5	3	1.667	1
42.8324	0.2015	43.0339	3	lexical decision	11	word	incongruent	fourchette	fo ur c he tte	1	0.8659	14.19	10	6	1.667	2
45.2327	0.2015	45.4341	3	lexical decision	12	word	congruent	raisin	r ai s in	1	0.5426	9.53	6	4	1.5	2
47.57	0.2017	47.7717	3	lexical decision	13	pseudoword	congruent	houtouse	hou t ou se	1	1.3152	n/a	8	4	2	2
49.9238	0.2015	50.1253	3	lexical decision	14	word	incongruent	allégeance	a ll ég ea n ce	1	0.7574	1.42	10	6	1.667	3
52.3126	0.202	52.5147	3	lexical decision	15	word	congruent	rougissant	r ou g i ss ant	1	0.6276	2.16	10	6	1.667	3
54.6915	0.2014	54.893	3	lexical decision	16	pseudoword	congruent	soutresse	s ou t r esse	1	0.9056	n/a	9	6	1.5	2
57.0331	0.2015	57.2346	3	lexical decision	17	pseudoword	congruent	saillaîte	s a ill aî te	1	1.004	n/a	9	5	1.8	2
59.4311	0.2015	59.6326	3	lexical decision	18	pseudoword	incongruent	ascenmance	as ce n ma nc e	1	1.069	n/a	10	6	1.667	3
64.0731	0.2017	64.2748	3	lexical decision	19	pseudoword	incongruent	échille	éc hi lle	1	0.7849	n/a	7	4	1.75	2
69.0535	0.2015	69.255	3	lexical decision	20	word	congruent	rengaine	r en g ai ne	0	0.7345	4.59	8	5	1.6	2
71.3894	0.2014	71.5908	3	lexical decision	21	pseudoword	incongruent	encansin	e nc a nsi n	1	0.8895	n/a	8	5	1.6	3
76.0137	0.2015	76.2152	3	lexical decision	22	pseudoword	incongruent	géein	gé ei n	1	0.6962	n/a	5	3	1.667	2
83.317	0.2023	83.5193	3	lexical decision	23	pseudoword	congruent	sengeonie	s en ge o n ie	1	0.7618	n/a	9	6	1.5	3
87.9418	0.202	88.1437	3	lexical decision	24	word	incongruent	chambre	c ha mb re	1	0.596	413.31	7	4	1.75	1
90.269	0.2016	90.4706	3	lexical decision	25	word	congruent	bouleau	b ou l eau	1	0.6327	4.05	7	4	1.75	2
92.63	0.2015	92.8315	3	lexical decision	26	pseudoword	incongruent	baichoîte	ba ic ho ît e	1	0.6837	n/a	9	6	1.5	2
95.0094	0.2015	95.2109	3	lexical decision	27	pseudoword	incongruent	taillance	t ai lla nc e	1	0.7612	n/a	9	5	1.8	2
97.4114	0.2016	97.613	3	lexical decision	28	pseudoword	congruent	chuquon	ch u qu on	1	0.7993	n/a	7	4	1.75	2
99.7487	0.2022	99.9509	3	lexical decision	29	word	congruent	soudain	s ou d ain	1	0.6949	65.27	7	4	1.75	2
102.1301	0.2015	102.3316	3	lexical decision	30	pseudoword	incongruent	élignant	él ig na n t	1	0.8415	n/a	8	5	1.6	3
104.4889	0.2019	104.6907	3	lexical decision	31	pseudoword	congruent	fairnouse	f ai r n ou se	1	0.9957	n/a	9	6	1.5	2
106.8679	0.202	107.07	3	lexical decision	32	word	incongruent	embrun	e mb ru n	1	0.8406	2.97	6	4	1.5	2
109.2583	0.2014	109.4597	3	lexical decision	33	pseudoword	incongruent	innalence	in na le n c e	1	1.0602	n/a	9	6	1.5	3
111.6096	0.2015	111.8111	3	lexical decision	34	word	congruent	bouquin	b ou qu in	1	0.6888	27.7	7	4	1.75	2
114.2744	0.2019	114.4764	3	lexical decision	35	word	congruent	haineuse	hai n eu se	1	0.634	6.42	8	4	2	2
116.6486	0.2013	116.8499	3	lexical decision	36	pseudoword	congruent	peillagnon	p e ill a gn on	1	0.8968	n/a	10	6	1.667	3
119.292	0.2016	119.4936	3	lexical decision	37	pseudoword	congruent	naidant	n ai d ant	1	0.7954	n/a	7	4	1.75	2
121.6845	0.2013	121.8858	3	lexical decision	38	word	congruent	rousse	r ou sse	1	0.6159	40.41	6	3	2	1
124.3665	0.2015	124.5681	3	lexical decision	39	word	congruent	chignon	ch i gn on	1	0.6518	12.77	7	4	1.75	2
126.7272	0.2014	126.9286	3	lexical decision	40	pseudoword	congruent	banquin	b an qu in	1	0.7861	n/a	7	4	1.75	2
129.0707	0.2015	129.2722	3	lexical decision	41	pseudoword	congruent	queute	qu eu te	1	0.8695	n/a	6	3	2	1
131.4672	0.2015	131.6687	3	lexical decision	42	pseudoword	incongruent	saimeau	sa i me au	1	0.8531	n/a	7	4	1.75	2
133.8504	0.2018	134.0522	3	lexical decision	43	word	congruent	trentaine	t r en t ai ne	1	0.7798	13.45	9	6	1.5	2
