onset	duration	offset	trial	condition	regularity	frequency	word	correct	response_time	word_freq	nb_letters	nb_phonemes	nb_syllables	imageability
147.0824	0.1849	147.2673	55	word	irregular	high	dix	1	0.8701	217.77	3	3	1	3.6981
149.4627	0.1854	149.6481	56	word	irregular	high	huit	1	0.7531	116.03	4	3	1	3.7358
151.8218	0.1852	152.007	57	word	irregular	high	porc	1	0.9168	7.84	4	3	1	4.9434
n/a	n/a	n/a	58	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
156.8607	0.2015	157.0622	59	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
159.2417	0.1846	159.4264	60	word	regular	high	explosion	0	n/a	17.55	9	9	3	4.6038
161.5999	0.1846	161.7845	61	word	irregular	low	laser	1	0.6361	0.77	5	5	2	4.3585
n/a	n/a	n/a	62	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
166.9417	0.1851	167.1267	63	word	regular	low	cloître	1	0.801	4	7	6	1	3.9623
169.6195	0.1849	169.8044	64	word	irregular	low	cassis	1	0.7644	3.39	6	4	2	4.5283
172.2816	0.1848	172.4664	65	word	irregular	low	accroc	1	0.7037	1.52	6	4	2	2.717
174.9389	0.2017	175.1406	66	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
177.3221	0.1849	177.507	67	word	irregular	high	baptême	1	0.7892	7.23	7	5	2	3.6981
179.9818	0.1848	180.1667	68	word	regular	high	pile	1	0.8375	17.52	4	3	1	4.4717
n/a	n/a	n/a	69	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
185.0214	0.1848	185.2063	70	word	regular	low	carnage	1	0.7995	2.16	7	6	2	3.4717
n/a	n/a	n/a	71	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
190.0613	0.1849	190.2462	72	word	irregular	low	imper	1	0.722	1.19	5	4	2	4.1887
192.4401	0.1853	192.6254	73	word	irregular	high	clef	1	0.6932	24.13	4	3	1	4.9623
195.0978	0.2016	195.2994	74	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
197.7807	0.1849	197.9655	75	word	regular	low	magma	1	0.8049	2.9	5	5	2	4.3774
200.1408	0.185	200.3258	76	word	regular	high	aise	1	0.7757	31.45	4	2	1	1.6038
202.5193	0.2014	202.7207	77	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
204.9003	0.1852	205.0855	78	word	regular	low	daurade	1	0.727	0.35	7	5	2	4.2642
207.2585	0.2016	207.4601	79	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
209.6395	0.1851	209.8246	80	word	irregular	low	appendice	1	0.7852	2.45	9	6	3	3.2075
211.9981	0.1852	212.1833	81	word	irregular	high	nerf	1	0.7465	11.23	4	3	1	3.7358
214.3787	0.1846	214.5633	82	word	regular	high	animal	1	0.7957	52.94	6	6	3	4.3208
216.759	0.1852	216.9442	83	word	regular	high	squelette	1	0.6803	8.52	9	6	2	4.9245
219.1187	0.1846	219.3033	84	word	regular	high	fouet	1	0.7604	10.35	5	3	1	4.8491
221.5007	0.1847	221.6854	85	word	regular	low	odorat	1	0.7006	1.65	6	5	3	2.434
223.8594	0.1853	224.0447	86	word	regular	high	papillon	1	0.6821	13.03	8	6	3	4.9434
226.2391	0.1849	226.424	87	word	irregular	low	baptiser	1	0.7687	1.35	8	6	3	3.717
n/a	n/a	n/a	88	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
231.2792	0.1861	231.4654	89	word	regular	high	chic	1	0.6377	9.13	4	3	1	3.283
233.9385	0.1848	234.1233	90	word	irregular	high	sens	1	0.5866	335.77	4	2	1	2.0755
236.3193	0.1848	236.5042	91	word	irregular	high	mille	1	0.6881	124.9	5	3	1	2.5849
238.698	0.2015	238.8995	92	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
241.3599	0.1849	241.5448	93	word	regular	low	faucon	1	0.7046	1.58	6	4	2	4.8113
243.7375	0.1848	243.9223	94	word	irregular	high	examen	1	0.554	58.74	6	6	3	3.434
246.3988	0.1848	246.5836	95	word	regular	high	aveu	1	0.6962	10.52	4	3	2	1.6226
248.7787	0.1855	248.9642	96	word	regular	low	orangeade	1	0.6436	0.94	9	6	3	4.0189
251.138	0.1848	251.3228	97	word	irregular	high	orchestre	1	0.6266	18.65	9	7	2	4.8113
253.5163	0.2017	253.7179	98	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
255.8795	0.1853	256.0648	99	word	regular	high	approche	1	0.6518	42.68	8	5	2	1.7736
258.2584	0.1849	258.4433	100	word	regular	low	ulcère	1	0.6959	2.71	6	5	2	2.8679
260.9165	0.2014	261.1179	101	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	102	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
265.9573	0.1847	266.142	103	word	regular	low	pastel	1	0.6899	1.74	6	6	2	3.7925
268.3364	0.1846	268.521	104	word	regular	high	faim	1	0.546	46.71	4	2	1	2.5283
270.6974	0.1846	270.882	105	word	irregular	low	parasol	1	0.6471	2.32	7	7	3	4.8679
273.076	0.2023	273.2783	106	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
275.4558	0.185	275.6408	107	word	regular	high	seul	1	0.5601	400.32	4	3	1	3.1132
277.8172	0.1849	278.0021	108	word	regular	low	berline	1	0.6434	1.35	7	6	2	3.8868
280.1985	0.1854	280.384	109	word	irregular	high	hier	1	0.6488	64.68	4	3	1	2.1321
n/a	n/a	n/a	110	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
285.5374	0.185	285.7224	111	word	irregular	low	azimut	1	0.7297	0.48	6	6	3	1.6415
287.8968	0.2015	288.0983	112	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
290.2773	0.1848	290.4621	113	word	regular	high	chevelure	1	0.5722	13.65	9	7	3	4.6226
292.6354	0.1849	292.8203	114	word	regular	high	malin	1	0.4912	11.29	5	4	2	2.0943
295.0175	0.1852	295.2028	115	word	irregular	high	outil	1	0.6097	11.94	5	3	2	4.0755
n/a	n/a	n/a	116	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
300.3547	0.1849	300.5395	117	word	regular	high	hors	1	0.661	88.74	4	2	1	1.8113
302.717	0.1853	302.9023	118	word	irregular	low	coyote	1	0.6953	0.35	6	5	2	4.3774
n/a	n/a	n/a	119	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
307.4769	0.1849	307.6618	120	word	irregular	low	saoul	1	0.6544	4.84	5	2	1	3.8302
309.8373	0.1851	310.0224	121	word	irregular	low	pentagone	1	0.7507	0.87	9	7	3	4.6226
n/a	n/a	n/a	122	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
315.1747	0.1846	315.3593	123	word	regular	high	mission	1	0.7193	44.19	7	5	2	2.0566
317.8335	0.1847	318.0182	124	word	regular	low	caboteur	1	0.6808	0.52	8	7	3	1.8302
320.5144	0.1847	320.6991	125	word	regular	low	trachée	1	0.6542	1.03	7	5	2	4.0189
323.175	0.1847	323.3597	126	word	irregular	high	suspect	1	0.5836	7.35	7	5	2	2.434
325.5534	0.2019	325.7553	127	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
327.9132	0.2015	328.1147	128	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
330.2935	0.2015	330.495	129	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	130	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
335.6345	0.1848	335.8193	131	word	regular	low	ordure	1	0.7071	5.39	6	5	2	4.2075
338.2956	0.1849	338.4805	132	word	irregular	high	second	1	0.6678	95.42	6	4	2	2.7358
340.6756	0.1854	340.8611	133	word	irregular	low	escroc	1	0.6806	1.58	6	5	2	2.8868
343.035	0.1852	343.2202	134	word	regular	high	muscle	1	0.6614	7.26	6	5	1	4.3962
345.7145	0.1849	345.8995	135	word	irregular	low	dolmen	1	0.6877	0.61	6	6	2	4.3585
n/a	n/a	n/a	136	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
350.4545	0.1849	350.6393	137	word	irregular	low	transat	1	0.5937	0.52	7	6	2	4.6226
352.8329	0.1863	353.0192	138	word	regular	high	cheval	1	0.5128	76.77	6	5	2	4.9623
355.1924	0.2015	355.394	139	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
357.574	0.1848	357.7588	140	word	irregular	high	poêle	0	n/a	9.68	5	4	1	4.9057
360.2337	0.1855	360.4192	141	word	irregular	low	agenda	1	0.6561	3.06	6	5	3	4.566
362.6116	0.2013	362.8128	142	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
364.9731	0.1851	365.1582	143	word	regular	low	girouette	1	0.7411	1	9	6	2	4.4717
n/a	n/a	n/a	144	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
370.3123	0.1846	370.4969	145	word	irregular	low	bis	1	0.716	4.55	3	3	1	1.8491
372.9925	0.1849	373.1773	146	word	regular	high	encre	1	0.6917	18.19	5	3	1	4.5094
375.3545	0.1849	375.5394	147	word	regular	high	flou	1	0.6881	6.32	4	3	1	3.4717
n/a	n/a	n/a	148	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
380.0916	0.2015	380.2931	149	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
382.473	0.1855	382.6584	150	word	regular	low	aval	1	0.6538	4.03	4	4	2	2.3585
384.8537	0.1849	385.0386	151	word	irregular	low	clerc	1	0.6503	4.52	5	4	1	3.2264
387.2116	0.2016	387.4132	152	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
389.8934	0.185	390.0784	153	word	regular	low	bitume	1	0.7177	4.1	6	5	2	4
392.2531	0.1849	392.438	154	word	irregular	high	enfer	1	0.667	25.42	5	4	2	3.6792
394.6337	0.1851	394.8188	155	word	regular	high	coeur	1	0.7317	274.94	5	3	1	4.7547
396.9937	0.1849	397.1787	156	word	regular	high	taper	1	0.6496	10	5	4	2	3.8113
399.3731	0.1849	399.558	157	word	irregular	low	placenta	1	0.6866	1.42	8	7	3	3.717
401.7306	0.2015	401.9321	158	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
404.1094	0.2014	404.3109	159	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
406.7695	0.2017	406.9712	160	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	161	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
411.8114	0.1857	411.9971	162	word	regular	high	vice	1	0.6409	16.26	4	3	1	1.8302
414.1919	0.1847	414.3766	163	word	regular	low	nef	1	0.483	4.52	3	3	1	3.7925
n/a	n/a	n/a	164	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
418.9311	0.1846	419.1157	165	word	irregular	low	damner	0	n/a	0.42	6	4	2	1.7736
421.3112	0.1847	421.4958	166	word	regular	high	jaloux	1	0.7572	12.42	6	4	2	2.4151
423.6684	0.2013	423.8697	167	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
426.0545	0.1849	426.2393	168	word	regular	low	bouffon	1	0.7645	2.06	7	4	2	3.9057
428.7127	0.185	428.8977	169	word	irregular	high	septième	1	0.6339	9.06	8	6	2	2.434
431.3923	0.1852	431.5775	170	word	regular	low	belette	1	0.6915	0.35	7	5	2	4.5094
433.7515	0.1849	433.9364	171	word	irregular	low	dot	0	n/a	3.1	3	3	1	2.1509
n/a	n/a	n/a	172	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
438.7917	0.185	438.9766	173	word	regular	high	peur	1	0.7616	181.58	4	3	1	2.8868
441.4715	0.1848	441.6563	174	word	irregular	high	fer	1	0.5085	100.77	3	3	1	3.7547
443.8309	0.1848	444.0157	175	word	regular	low	golf	1	0.7049	4.65	4	4	1	4.6415
n/a	n/a	n/a	176	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
448.8708	0.1854	449.0561	177	word	irregular	high	estomac	1	0.7246	22.97	7	6	3	4.3019
n/a	n/a	n/a	178	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	179	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
455.9907	0.1851	456.1758	180	word	regular	high	adresse	1	0.6554	44	7	5	2	3.1509
458.3697	0.2015	458.5712	181	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
461.0295	0.1848	461.2143	182	word	regular	high	meilleur	1	0.6942	52.32	8	5	2	2.1698
463.411	0.1851	463.5961	183	word	regular	high	sorcier	1	0.5519	5.87	7	6	2	4.5094
465.7703	0.1853	465.9556	184	word	irregular	low	machisme	1	0.7387	0.13	8	7	2	2.3208
468.1488	0.1847	468.3335	185	word	regular	high	forêt	1	0.5554	72.39	5	4	2	4.8679
470.8104	0.1847	470.9951	186	word	irregular	high	éther	1	0.652	7.26	5	4	2	2.4151
473.4891	0.1851	473.6742	187	word	irregular	low	croc	1	0.7245	1.32	4	3	1	4.2264
n/a	n/a	n/a	188	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	189	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
480.8906	0.1848	481.0754	190	word	irregular	high	chaos	1	0.7711	9.13	5	3	2	2.6792
483.5703	0.1858	483.7561	191	word	regular	high	revenant	1	0.6991	14.45	8	6	3	3.3019
485.9275	0.1848	486.1123	192	word	regular	low	moisi	1	0.7868	2.94	5	5	2	4.0189
488.3104	0.1848	488.4952	193	word	irregular	high	million	1	0.7965	11.58	7	5	2	2.5283
490.9671	0.2015	491.1686	194	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
493.3462	0.2015	493.5477	195	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
496.0094	0.1853	496.1947	196	word	irregular	high	fusil	1	0.5989	22.39	5	4	2	4.9434
498.688	0.2015	498.8895	197	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	198	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
503.8284	0.185	504.0134	199	word	irregular	low	oignon	1	0.7186	4.1	6	3	2	4.9811
506.4872	0.2014	506.6887	200	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
508.8693	0.1851	509.0544	201	word	regular	low	oxyde	1	0.6323	4.61	5	5	2	2.1321
511.2282	0.1848	511.413	202	word	irregular	high	super	1	0.5998	13.19	5	5	2	1.9245
n/a	n/a	n/a	203	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
515.9661	0.2018	516.168	204	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	205	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
520.7275	0.1847	520.9122	206	word	irregular	high	déficit	1	0.6301	11.84	7	7	3	1.8491
n/a	n/a	n/a	207	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
525.4684	0.1847	525.653	208	word	regular	high	mer	1	0.8111	216.9	3	3	1	4.7925
527.8255	0.2015	528.027	209	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
530.2046	0.2015	530.4061	210	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
532.8685	0.1848	533.0533	211	word	irregular	low	faisan	1	0.5688	1	6	4	2	4.5472
535.2476	0.1858	535.4334	212	word	irregular	low	scout	1	0.6182	1.84	5	4	1	4.5849
537.6271	0.1848	537.8119	213	word	irregular	high	hiver	1	0.6517	70.39	5	4	2	4.3208
539.9882	0.1848	540.1731	214	word	regular	low	blaguer	1	0.6979	0.39	7	5	2	2.5849
542.367	0.185	542.552	215	word	irregular	high	cancer	1	0.6535	14.39	6	5	2	3.0943
n/a	n/a	n/a	216	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
547.1062	0.1849	547.291	217	word	regular	low	piloter	1	0.7207	1.19	7	6	3	3.5283
549.4873	0.1848	549.6722	218	word	irregular	high	gentil	1	0.5881	22.65	6	4	2	2.434
552.1459	0.2022	552.3482	219	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
554.5264	0.1849	554.7113	220	word	irregular	low	biceps	1	0.6777	1.9	6	6	2	4.4528
556.8874	0.1848	557.0722	221	word	regular	low	label	1	0.6077	0.87	5	5	2	2.4528
559.565	0.2017	559.7667	222	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
562.227	0.1848	562.4119	223	word	irregular	low	bluffer	1	0.7407	0.35	7	5	2	2.0566
564.8843	0.2015	565.0858	224	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
567.264	0.2013	567.4653	225	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
569.9248	0.1851	570.1099	226	word	irregular	low	opus	1	0.7227	2.19	4	4	2	1.5849
572.604	0.1847	572.7887	227	word	regular	low	bambou	1	0.6353	2.55	6	4	2	4.8679
574.965	0.1847	575.1497	228	word	irregular	low	mazout	1	0.7589	3.13	6	5	2	3.7358
577.3439	0.1858	577.5298	229	word	regular	low	muret	1	0.6602	1.58	5	4	2	4.5472
580.0044	0.1849	580.1894	230	word	regular	high	masse	1	0.7076	91.52	5	4	1	3.0377
582.384	0.2015	582.5855	231	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
584.7665	0.185	584.9516	232	word	regular	low	levain	1	0.6896	1.29	6	4	2	2.8868
587.1251	0.186	587.3111	233	word	regular	low	postal	1	0.8503	2.19	6	6	2	2.717
n/a	n/a	n/a	234	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	235	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
594.9046	0.1854	595.0901	236	word	regular	low	cursif	1	0.7332	0.23	6	6	2	1.6981
n/a	n/a	n/a	237	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
599.9632	0.2016	600.1648	238	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	239	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
605.3049	0.1855	605.4904	240	word	irregular	low	gin	1	0.8	3.13	3	4	1	3.7925
607.9846	0.1849	608.1695	241	word	regular	low	octroi	1	0.7404	4.9	6	6	2	1.283
610.3457	0.1848	610.5305	242	word	regular	low	preux	1	0.7327	1.71	5	3	1	2.1132
612.7254	0.1855	612.9109	243	word	irregular	low	linguiste	1	0.7214	1.42	9	7	2	2.2453
615.384	0.1848	615.5688	244	word	irregular	low	minus	1	0.6657	1.61	5	5	2	2.3208
617.7636	0.1847	617.9483	245	word	irregular	high	bourg	1	0.7556	10.23	5	3	1	3.5849
620.1227	0.1859	620.3087	246	word	regular	low	porcelet	1	0.7637	0.16	8	7	3	4.6226
622.502	0.1846	622.6866	247	word	regular	high	bleu	1	0.7113	99.03	4	3	1	4.6226
625.1614	0.2013	625.3627	248	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
627.5438	0.1847	627.7286	249	word	regular	low	parvis	1	0.7796	3.58	6	5	2	3.9434
629.9237	0.185	630.1087	250	word	irregular	high	iris	1	0.6958	5.55	4	4	2	4.5094
632.2837	0.1848	632.4685	251	word	regular	low	bovin	1	0.7763	1.45	5	4	2	4.3019
634.6638	0.185	634.8487	252	word	irregular	low	jazz	1	0.7128	5.29	4	4	1	3.4151
637.0236	0.1848	637.2084	253	word	irregular	high	revolver	1	0.7477	14.9	8	8	3	4.8302
n/a	n/a	n/a	254	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
641.7842	0.1848	641.969	255	word	regular	high	venir	1	0.5948	126.16	5	5	2	2.3019
n/a	n/a	n/a	256	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
646.5233	0.1848	646.7081	257	word	regular	high	balai	1	0.6748	7.71	5	4	2	4.9057
649.1842	0.1849	649.369	258	word	irregular	high	amer	1	0.8207	8.23	4	4	2	2.1698
651.564	0.1854	651.7494	259	word	irregular	low	pastis	1	0.8099	2.55	6	6	2	4.4151
653.9226	0.1848	654.1074	260	word	irregular	low	chorale	1	0.7332	1.97	7	5	2	4.5472
656.3025	0.1857	656.4883	261	word	regular	high	nul	1	0.6483	55.1	3	3	1	2.2642
658.9625	0.1853	659.1478	262	word	irregular	low	tempo	1	0.7643	0.77	5	5	2	2.4717
