onset	duration	offset	block	task	trial	lexicality	congruency	stimulus	stimulus_spaced	correct	response_time	word_freq	nb_letters	nb_phonemes	ratio	nb_syllables
0.247988087994599	5	5.2479880879946	5	instructions lexical decision	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.5478	0.2016	10.7495	5	lexical decision	1	word	congruent	moussant	m ou ss ant	1	0.8949	0.61	8	4	2	2
12.8931	0.2013	13.0944	5	lexical decision	2	pseudoword	congruent	bougnet	b ou gn et	1	0.8315	n/a	7	4	1.75	2
15.2062	0.2014	15.4076	5	lexical decision	3	word	incongruent	singe	si ng e	1	0.7575	22.57	5	3	1.667	1
17.5295	0.2015	17.731	5	lexical decision	4	pseudoword	incongruent	angnage	a ng na ge	1	0.882	n/a	7	4	1.75	2
19.8652	0.2013	20.0665	5	lexical decision	5	word	congruent	raisin	r ai s in	1	0.6452	9.53	6	4	1.5	2
22.27	0.2015	22.4716	5	lexical decision	6	word	congruent	hautain	hau t ain	1	0.6564	10.88	7	3	2.333	2
24.6514	0.2016	24.8529	5	lexical decision	7	pseudoword	congruent	mougnant	m ou gn ant	1	0.8319	n/a	8	4	2	2
27.0229	0.2021	27.2251	5	lexical decision	8	word	incongruent	jambe	ja mb e	1	0.6804	220.95	5	3	1.667	1
29.3923	0.2015	29.5938	5	lexical decision	9	word	congruent	intendant	in t en d ant	1	0.9989	4.73	9	5	1.8	3
32.0487	0.2015	32.2502	5	lexical decision	10	word	incongruent	dessein	de s sei n	1	0.7985	14.86	7	4	1.75	2
34.7306	0.2021	34.9327	5	lexical decision	11	word	incongruent	andouille	a ndo ui lle	1	0.7265	6.28	9	4	2.25	2
37.3915	0.2016	37.593	5	lexical decision	12	word	congruent	émouvante	é m ou v an te	1	0.7476	14.05	9	6	1.5	3
45.2803	0.2021	45.4824	5	lexical decision	13	word	congruent	entrain	en t r ain	1	0.8785	7.97	7	4	1.75	2
49.9759	0.2026	50.1785	5	lexical decision	14	pseudoword	congruent	angrause	an g r au se	1	0.8728	n/a	8	5	1.6	2
52.6109	0.2016	52.8126	5	lexical decision	15	pseudoword	congruent	harcheuse	ha r ch eu se	1	0.9118	n/a	9	5	1.8	2
54.991	0.2027	55.1936	5	lexical decision	16	pseudoword	incongruent	treussant	tre us sa n t	1	0.8017	n/a	9	5	1.8	2
57.3482	0.2015	57.5497	5	lexical decision	17	word	incongruent	chausson	cha u sso n	1	0.7635	5.95	8	4	2	2
60.031	0.2015	60.2325	5	lexical decision	18	word	incongruent	guinguette	g ui ng ue tte	1	0.8125	3.04	10	5	2	2
62.6892	0.2014	62.8905	5	lexical decision	19	pseudoword	incongruent	assagnin	as sa gni n	0	1.1144	n/a	8	5	1.6	3
65.0469	0.2018	65.2487	5	lexical decision	20	word	incongruent	lambeau	la mb ea u	1	0.8235	14.26	7	4	1.75	2
67.7281	0.2013	67.9293	5	lexical decision	21	pseudoword	incongruent	antoiffant	a nto if fa nt	1	1.2352	n/a	10	6	1.667	3
70.0873	0.2014	70.2886	5	lexical decision	22	word	incongruent	fraîche	f ra îc he	1	0.618	111.69	7	4	1.75	1
72.4682	0.2013	72.6695	5	lexical decision	23	pseudoword	congruent	fanseuil	f an s euil	1	0.8331	n/a	8	5	1.6	2
77.1531	0.2016	77.3546	5	lexical decision	24	word	incongruent	phalange	p ha la n ge	1	1.737	5.2	8	5	1.6	2
79.5272	0.2016	79.7287	5	lexical decision	25	word	congruent	plainte	p l ain te	1	1.6419	26.69	7	4	1.75	1
82.2038	0.2016	82.4054	5	lexical decision	26	pseudoword	congruent	chaimmant	ch ai mm ant	1	0.9402	n/a	9	4	2.25	2
84.8264	0.2022	85.0286	5	lexical decision	27	pseudoword	congruent	tambain	t am b ain	1	1.5195	n/a	7	4	1.75	2
87.1728	0.2016	87.3744	5	lexical decision	28	word	congruent	bûche	b û che	1	0.7171	13.18	5	3	1.667	1
89.8691	0.2016	90.0707	5	lexical decision	29	word	congruent	couveuse	c ou v eu se	1	0.9917	0.95	8	5	1.6	2
92.5644	0.2017	92.7661	5	lexical decision	30	word	incongruent	embauche	e mba uc he	1	0.7094	2.97	8	4	2	2
94.9088	0.2017	95.1105	5	lexical decision	31	word	incongruent	saisissant	sa is i s sa nt	1	0.7609	5	10	6	1.667	3
