onset	duration	offset	block	task	trial	lexicality	congruency	stimulus	stimulus_spaced	correct	response_time	word_freq	nb_letters	nb_phonemes	ratio	nb_syllables
7.32308546287777	5	12.3230854628778	1	instructions reading aloud	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.5752	0.2013	17.7765	1	reading aloud	1	pseudoword	incongruent	chaiguette	c ha ig ue tte	1	0.9188	n/a	10	5	2	2
20.0192	0.2013	20.2205	1	reading aloud	2	word	incongruent	guirlande	g ui r la n de	1	0.7645	9.05	9	6	1.5	2
22.3706	0.2019	22.5725	1	reading aloud	3	word	congruent	feuillage	f eu ill a ge	1	0.7138	23.72	9	5	1.8	2
24.7502	0.2015	24.9517	1	reading aloud	4	pseudoword	incongruent	embenche	e mbe nc he	1	0.8084	n/a	8	4	2	2
27.5094	0.2023	27.7117	1	reading aloud	5	word	congruent	terreau	t e rr eau	1	0.7538	3.78	7	4	1.75	2
30.19	0.2015	30.3915	1	reading aloud	6	word	congruent	meilleure	m eill eu re	1	0.7882	86.82	9	5	1.8	2
32.5519	0.2015	32.7534	1	reading aloud	7	word	congruent	endeuillé	en d eu ill é	1	0.8622	1.35	9	5	1.8	3
34.9289	0.2021	35.131	1	reading aloud	8	word	incongruent	hindou	hi ndo u	1	0.802	2.03	6	3	2	2
37.5902	0.2015	37.7917	1	reading aloud	9	pseudoword	incongruent	ennoûlant	e nno ûl a nt	0	n/a	n/a	9	5	1.8	3
39.9716	0.2015	40.1731	1	reading aloud	10	word	congruent	rouleau	r ou l eau	1	0.7702	19.19	7	4	1.75	2
44.6407	0.2015	44.8422	1	reading aloud	11	word	incongruent	soucieuse	so uc ie u s e	1	0.8874	16.62	9	6	1.5	2
46.9922	0.2015	47.1937	1	reading aloud	12	pseudoword	congruent	loudetain	l ou d e t ain	1	0.9366	n/a	9	6	1.5	3
49.6474	0.2022	49.8495	1	reading aloud	13	word	incongruent	neige	ne ige	1	0.8976	80.88	5	3	1.667	1
52.4102	0.2023	52.6125	1	reading aloud	14	pseudoword	congruent	maillouge	m aill ou ge	1	0.9256	n/a	9	5	1.8	2
54.7868	0.2018	54.9885	1	reading aloud	15	word	incongruent	nain	nai n	1	0.911	8.99	4	2	2	1
57.1699	0.2015	57.3714	1	reading aloud	16	pseudoword	incongruent	hindet	hi nde t	0	n/a	n/a	6	3	2	2
59.5296	0.2016	59.7312	1	reading aloud	17	word	congruent	bourreau	b ou rr eau	1	0.8725	12.91	8	4	2	2
62.2108	0.2015	62.4123	1	reading aloud	18	word	congruent	insouciant	in s ou c i ant	1	0.8603	6.55	10	6	1.667	3
64.866	0.2016	65.0676	1	reading aloud	19	word	congruent	neuve	n eu ve	1	0.8164	113.18	5	3	1.667	1
67.2475	0.2013	67.4487	1	reading aloud	20	word	incongruent	encaisse	e nca is se	1	0.8222	0.2	8	4	2	2
69.6064	0.2014	69.8077	1	reading aloud	21	word	incongruent	laineux	la i ne ux	1	0.7245	1.89	7	4	1.75	2
71.9873	0.2014	72.1887	1	reading aloud	22	pseudoword	incongruent	ouplant	o up la nt	1	0.7768	n/a	7	4	1.75	2
74.3504	0.2015	74.5519	1	reading aloud	23	pseudoword	congruent	saillaîte	s a ill aî te	0	n/a	n/a	9	5	1.8	2
76.7268	0.202	76.9289	1	reading aloud	24	word	incongruent	coût	co ût	1	0.6529	1.35	4	2	2	1
79.3885	0.2015	79.5899	1	reading aloud	25	word	congruent	bouillant	b ou ill ant	1	0.641	8.11	9	4	2.25	2
84.3734	0.2024	84.5758	1	reading aloud	26	pseudoword	congruent	fanrrouse	f an rr ou se	0	n/a	n/a	9	5	1.8	2
86.806	0.2025	87.0085	1	reading aloud	27	pseudoword	incongruent	cain	cai n	1	0.7661	n/a	4	2	2	1
91.7738	0.2016	91.9754	1	reading aloud	28	word	congruent	manchette	m an ch ette	1	0.8616	6.22	9	5	1.8	2
94.4112	0.2016	94.6128	1	reading aloud	29	word	incongruent	feuilleton	fe ui lle t o n	1	0.6973	6.28	10	6	1.667	3
96.7877	0.2026	96.9903	1	reading aloud	30	word	congruent	louange	l ou an ge	1	0.584	6.35	7	4	1.75	1
99.1676	0.2016	99.3693	1	reading aloud	31	pseudoword	incongruent	pombant	po mb a nt	1	0.8279	n/a	7	4	1.75	2
101.5263	0.2016	101.728	1	reading aloud	32	pseudoword	incongruent	sougne	so ug ne	1	0.6477	n/a	6	3	2	1
104.2073	0.2021	104.4093	1	reading aloud	33	pseudoword	congruent	loueuge	l ou eu ge	1	0.8323	n/a	7	4	1.75	1
106.8678	0.2015	107.0694	1	reading aloud	34	pseudoword	incongruent	bancessant	ba n c es sa nt	1	0.8013	n/a	10	6	1.667	3
109.2486	0.2021	109.4508	1	reading aloud	35	word	incongruent	angoissant	a ngo is sa nt	1	0.7487	4.19	10	6	1.667	3
111.6109	0.2017	111.8125	1	reading aloud	36	word	incongruent	changement	c ha ng e me n t	1	0.7157	36.42	10	6	1.667	3
113.9899	0.2016	114.1915	1	reading aloud	37	pseudoword	congruent	chirquance	ch i r qu an ce	1	0.8406	n/a	10	6	1.667	2
116.6487	0.2013	116.85	1	reading aloud	38	word	incongruent	imprudent	i mp ru de n t	1	0.744	0.95	9	6	1.5	3
121.3313	0.2013	121.5326	1	reading aloud	39	word	congruent	lendemain	l en d e m ain	1	0.7947	149.26	9	6	1.5	3
124.0663	0.2013	124.2676	1	reading aloud	40	word	congruent	ambiance	am b i an ce	1	0.7191	11.55	8	5	1.6	2
126.425	0.2017	126.6268	1	reading aloud	41	pseudoword	incongruent	huloeu	hu loe u	0	n/a	n/a	6	3	2	2
129.1057	0.2016	129.3073	1	reading aloud	42	word	incongruent	nymphe	ny mp he	1	0.818	5.81	6	3	2	1
131.466	0.2015	131.6675	1	reading aloud	43	pseudoword	incongruent	enteuillon	e nte ui llo n	1	0.7583	n/a	10	5	2	3
133.847	0.2015	134.0485	1	reading aloud	44	word	incongruent	inquiétant	i nq ui é ta nt	1	0.7023	20.88	10	6	1.667	3
136.227	0.2015	136.4285	1	reading aloud	45	word	incongruent	surchauffe	s u rc ha uff e	1	0.7162	0.27	10	6	1.667	2
138.5873	0.2015	138.7888	1	reading aloud	46	word	incongruent	rengaine	re ng a in e	1	0.7192	4.59	8	5	1.6	2
140.9692	0.2018	141.171	1	reading aloud	47	pseudoword	congruent	chandisson	ch an d i  ss on	0	n/a	n/a	10	6	1.667	3
148.8366	0.2015	149.0381	1	reading aloud	48	pseudoword	incongruent	caitiment	ca i t i me nt	0	n/a	n/a	9	6	1.5	3
151.5278	0.2015	151.7294	1	reading aloud	49	pseudoword	congruent	entouillé	en t ou ill é	1	0.7065	n/a	9	5	1.8	3
153.906	0.2015	154.1076	1	reading aloud	50	word	congruent	dessin	d e ss in	1	0.7928	56.28	6	4	1.5	2
156.2858	0.2015	156.4873	1	reading aloud	51	pseudoword	incongruent	manviant	ma n v ia nt	1	0.8716	n/a	8	5	1.6	2
158.9457	0.2017	159.1473	1	reading aloud	52	pseudoword	congruent	hompeule	hom p eu le	0	n/a	n/a	8	4	2	2
166.2124	0.2013	166.4137	1	reading aloud	53	pseudoword	congruent	guenquette	gu en qu ette	0	n/a	n/a	10	5	2	2
171.5261	0.2013	171.7274	1	reading aloud	54	pseudoword	congruent	géein	g é ein	1	0.7748	n/a	5	3	1.667	2
173.9636	0.2013	174.1649	1	reading aloud	55	word	incongruent	chiffon	c hi ffo n	1	0.6907	18.99	7	4	1.75	2
176.6228	0.2013	176.8241	1	reading aloud	56	word	incongruent	bûche	b ûc he	1	0.7401	13.18	5	3	1.667	1
179.0071	0.2015	179.2086	1	reading aloud	57	word	incongruent	bondissant	bo n d is sa nt	1	0.7461	2.77	10	6	1.667	3
181.3852	0.2015	181.5867	1	reading aloud	58	pseudoword	congruent	oufrence	ou f r en ce	1	0.84	n/a	8	5	1.6	2
183.7455	0.2021	183.9477	1	reading aloud	59	pseudoword	congruent	fourmand	f ou r m and	1	0.7705	n/a	8	5	1.6	2
188.4284	0.2024	188.6307	1	reading aloud	60	pseudoword	incongruent	manron	ma n ro n	1	0.7026	n/a	6	4	1.5	2
190.8662	0.2015	191.0676	1	reading aloud	61	word	congruent	soignante	s oi gn an te	1	0.6544	0.27	9	6	1.5	2
193.6224	0.2015	193.8239	1	reading aloud	62	pseudoword	congruent	mouque	m ou que	1	0.839	n/a	6	3	2	1
196.3033	0.2015	196.5048	1	reading aloud	63	word	congruent	goutte	g ou tte	1	0.7258	64.32	6	3	2	1
198.9648	0.2017	199.1665	1	reading aloud	64	pseudoword	incongruent	proune	p ro u ne	1	0.8027	n/a	6	4	1.5	1
201.3437	0.2021	201.5459	1	reading aloud	65	pseudoword	congruent	ronteau	r on t eau	1	0.7106	n/a	7	4	1.75	2
204.0059	0.2017	204.2076	1	reading aloud	66	pseudoword	incongruent	détouille	d ét o ui lle	1	0.8309	n/a	9	5	1.8	2
208.9864	0.2016	209.188	1	reading aloud	67	pseudoword	congruent	empout	em p out	1	0.7107	n/a	6	3	2	2
211.7245	0.2015	211.926	1	reading aloud	68	word	incongruent	imparfait	i mp a rf a it	1	0.7401	3.11	9	6	1.5	3
214.0827	0.202	214.2847	1	reading aloud	69	pseudoword	incongruent	chetant	c he tan t	0	n/a	n/a	7	4	1.75	2
216.4649	0.2014	216.6663	1	reading aloud	70	pseudoword	congruent	coudraince	c ou d r ain ce	1	0.8875	n/a	10	6	1.667	2
