onset	duration	offset	block	task	trial	lexicality	congruency	stimulus	stimulus_spaced	correct	response_time	word_freq	nb_letters	nb_phonemes	ratio	nb_syllables
0.251826475859616	5	5.25182647585962	3	instructions reading aloud	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.8585	0.2014	13.0598	3	reading aloud	1	word	congruent	chou	ch ou	1	0.7706	21.96	4	2	2	1
15.3541	0.2013	15.5554	3	reading aloud	2	word	congruent	bouquin	b ou qu in	1	0.6438	27.7	7	4	1.75	2
17.7286	0.2013	17.9299	3	reading aloud	3	word	congruent	géant	g é ant	1	0.5798	22.91	5	3	1.667	2
20.1101	0.2014	20.3115	3	reading aloud	4	pseudoword	incongruent	tanchant	ta nc ha nt	1	0.7572	n/a	8	4	2	2
22.7726	0.2015	22.9741	3	reading aloud	5	pseudoword	congruent	haurravant	hau rr a v ant	0	n/a	n/a	10	5	2	3
25.1486	0.2025	25.3511	3	reading aloud	6	pseudoword	incongruent	leireux	le i re ux	1	0.8391	n/a	7	4	1.75	2
27.6118	0.2015	27.8133	3	reading aloud	7	word	congruent	chercheuse	ch e r ch eu se	1	0.6413	3.78	10	6	1.667	2
29.9905	0.2015	30.192	3	reading aloud	8	pseudoword	congruent	meillot	m e ill ot	1	0.8099	n/a	7	4	1.75	2
32.6534	0.2015	32.8549	3	reading aloud	9	word	congruent	moustache	m ou s t a che	1	0.7621	45.07	9	6	1.5	2
37.6359	0.2017	37.8376	3	reading aloud	10	word	congruent	blaireau	b l ai r eau	1	0.7817	3.78	8	5	1.6	2
42.3754	0.2015	42.5769	3	reading aloud	11	word	incongruent	teigneuse	te ig ne us e	1	0.7072	2.84	9	5	1.8	2
44.8102	0.2016	45.0118	3	reading aloud	12	pseudoword	incongruent	foncousie	fo n co u si e	0	n/a	n/a	9	6	1.5	3
49.4946	0.2016	49.6962	3	reading aloud	13	pseudoword	incongruent	ascenmance	as ce n ma nc e	0	n/a	n/a	10	6	1.667	3
51.8294	0.2022	52.0316	3	reading aloud	14	word	congruent	fondant	f on d ant	1	0.6793	2.7	7	4	1.75	2
57.1973	0.2015	57.3988	3	reading aloud	15	word	incongruent	impuissant	i m pu i ssa nt	1	0.6951	11.55	10	6	1.667	3
59.6309	0.2015	59.8324	3	reading aloud	16	pseudoword	congruent	édoulette	é d ou l ette	1	0.729	n/a	9	6	1.5	3
62.0104	0.2013	62.2117	3	reading aloud	17	pseudoword	congruent	consouse	c on s ou se	1	0.7904	n/a	8	5	1.6	2
64.3663	0.2013	64.5676	3	reading aloud	18	word	incongruent	mouton	mo u to n	1	0.6355	30.47	6	4	1.5	2
66.7479	0.2015	66.9494	3	reading aloud	19	pseudoword	incongruent	cauffon	ca uf fo n	1	0.9326	n/a	7	4	1.75	2
69.4072	0.2014	69.6086	3	reading aloud	20	word	congruent	rampant	r am p ant	1	0.6519	2.84	7	4	1.75	2
72.086	0.2013	72.2873	3	reading aloud	21	word	congruent	rousse	r ou sse	1	0.6629	40.41	6	3	2	1
74.4518	0.2015	74.6532	3	reading aloud	22	pseudoword	congruent	dessirrant	d e ss i rr ant	1	0.7479	n/a	10	6	1.667	3
76.8314	0.2015	77.0329	3	reading aloud	23	word	incongruent	fauteuil	fa ut e ui l	1	0.6927	102.03	8	5	1.6	2
79.489	0.2015	79.6906	3	reading aloud	24	pseudoword	incongruent	banchon	ba nc ho n	1	0.6912	n/a	7	4	1.75	2
82.1681	0.2015	82.3695	3	reading aloud	25	pseudoword	incongruent	beugnet	be ug ne t	1	0.6922	n/a	7	4	1.75	2
84.8277	0.2015	85.0292	3	reading aloud	26	pseudoword	congruent	nuant	n u ant	1	0.5327	n/a	5	3	1.667	2
87.2098	0.2022	87.412	3	reading aloud	27	pseudoword	congruent	allachauce	a ll a ch au ce	0	n/a	n/a	10	6	1.667	3
89.6688	0.2015	89.8703	3	reading aloud	28	word	incongruent	tentant	te n ta nt	1	0.7554	3.18	7	4	1.75	2
92.0479	0.2015	92.2494	3	reading aloud	29	word	congruent	mouche	m ou che	1	0.6211	46.89	6	3	2	1
