onset	duration	offset	block	task	trial	lexicality	congruency	stimulus	stimulus_spaced	correct	response_time	word_freq	nb_letters	nb_phonemes	ratio	nb_syllables
0.254967461209162	5	5.25496746120916	5	instructions lexical decision	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.5395	0.2013	10.7408	5	lexical decision	1	pseudoword	incongruent	gachain	g ac ha in	1	0.9443	n/a	7	4	1.75	2
13.1823	0.2014	13.3837	5	lexical decision	2	word	congruent	contrainte	c on t r ain te	1	0.6543	5.81	10	6	1.667	2
15.55	0.2014	15.7514	5	lexical decision	3	pseudoword	congruent	tanleau	t an l eau	1	0.6768	n/a	7	4	1.75	2
17.9301	0.2014	18.1315	5	lexical decision	4	pseudoword	congruent	breille	b r e ille	1	0.7056	n/a	7	4	1.75	1
20.5905	0.2014	20.7919	5	lexical decision	5	word	incongruent	tranchant	t ra nc ha nt	1	0.5792	5.27	9	5	1.8	2
22.9715	0.2015	23.173	5	lexical decision	6	pseudoword	congruent	canreau	c an r eau	1	0.8321	n/a	7	4	1.75	2
25.3077	0.2018	25.5095	5	lexical decision	7	word	congruent	fourche	f ou r che	1	0.6919	8.18	7	4	1.75	1
28.0119	0.202	28.214	5	lexical decision	8	word	congruent	empreinte	em p r ein te	1	0.6315	15.61	9	5	1.8	2
30.6709	0.2015	30.8723	5	lexical decision	9	word	congruent	vainqueur	v ain qu eu r	1	0.6216	11.35	9	5	1.8	2
35.3536	0.2015	35.5551	5	lexical decision	10	word	congruent	chaud	ch aud	1	0.6469	113.31	5	2	2.5	1
40.2943	0.2016	40.4959	5	lexical decision	11	word	congruent	content	c on t ent	1	0.719	86.49	7	4	1.75	2
42.6295	0.2016	42.8312	5	lexical decision	12	pseudoword	incongruent	bougnet	bo ug ne t	1	0.7718	n/a	7	4	1.75	2
45.0108	0.2016	45.2124	5	lexical decision	13	pseudoword	congruent	frangne	f r an gne	1	0.9474	n/a	7	4	1.75	1
47.6715	0.2015	47.873	5	lexical decision	14	word	congruent	blaireau	b l ai r eau	1	0.5677	3.78	8	5	1.6	2
50.3515	0.2015	50.5529	5	lexical decision	15	word	congruent	baleineau	b a l ei n eau	1	0.9317	0	9	6	1.5	3
55.6136	0.2016	55.8152	5	lexical decision	16	pseudoword	congruent	canchin	c an ch in	1	0.7936	n/a	7	4	1.75	2
58.2509	0.2015	58.4524	5	lexical decision	17	word	incongruent	baigneur	ba ig ne u r	1	0.7071	10	8	5	1.6	2
63.513	0.202	63.7149	5	lexical decision	18	pseudoword	incongruent	couvoeur	co u vo e ur	1	0.839	n/a	8	5	1.6	2
68.451	0.2013	68.6522	5	lexical decision	19	word	congruent	atteinte	a tt ein te	1	0.6309	7.97	8	4	2	2
70.7886	0.2013	70.9899	5	lexical decision	20	pseudoword	incongruent	floupeau	f lo up ea u	1	0.7674	n/a	8	5	1.6	2
73.1679	0.2015	73.3693	5	lexical decision	21	word	congruent	fraîche	f r aî che	1	0.695	111.69	7	4	1.75	1
75.5385	0.2016	75.7401	5	lexical decision	22	word	incongruent	maîtresse	ma ît re s se	1	0.6273	53.92	9	6	1.5	2
80.512	0.2029	80.7149	5	lexical decision	23	word	congruent	causant	c au s ant	0	0.6867	1.96	7	4	1.75	2
85.4547	0.2015	85.6562	5	lexical decision	24	word	congruent	chercheuse	ch e r ch eu se	1	0.6339	3.78	10	6	1.667	2
87.7921	0.2015	87.9936	5	lexical decision	25	word	congruent	saignement	s ai gn e m ent	1	0.7766	0.54	10	6	1.667	3
90.167	0.2015	90.3685	5	lexical decision	26	pseudoword	incongruent	sougne	so ug ne	1	0.8066	n/a	6	3	2	1
92.4981	0.2015	92.6996	5	lexical decision	27	pseudoword	incongruent	banqueur	ba nq ue u r	1	1.3335	n/a	8	5	1.6	2
94.8913	0.2015	95.0927	5	lexical decision	28	word	congruent	couvent	c ou v ent	1	0.6313	26.15	7	4	1.75	2
97.5074	0.202	97.7093	5	lexical decision	29	pseudoword	congruent	roupentre	r ou p en t re	1	1.0552	n/a	9	6	1.5	2
99.849	0.2015	100.0505	5	lexical decision	30	word	congruent	rencontre	r en c on t re	1	0.5784	81.76	9	6	1.5	2
102.2275	0.2031	102.4305	5	lexical decision	31	word	incongruent	bouleau	bo u lea u	1	0.6608	4.05	7	4	1.75	2
104.5889	0.2015	104.7903	5	lexical decision	32	word	congruent	raisin	r ai s in	1	0.5374	9.53	6	4	1.5	2
106.9709	0.2017	107.1725	5	lexical decision	33	pseudoword	congruent	mouquetant	m ou qu e t ant	1	0.9974	n/a	10	6	1.667	3
111.9854	0.2013	112.1867	5	lexical decision	34	word	incongruent	souche	so uc he	1	0.6648	10.54	6	3	2	1
114.3637	0.2013	114.565	5	lexical decision	35	word	incongruent	fougueuse	fo ug ue u se	1	0.8086	3.45	9	5	1.8	2
117.0463	0.2015	117.2479	5	lexical decision	36	pseudoword	incongruent	ransaise	ra ns a is e	1	1.1678	n/a	8	5	1.6	2
119.7046	0.2014	119.906	5	lexical decision	37	word	incongruent	jambe	ja mb e	1	0.6186	220.95	5	3	1.667	1
122.3862	0.2013	122.5875	5	lexical decision	38	pseudoword	incongruent	indantant	i nda n ta nt	1	0.7548	n/a	9	5	1.8	3
127.0513	0.202	127.2533	5	lexical decision	39	pseudoword	congruent	enfrant	en f r ant	1	0.7496	n/a	7	4	1.75	2
129.3971	0.2015	129.5986	5	lexical decision	40	pseudoword	congruent	auceur	au c eur	1	1.286	n/a	6	4	1.5	2
131.7687	0.202	131.9708	5	lexical decision	41	word	congruent	tranquille	t r an qu i lle	1	0.5463	91.96	10	6	1.667	2
134.1465	0.2015	134.3481	5	lexical decision	42	pseudoword	congruent	blondeau	b l on d eau	1	1.0683	n/a	8	5	1.6	2
136.5068	0.2022	136.709	5	lexical decision	43	pseudoword	congruent	noumon	n ou m on 	1	0.7111	n/a	6	4	1.5	2
138.8857	0.2016	139.0873	5	lexical decision	44	word	incongruent	langue	la ng ue	1	0.5202	126.28	6	3	2	1
141.2184	0.2015	141.4199	5	lexical decision	45	pseudoword	incongruent	chanffaim	c ha nf fa im	1	0.7425	n/a	9	5	1.8	2
143.9274	0.2017	144.1291	5	lexical decision	46	word	congruent	braille	b r a ille	1	0.6323	0.47	7	4	1.75	1
146.5886	0.2026	146.7912	5	lexical decision	47	word	incongruent	naissance	na is sa n ce	1	0.4992	52.91	9	5	1.8	2
148.967	0.2015	149.1685	5	lexical decision	48	word	incongruent	vaillante	v ai l la nte	1	0.7147	8.58	9	5	1.8	2
151.6251	0.2015	151.8266	5	lexical decision	49	pseudoword	congruent	douvant	d ou v ant	0	0.4497	n/a	7	4	1.75	2
156.9108	0.2015	157.1124	5	lexical decision	50	word	congruent	lionceau	l i on c eau	1	0.8338	1.01	8	5	1.6	2
159.5718	0.2023	159.7741	5	lexical decision	51	pseudoword	incongruent	mouque	mo uq ue	1	0.7478	n/a	6	3	2	1
161.9064	0.2017	162.1081	5	lexical decision	52	pseudoword	incongruent	lausseur	la u s se ur	1	0.8012	n/a	8	5	1.6	2
164.2849	0.2014	164.4862	5	lexical decision	53	word	incongruent	champagne	c ha mp ag ne	1	0.6156	29.86	9	5	1.8	2
166.6444	0.2015	166.8459	5	lexical decision	54	word	incongruent	consoeur	co n so e ur	1	0.9441	0.68	8	5	1.6	2
169.0251	0.2014	169.2265	5	lexical decision	55	pseudoword	incongruent	maissanle	ma is sa nl e	1	0.9812	n/a	9	5	1.8	2
171.3443	0.2015	171.5458	5	lexical decision	56	pseudoword	congruent	jouanre	j ou an re	1	0.909	n/a	7	4	1.75	1
173.6646	0.2014	173.866	5	lexical decision	57	word	incongruent	entendant	e nt e nda nt	1	0.7397	0.74	9	5	1.8	3
176.3468	0.2019	176.5488	5	lexical decision	58	pseudoword	incongruent	chodouille	c ho do ui lle	1	0.7324	n/a	10	5	2	2
178.707	0.2015	178.9086	5	lexical decision	59	pseudoword	incongruent	banrraie	ba n rr ai e	1	0.7683	n/a	8	4	2	2
181.0878	0.2015	181.2893	5	lexical decision	60	pseudoword	congruent	psougeuse	p s ou g eu se	1	0.7894	n/a	9	6	1.5	2
183.4457	0.2016	183.6473	5	lexical decision	61	word	congruent	enchantée	en ch an t ée	1	0.7515	7.97	9	5	1.8	3
185.8245	0.2015	186.026	5	lexical decision	62	pseudoword	incongruent	dallin	d a lli n	1	0.7746	n/a	6	4	1.5	2
188.4845	0.2024	188.6869	5	lexical decision	63	word	incongruent	plainte	pl ai n te	1	0.6647	26.69	7	4	1.75	1
190.8627	0.2021	191.0648	5	lexical decision	64	word	congruent	auvent	au v ent	1	1.4214	6.89	6	3	2	2
195.494	0.2017	195.6957	5	lexical decision	65	word	incongruent	géant	g éa nt	1	0.6761	22.91	5	3	1.667	2
197.8841	0.2026	198.0868	5	lexical decision	66	pseudoword	incongruent	poigeain	po ig ea in	1	0.762	n/a	8	5	1.6	2
200.2421	0.2016	200.4437	5	lexical decision	67	pseudoword	congruent	auvaid	au v aid	1	0.7529	n/a	6	3	2	2
202.6236	0.2016	202.8252	5	lexical decision	68	pseudoword	congruent	tangein	t an ge in	1	0.6613	n/a	7	4	1.75	2
205.2877	0.2014	205.4891	5	lexical decision	69	word	incongruent	fournaise	fo ur n a is e	1	0.8422	3.18	9	6	1.5	2
207.9628	0.2015	208.1643	5	lexical decision	70	word	incongruent	couteau	co ut ea u	1	0.5779	52.64	7	4	1.75	2
210.3239	0.2015	210.5254	5	lexical decision	71	pseudoword	incongruent	vencouge	ve n co u ge	1	0.659	n/a	8	5	1.6	2
215.0074	0.2018	215.2093	5	lexical decision	72	pseudoword	incongruent	aubluche	a ub l uc he	1	0.6463	n/a	8	5	1.6	2
217.3411	0.2014	217.5425	5	lexical decision	73	word	congruent	teigne	t ei gne	0	0.6556	1.15	6	3	2	1
219.6909	0.2019	219.8928	5	lexical decision	74	word	incongruent	haillon	h ai llo n	1	0.8858	3.78	7	3	2.333	2
222.0817	0.2022	222.2839	5	lexical decision	75	word	incongruent	poumon	po um o n	1	0.5959	21.55	6	4	1.5	2
224.7654	0.2017	224.9671	5	lexical decision	76	word	incongruent	chatouille	c ha to ui lle	1	0.7041	0.54	10	5	2	2
229.7288	0.2016	229.9304	5	lexical decision	77	pseudoword	congruent	ennionde	en n i on de	1	0.7087	n/a	8	5	1.6	2
232.3624	0.2016	232.564	5	lexical decision	78	word	congruent	manteau	m an t eau	1	0.6021	68.11	7	4	1.75	2
234.7449	0.2015	234.9465	5	lexical decision	79	word	incongruent	sentence	se n te n ce	1	0.6285	5.68	8	5	1.6	2
237.1044	0.2016	237.3059	5	lexical decision	80	pseudoword	incongruent	trambeau	tr a mb ea u	1	0.9191	n/a	8	5	1.6	2
239.4873	0.2016	239.6889	5	lexical decision	81	pseudoword	incongruent	beillement	b ei ll e me nt	1	0.9711	n/a	10	6	1.667	3
