onset	duration	offset	block	task	trial	lexicality	congruency	stimulus	stimulus_spaced	correct	response_time	word_freq	nb_letters	nb_phonemes	ratio	nb_syllables
7.32574479582763	5	12.3257447958276	1	instructions reading aloud	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.5659	0.2014	17.7673	1	reading aloud	1	word	incongruent	vengeance	ve ng ea n ce	1	0.8087	17.03	9	5	1.8	2
20.0113	0.2015	20.2128	1	reading aloud	2	word	congruent	rampant	r am p ant	1	0.6728	2.84	7	4	1.75	2
22.373	0.2014	22.5743	1	reading aloud	3	pseudoword	congruent	incantrant	in c an t r ant	1	0.8284	n/a	10	6	1.667	3
29.9641	0.2016	30.1657	1	reading aloud	4	pseudoword	congruent	gangnière	g an gn i è re	0	n/a	n/a	9	6	1.5	2
32.6526	0.2015	32.8541	1	reading aloud	5	word	congruent	phalange	ph a l an ge	1	0.6539	5.2	8	5	1.6	2
35.0316	0.2015	35.2331	1	reading aloud	6	pseudoword	congruent	sougnemain	s ou gn e m ain	0	n/a	n/a	10	6	1.667	3
37.792	0.2015	37.9935	1	reading aloud	7	word	congruent	offensant	o ff en s ant	1	0.8335	1.01	9	5	1.8	3
40.1716	0.2016	40.3732	1	reading aloud	8	pseudoword	incongruent	mantroche	ma n tr oc h e	1	1.023	n/a	9	6	1.5	2
44.8354	0.2015	45.0369	1	reading aloud	9	pseudoword	incongruent	chochoute	c ho c ho u te	0	n/a	n/a	9	5	1.8	2
47.2714	0.2026	47.474	1	reading aloud	10	word	incongruent	moustache	mo u st ac h e	1	0.7232	45.07	9	6	1.5	2
49.952	0.2016	50.1536	1	reading aloud	11	word	congruent	paillasson	p a ill a ss on	1	0.8628	4.39	10	6	1.667	3
52.4105	0.2015	52.612	1	reading aloud	12	pseudoword	congruent	guenquette	gu en qu ette	1	1.4153	n/a	10	5	2	2
54.7884	0.203	54.9914	1	reading aloud	13	pseudoword	congruent	essant	e ss ant	1	0.7407	n/a	6	3	2	2
61.7775	0.2015	61.979	1	reading aloud	14	word	congruent	auvent	au v ent	1	0.7244	6.89	6	3	2	2
64.1692	0.2016	64.3707	1	reading aloud	15	pseudoword	congruent	chanffaim	ch an ff aim	1	0.7322	n/a	9	5	1.8	2
66.8479	0.2017	67.0496	1	reading aloud	16	pseudoword	incongruent	châssin	c hâ ssi n	1	0.6883	n/a	7	4	1.75	2
69.3059	0.2014	69.5073	1	reading aloud	17	word	congruent	nain	n ain	1	0.6982	8.99	4	2	2	1
71.6877	0.2013	71.889	1	reading aloud	18	pseudoword	incongruent	paisin	pa is i n	1	1.0886	n/a	6	4	1.5	2
74.0693	0.2013	74.2706	1	reading aloud	19	pseudoword	congruent	psougeuse	p s ou g eu se	0	n/a	n/a	9	6	1.5	2
76.7291	0.2021	76.9312	1	reading aloud	20	pseudoword	incongruent	moûtant	mo ût a nt	1	0.6608	n/a	7	4	1.75	2
79.1114	0.2015	79.3129	1	reading aloud	21	pseudoword	incongruent	taigeanse	ta ig ea ns e	1	1.3845	n/a	9	5	1.8	2
81.5707	0.2014	81.7721	1	reading aloud	22	pseudoword	incongruent	raivement	ra iv e me nt	0	n/a	n/a	9	6	1.5	3
86.2517	0.2025	86.4541	1	reading aloud	23	word	congruent	maillon	m a ill on	1	0.8655	3.18	7	4	1.75	2
88.99	0.2015	89.1914	1	reading aloud	24	pseudoword	congruent	guirboude	gu i r b ou de	1	1.0678	n/a	9	6	1.5	2
91.3494	0.2019	91.5513	1	reading aloud	25	word	incongruent	soudain	so ud ai n	1	0.579	65.27	7	4	1.75	2
93.7308	0.2015	93.9323	1	reading aloud	26	pseudoword	incongruent	vanchente	va nc he n te	0	n/a	n/a	9	5	1.8	2
96.3864	0.202	96.5884	1	reading aloud	27	pseudoword	congruent	cain	c ain	1	0.7165	n/a	4	2	2	1
99.0659	0.2026	99.2686	1	reading aloud	28	word	incongruent	beige	be ige	1	0.6915	8.11	5	3	1.667	1
101.4281	0.2015	101.6296	1	reading aloud	29	word	congruent	flambeau	f l am b eau	1	0.658	7.09	8	5	1.6	2
106.1119	0.2024	106.3143	1	reading aloud	30	pseudoword	incongruent	houceuse	ho uce us e	1	1.1145	n/a	8	4	2	2
108.5497	0.2023	108.752	1	reading aloud	31	word	incongruent	quinzaine	q ui n za ine	1	0.7371	11.89	9	5	1.8	2
110.9308	0.2015	111.1324	1	reading aloud	32	pseudoword	incongruent	orrigninse	o r ri gni n se	0	n/a	n/a	10	6	1.667	3
113.6905	0.2015	113.892	1	reading aloud	33	pseudoword	congruent	ingutient	in g u t i ent	1	1.0335	n/a	9	6	1.5	3
116.127	0.2013	116.3284	1	reading aloud	34	word	congruent	longueur	l on gu eu r	1	0.7145	28.45	8	5	1.6	2
118.5253	0.2014	118.7267	1	reading aloud	35	word	incongruent	humour	h um o ur	1	0.6323	16.76	6	4	1.5	2
121.1868	0.2014	121.3883	1	reading aloud	36	word	congruent	ambiance	am b i an ce	1	0.6466	11.55	8	5	1.6	2
123.5675	0.2013	123.7688	1	reading aloud	37	pseudoword	incongruent	pranquain	pra n q ua in	0	n/a	n/a	9	5	1.8	2
128.5311	0.2019	128.733	1	reading aloud	38	pseudoword	congruent	beuillant	b eu ill ant	1	0.7202	n/a	9	4	2.25	2
130.8893	0.2016	131.0909	1	reading aloud	39	word	congruent	gouttière	g ou tt i è re	1	0.6798	10.95	9	6	1.5	2
133.3471	0.2027	133.5498	1	reading aloud	40	pseudoword	incongruent	pansonce	pa n so nce	1	1.2274	n/a	8	5	1.6	2
135.7273	0.2016	135.9289	1	reading aloud	41	word	incongruent	chiffon	c hi ffo n	1	0.6689	18.99	7	4	1.75	2
138.0869	0.2019	138.2889	1	reading aloud	42	word	incongruent	intendant	i nte n da nt	1	0.7597	4.73	9	5	1.8	3
140.4659	0.2015	140.6674	1	reading aloud	43	word	congruent	chaise	ch ai se	1	0.7112	118.31	6	3	2	1
142.8502	0.2017	143.0518	1	reading aloud	44	pseudoword	congruent	tronchalle	t r on ch a lle	1	1.6032	n/a	10	6	1.667	2
145.21	0.2019	145.4119	1	reading aloud	45	word	incongruent	citrouille	c it ro ui l le	1	0.5819	2.91	10	6	1.667	2
147.5902	0.2015	147.7918	1	reading aloud	46	word	incongruent	ignorance	ig no ra n c e	1	0.6353	16.82	9	6	1.5	3
149.9468	0.2016	150.1484	1	reading aloud	47	pseudoword	incongruent	ennionde	e nn io n de	0	n/a	n/a	8	5	1.6	2
152.3256	0.2015	152.5272	1	reading aloud	48	word	congruent	content	c on t ent	1	0.6824	86.49	7	4	1.75	2
157.3703	0.2015	157.5718	1	reading aloud	49	pseudoword	incongruent	mengement	me ng e me nt	1	1.6558	n/a	9	6	1.5	3
160.0264	0.2026	160.2291	1	reading aloud	50	pseudoword	congruent	canreau	c an r eau	1	0.8591	n/a	7	4	1.75	2
162.7069	0.202	162.9089	1	reading aloud	51	pseudoword	congruent	engourrant	en g ou rr ant	1	0.7605	n/a	10	5	2	3
165.4669	0.2015	165.6684	1	reading aloud	52	word	incongruent	confondant	co n fo n da nt	1	0.7209	0.95	10	6	1.667	3
167.8459	0.2013	168.0473	1	reading aloud	53	word	incongruent	endeuillée	e nde ui llé e	1	0.6383	1.35	10	5	2	3
170.5053	0.2013	170.7066	1	reading aloud	54	word	congruent	plongeuse	p l on g eu se	1	0.6872	3.11	9	6	1.5	2
172.885	0.2015	173.0864	1	reading aloud	55	word	congruent	croissant	c r oi ss ant	1	0.6188	18.72	9	6	1.5	2
175.2479	0.2013	175.4492	1	reading aloud	56	pseudoword	congruent	ennaitose	en n ai t o se	0	n/a	n/a	9	6	1.5	3
179.9276	0.2015	180.1292	1	reading aloud	57	pseudoword	congruent	loutte	l ou tte	0	n/a	n/a	6	3	2	1
182.6654	0.2016	182.867	1	reading aloud	58	word	incongruent	néant	n éa nt	1	0.6207	23.99	5	3	1.667	2
185.0271	0.2015	185.2286	1	reading aloud	59	pseudoword	incongruent	imbrante	i mb ra n te	1	0.713	n/a	8	5	1.6	2
187.4043	0.2015	187.6058	1	reading aloud	60	pseudoword	congruent	trinche	t r in che	1	0.6194	n/a	7	4	1.75	1
189.7857	0.2016	189.9873	1	reading aloud	61	word	incongruent	envieuse	e nv ie u se	1	0.6699	1.76	8	5	1.6	2
192.1449	0.2015	192.3464	1	reading aloud	62	pseudoword	congruent	tambain	t am b ain	1	0.7129	n/a	7	4	1.75	2
194.5258	0.2015	194.7273	1	reading aloud	63	pseudoword	congruent	asseinse	a ss ein se	0	n/a	n/a	8	4	2	2
196.8843	0.2015	197.0858	1	reading aloud	64	pseudoword	incongruent	pambant	pa mb an t	1	0.7856	n/a	7	4	1.75	2
199.5665	0.2016	199.7681	1	reading aloud	65	pseudoword	congruent	couvoeur	c ou v oeu r	1	0.9361	n/a	8	5	1.6	2
204.5317	0.2017	204.7334	1	reading aloud	66	word	incongruent	imprudent	i mp ru de n t	1	0.6485	0.95	9	6	1.5	3
206.9643	0.2016	207.1659	1	reading aloud	67	pseudoword	incongruent	naidant	na id an t	1	0.8666	n/a	7	4	1.75	2
211.9483	0.2016	212.1499	1	reading aloud	68	word	incongruent	rangement	ra ng e me nt	1	0.9282	2.16	9	6	1.5	3
216.988	0.2018	217.1898	1	reading aloud	69	word	incongruent	faussaire	fa us sa i re	1	0.7063	1.35	9	5	1.8	2
219.7248	0.2013	219.9261	1	reading aloud	70	word	incongruent	plongeant	plo n g ea nt	1	0.7455	1.28	9	5	1.8	2
222.3844	0.2013	222.5858	1	reading aloud	71	pseudoword	incongruent	conteilant	co n te i la nt	0	n/a	n/a	10	6	1.667	3
224.7634	0.2014	224.9648	1	reading aloud	72	word	congruent	feuillage	f eu ill a ge	1	0.5818	23.72	9	5	1.8	2
227.4237	0.2014	227.6251	1	reading aloud	73	word	incongruent	penseuse	pe n se use	1	0.6415	3.92	8	5	1.6	2
229.8032	0.2013	230.0045	1	reading aloud	74	pseudoword	incongruent	chaiguette	c ha ig ue tte	0	n/a	n/a	10	5	2	2
232.1647	0.2016	232.3663	1	reading aloud	75	pseudoword	incongruent	lonteau	lo nt ea u	1	0.7977	n/a	7	4	1.75	2
234.8465	0.2015	235.048	1	reading aloud	76	word	incongruent	rougissant	ro ug is sa nt	1	0.6662	2.16	10	6	1.667	3
237.2026	0.2018	237.4045	1	reading aloud	77	pseudoword	incongruent	feutteau	fe ut tea u	1	0.7388	n/a	8	4	2	2
239.8826	0.2015	240.0842	1	reading aloud	78	word	congruent	bouillant	b ou ill ant	1	0.6519	8.11	9	4	2.25	2
242.5446	0.2015	242.7461	1	reading aloud	79	pseudoword	incongruent	tanquanse	ta nq ua n se	1	0.927	n/a	9	5	1.8	2
244.9235	0.2016	245.1251	1	reading aloud	80	word	incongruent	causant	ca u sa nt	1	0.7475	1.96	7	4	1.75	2
247.2827	0.2016	247.4844	1	reading aloud	81	word	incongruent	embauche	e mba uc he	1	0.6263	2.97	8	4	2	2
251.9685	0.2021	252.1706	1	reading aloud	82	pseudoword	congruent	fangueuse	f an gu eu se	0	n/a	n/a	9	5	1.8	2
254.306	0.2019	254.508	1	reading aloud	83	word	congruent	émouvante	é m ou v an te	1	0.6329	14.05	9	6	1.5	3
256.6841	0.2024	256.8865	1	reading aloud	84	pseudoword	incongruent	anloiche	a n lo i che	1	0.7935	n/a	8	5	1.6	2
259.0429	0.2015	259.2444	1	reading aloud	85	word	incongruent	tombant	to m ba nt	1	0.7186	9.12	7	4	1.75	2
261.7227	0.2016	261.9243	1	reading aloud	86	pseudoword	incongruent	jouanre	jo ua nr e	0	n/a	n/a	7	4	1.75	1
264.086	0.2018	264.2878	1	reading aloud	87	pseudoword	congruent	bitoumeau	b i t ou m eau	1	1.0383	n/a	9	6	1.5	3
266.4645	0.2015	266.666	1	reading aloud	88	pseudoword	congruent	étoupante	é t ou p ante	1	0.6299	n/a	9	6	1.5	3
268.844	0.2015	269.0456	1	reading aloud	89	word	congruent	souffrant	s ou ff r ant	1	0.5967	5.14	9	5	1.8	2
271.6016	0.2013	271.8029	1	reading aloud	90	word	incongruent	avant	a va nt	1	0.532	21.35	5	3	1.667	2
274.0407	0.2013	274.242	1	reading aloud	91	pseudoword	incongruent	assagnin	as sa gni n	0	n/a	n/a	8	5	1.6	3
276.7409	0.2018	276.9428	1	reading aloud	92	pseudoword	congruent	mendain	m en d ain	1	0.7395	n/a	7	4	1.75	2
279.0996	0.2014	279.301	1	reading aloud	93	word	congruent	haillon	ha ill on	1	0.6312	3.78	7	3	2.333	2
281.4797	0.2015	281.6813	1	reading aloud	94	word	congruent	chameau	ch a m eau	1	0.5965	10.54	7	4	1.75	2
286.1672	0.2015	286.3687	1	reading aloud	95	word	incongruent	innocence	in no ce n c e	1	0.6845	20	9	6	1.5	3
