onset	duration	offset	trial	condition	regularity	frequency	word	correct	response_time	word_freq	nb_letters	nb_phonemes	nb_syllables	imageability
12.5758	0.1847	12.7605	1	word	regular	low	aval	1	0.8612	4.03	4	4	2	2.3585
14.9657	0.1847	15.1503	2	word	regular	low	porcelet	1	0.6687	0.16	8	7	3	4.6226
17.6263	0.2013	17.8276	3	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
20.3868	0.1845	20.5713	4	word	irregular	high	monsieur	1	0.6168	192.97	8	5	2	3.9623
23.0742	0.1847	23.2588	5	word	regular	high	sultan	1	0.5872	13.42	6	5	2	4.0943
25.4273	0.1849	25.6123	6	word	irregular	low	pouls	1	0.639	5.06	5	2	1	3.1887
27.8092	0.1852	27.9944	7	word	irregular	low	orchidée	1	0.8126	0.87	8	6	3	4.7925
30.1891	0.1849	30.3741	8	word	irregular	low	imper	1	0.6531	1.19	5	4	2	4.1887
32.5477	0.1849	32.7326	9	word	irregular	high	iris	1	0.5837	5.55	4	4	2	4.5094
34.9276	0.1849	35.1126	10	word	irregular	high	outil	1	0.6674	11.94	5	3	2	4.0755
n/a	n/a	n/a	11	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
40.2665	0.1851	40.4516	12	word	regular	low	preux	1	0.6547	1.71	5	3	1	2.1132
42.6264	0.185	42.8113	13	word	irregular	high	amer	1	0.7327	8.23	4	4	2	2.1698
45.0076	0.185	45.1926	14	word	irregular	low	linguiste	1	0.7442	1.42	9	7	2	2.2453
n/a	n/a	n/a	15	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
49.7448	0.2016	49.9464	16	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
52.4045	0.2015	52.606	17	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
55.0868	0.185	55.2718	18	word	regular	low	levain	1	0.7231	1.29	6	4	2	2.8868
57.7462	0.1849	57.9311	19	word	irregular	high	déficit	1	0.7816	11.84	7	7	3	1.8491
60.1259	0.1849	60.3107	20	word	irregular	low	dolmen	1	0.8507	0.61	6	6	2	4.3585
62.7861	0.1849	62.971	21	word	irregular	low	placenta	1	0.8839	1.42	8	7	3	3.717
65.4658	0.1856	65.6514	22	word	regular	high	marin	1	0.8421	22.03	5	4	2	4.6226
67.8251	0.1847	68.0097	23	word	irregular	low	damner	0	n/a	0.42	6	4	2	1.7736
70.2048	0.1846	70.3895	24	word	regular	high	meilleur	1	0.7561	52.32	8	5	2	2.1698
72.5636	0.2014	72.765	25	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
74.9454	0.1848	75.1302	26	word	regular	high	carnet	1	1.122	14.19	6	5	2	4.8302
n/a	n/a	n/a	27	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
79.6864	0.185	79.8714	28	word	irregular	low	parasol	1	0.7065	2.32	7	7	3	4.8679
82.366	0.1848	82.5508	29	word	irregular	high	baptême	1	0.7372	7.23	7	5	2	3.6981
85.0257	0.1848	85.2105	30	word	regular	high	seul	1	0.7144	400.32	4	3	1	3.1132
n/a	n/a	n/a	31	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
90.0656	0.1848	90.2505	32	word	irregular	high	équateur	1	0.7686	5.84	8	7	3	3.8679
92.7226	0.2016	92.9242	33	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
95.4052	0.1848	95.59	34	word	irregular	low	quartz	1	0.7334	5.35	6	6	1	3.5094
97.7629	0.2021	97.965	35	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
100.1431	0.2015	100.3446	36	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
102.8048	0.1851	102.9899	37	word	irregular	low	appendice	1	0.7194	2.45	9	6	3	3.2075
n/a	n/a	n/a	38	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
107.5645	0.1853	107.7497	39	word	irregular	high	août	1	0.7971	37.77	4	2	1	2.7358
110.2241	0.1849	110.409	40	word	regular	low	bouffon	1	0.669	2.06	7	4	2	3.9057
112.6051	0.1848	112.79	41	word	regular	low	bitume	1	0.6918	4.1	6	5	2	4
115.2636	0.1851	115.4487	42	word	irregular	high	nerf	1	0.7087	11.23	4	3	1	3.7358
117.6433	0.1848	117.8281	43	word	irregular	low	opus	1	0.6459	2.19	4	4	2	1.5849
120.003	0.1846	120.1875	44	word	regular	low	oxyde	1	0.6991	4.61	5	5	2	2.1321
122.3822	0.1851	122.5674	45	word	regular	low	magma	1	0.6783	2.9	5	5	2	4.3774
125.0427	0.1852	125.228	46	word	irregular	high	fer	1	0.6983	100.77	3	3	1	3.7547
127.7239	0.1849	127.9088	47	word	irregular	low	biceps	1	0.6571	1.9	6	6	2	4.4528
130.3833	0.1857	130.569	48	word	irregular	high	aspect	1	0.7077	77.52	6	4	2	1.3962
133.0441	0.1848	133.2289	49	word	irregular	high	automne	1	0.6972	27.61	7	4	2	4.1698
135.4241	0.1861	135.6102	50	word	irregular	low	bacille	1	0.6532	1.74	7	5	2	3.0189
138.0815	0.2017	138.2831	51	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
140.7637	0.1848	140.9485	52	word	irregular	high	septième	1	0.5822	9.06	8	6	2	2.434
143.1208	0.2016	143.3224	53	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	54	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
148.1617	0.2017	148.3633	55	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
150.8432	0.1849	151.0281	56	word	irregular	low	barman	1	0.6454	5.13	6	6	2	4.6792
153.2038	0.1849	153.3887	57	word	regular	high	mer	1	0.7215	216.9	3	3	1	4.7925
155.5841	0.185	155.7691	58	word	irregular	low	transit	1	0.7203	4.03	7	5	2	2.3208
157.963	0.1848	158.1478	59	word	regular	low	cursif	1	0.7608	0.23	6	6	2	1.6981
160.3233	0.1852	160.5084	60	word	regular	high	bleu	1	0.693	99.03	4	3	1	4.6226
162.7023	0.185	162.8872	61	word	irregular	high	enfer	1	0.6366	25.42	5	4	2	3.6792
165.06	0.2015	165.2615	62	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
167.7408	0.1846	167.9254	63	word	irregular	low	tempo	1	0.8721	0.77	5	5	2	2.4717
170.1012	0.1846	170.2858	64	word	regular	low	daurade	1	0.7278	0.35	7	5	2	4.2642
172.4814	0.1847	172.6661	65	word	regular	high	vice	1	0.7316	16.26	4	3	1	1.8302
n/a	n/a	n/a	66	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
177.5203	0.2023	177.7226	67	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
180.1822	0.1852	180.3674	68	word	irregular	low	cacahuète	1	0.741	0.39	9	7	3	4.8679
182.8615	0.185	183.0465	69	word	regular	high	bureau	1	0.6901	97.77	6	4	2	4.7358
185.2225	0.1848	185.4073	70	word	irregular	high	gentil	1	0.6969	22.65	6	4	2	2.434
n/a	n/a	n/a	71	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	72	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
192.9424	0.1849	193.1273	73	word	irregular	high	tabac	1	0.7564	25.45	5	4	2	4.3774
n/a	n/a	n/a	74	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
197.9817	0.185	198.1667	75	word	regular	low	octroi	1	0.7367	4.9	6	6	2	1.283
200.6418	0.185	200.8268	76	word	regular	low	saule	1	0.7044	1.65	5	3	1	4.434
203.0221	0.185	203.2071	77	word	regular	low	pastel	1	0.7209	1.74	6	6	2	3.7925
n/a	n/a	n/a	78	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
207.7607	0.1848	207.9455	79	word	irregular	high	porc	1	1.3092	7.84	4	3	1	4.9434
n/a	n/a	n/a	80	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	81	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
215.1791	0.1847	215.3638	82	word	irregular	high	dix	1	0.9971	217.77	3	3	1	3.6981
n/a	n/a	n/a	83	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
220.2188	0.1847	220.4034	84	word	irregular	low	gin	1	0.8231	3.13	3	4	1	3.7925
222.8771	0.2013	223.0785	85	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
225.2607	0.1857	225.4463	86	word	irregular	high	cancer	1	0.8343	14.39	6	5	2	3.0943
227.9185	0.2016	228.1201	87	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
230.3007	0.1849	230.4856	88	word	irregular	low	coyote	1	0.7554	0.35	6	5	2	4.3774
232.6602	0.185	232.8452	89	word	regular	high	jaloux	1	0.7079	12.42	6	4	2	2.4151
235.0399	0.1842	235.2241	90	word	regular	high	fouet	1	0.7932	10.35	5	3	1	4.8491
237.4015	0.1848	237.5863	91	word	irregular	low	minus	1	0.6785	1.61	5	5	2	2.3208
n/a	n/a	n/a	92	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
242.1404	0.1849	242.3253	93	word	irregular	low	oasis	1	0.6684	4.32	5	5	3	4.6792
244.5182	0.2016	244.7198	94	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
246.9	0.1848	247.0849	95	word	irregular	low	accroc	1	0.6566	1.52	6	4	2	2.717
249.2588	0.1853	249.4441	96	word	irregular	low	pentagone	1	0.7477	0.87	9	7	3	4.6226
251.9384	0.1848	252.1232	97	word	irregular	high	mille	1	0.7415	124.9	5	3	1	2.5849
n/a	n/a	n/a	98	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
256.6796	0.1857	256.8653	99	word	regular	high	approche	1	0.5986	42.68	8	5	2	1.7736
259.0389	0.1848	259.2237	100	word	regular	high	cheval	1	0.7086	76.77	6	5	2	4.9623
261.4174	0.2016	261.619	101	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
263.7993	0.1846	263.9839	102	word	regular	high	balai	1	0.7194	7.71	5	4	2	4.9057
266.1577	0.1847	266.3424	103	word	regular	low	golf	1	0.6967	4.65	4	4	1	4.6415
268.5368	0.1847	268.7215	104	word	regular	high	venir	1	0.8444	126.16	5	5	2	2.3019
270.8976	0.1847	271.0824	105	word	regular	high	hors	1	0.6276	88.74	4	2	1	1.8113
n/a	n/a	n/a	106	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
275.9385	0.1848	276.1234	107	word	regular	low	caviar	1	0.715	2.35	6	6	2	4.434
278.3196	0.1849	278.5045	108	word	regular	high	force	1	1.1443	205.97	5	4	1	2.717
280.6994	0.1858	280.8852	109	word	regular	low	piloter	1	0.6341	1.19	7	6	3	3.5283
283.3576	0.1848	283.5424	110	word	irregular	low	baptiser	1	0.631	1.35	8	6	3	3.717
285.7371	0.2015	285.9386	111	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
288.0997	0.185	288.2847	112	word	irregular	high	clef	1	0.7894	24.13	4	3	1	4.9623
290.4778	0.1851	290.6628	113	word	regular	low	bambou	1	0.7464	2.55	6	4	2	4.8679
293.1382	0.185	293.3231	114	word	irregular	low	machisme	0	n/a	0.13	8	7	2	2.3208
295.5181	0.185	295.7031	115	word	irregular	high	ville	1	0.6065	227.16	5	3	1	4.3396
297.8767	0.2014	298.0781	116	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
300.2564	0.1849	300.4413	117	word	regular	high	chic	1	0.5714	9.13	4	3	1	3.283
302.9174	0.1848	303.1023	118	word	regular	low	duo	1	0.7212	2.06	3	3	1	3.4528
305.5973	0.1849	305.7822	119	word	irregular	low	dot	0	n/a	3.1	3	3	1	2.1509
308.2568	0.1856	308.4424	120	word	irregular	low	scout	1	0.6304	1.84	5	4	1	4.5849
310.9353	0.2016	311.1369	121	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
313.2953	0.2016	313.4969	122	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
315.6754	0.2013	315.8767	123	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	124	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
320.7144	0.2013	320.9157	125	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
323.0747	0.2013	323.276	126	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	127	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
328.1152	0.2015	328.3167	128	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
330.4966	0.1848	330.6815	129	word	irregular	low	saoul	1	1.1519	4.84	5	2	1	3.8302
n/a	n/a	n/a	130	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
335.5356	0.1848	335.7204	131	word	regular	high	papillon	1	0.7277	13.03	8	6	3	4.9434
337.8934	0.2016	338.0949	132	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
340.2763	0.1849	340.4612	133	word	regular	low	adepte	1	0.7371	1.71	6	5	2	1.717
342.9358	0.1867	343.1226	134	word	irregular	high	virus	1	1.0136	28.61	5	5	2	3.7547
345.6154	0.1848	345.8003	135	word	regular	low	bovin	1	0.7849	1.45	5	4	2	4.3019
348.277	0.1849	348.4618	136	word	irregular	low	croc	1	0.6721	1.32	4	3	1	4.2264
350.6562	0.1853	350.8415	137	word	regular	low	oie	1	0.8785	3.48	3	2	1	4.9623
353.015	0.1849	353.1999	138	word	irregular	high	granit	1	0.8129	5.97	6	6	2	4.0377
355.3958	0.1849	355.5807	139	word	irregular	low	mazout	1	0.7939	3.13	6	5	2	3.7358
357.7757	0.1853	357.961	140	word	irregular	high	éther	1	0.8514	7.26	5	4	2	2.4151
360.1351	0.1853	360.3205	141	word	irregular	high	bourg	1	0.7027	10.23	5	3	1	3.5849
362.5161	0.1849	362.7009	142	word	irregular	high	ours	1	0.964	12.94	4	3	1	4.9623
365.1758	0.1853	365.3611	143	word	irregular	high	femme	1	0.7599	400.52	5	3	1	4.8302
n/a	n/a	n/a	144	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
370.2116	0.2013	370.4129	145	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
372.8932	0.1846	373.0778	146	word	irregular	high	poêle	1	0.849	9.68	5	4	1	4.9057
375.5536	0.1847	375.7383	147	word	regular	high	animal	1	0.6605	52.94	6	6	3	4.3208
378.2126	0.1847	378.3973	148	word	regular	low	odorat	1	0.6926	1.65	6	5	3	2.434
380.5948	0.1849	380.7797	149	word	regular	low	label	1	0.6919	0.87	5	5	2	2.4528
n/a	n/a	n/a	150	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
385.6346	0.1848	385.8194	151	word	regular	low	berline	1	0.8301	1.35	7	6	2	3.8868
388.293	0.2015	388.4945	152	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
390.9744	0.1849	391.1593	153	word	regular	high	explosion	1	0.6601	17.55	9	9	3	4.6038
393.6347	0.1849	393.8196	154	word	regular	low	parvis	1	0.9811	3.58	6	5	2	3.9434
n/a	n/a	n/a	155	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
398.3748	0.1848	398.5596	156	word	irregular	low	laser	1	0.7773	0.77	5	5	2	4.3585
400.7544	0.1848	400.9392	157	word	irregular	high	fusil	1	0.8386	22.39	5	4	2	4.9434
403.1332	0.2014	403.3347	158	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	159	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
408.174	0.1849	408.3589	160	word	regular	low	cocon	1	0.8815	2.03	5	4	2	4.3208
n/a	n/a	n/a	161	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	162	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	163	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
417.9515	0.2014	418.1529	164	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
420.3127	0.1854	420.4981	165	word	regular	high	mission	1	0.7734	44.19	7	5	2	2.0566
422.6908	0.1846	422.8754	166	word	irregular	low	pastis	1	0.7169	2.55	6	6	2	4.4151
425.0717	0.1847	425.2564	167	word	irregular	high	examen	1	0.7915	58.74	6	6	3	3.434
427.4318	0.1846	427.6165	168	word	irregular	low	bluffer	1	0.7979	0.35	7	5	2	2.0566
430.1132	0.1849	430.2981	169	word	irregular	low	transat	1	0.718	0.52	7	6	2	4.6226
n/a	n/a	n/a	170	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
435.1529	0.1854	435.3383	171	word	irregular	high	sens	1	0.8874	335.77	4	2	1	2.0755
437.8136	0.1849	437.9985	172	word	regular	high	masse	1	0.8903	91.52	5	4	1	3.0377
440.194	0.1857	440.3796	173	word	regular	high	nul	1	0.6728	55.1	3	3	1	2.2642
442.5523	0.1854	442.7377	174	word	irregular	high	revolver	1	0.7364	14.9	8	8	3	4.8302
444.9319	0.1849	445.1168	175	word	irregular	low	cassis	1	0.6928	3.39	6	4	2	4.5283
447.5933	0.1856	447.7789	176	word	regular	high	revenant	1	0.7498	14.45	8	6	3	3.3019
n/a	n/a	n/a	177	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
452.7326	0.185	452.9176	178	word	regular	high	forêt	1	0.8977	72.39	5	4	2	4.8679
455.1133	0.1849	455.2982	179	word	regular	high	muscle	1	0.8257	7.26	6	5	1	4.3962
457.4723	0.1849	457.6572	180	word	regular	low	pneumonie	1	0.8067	1.13	9	7	3	2.8868
n/a	n/a	n/a	181	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	182	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
464.5917	0.1853	464.7771	183	word	regular	low	trognon	1	0.8149	1.13	7	5	2	4.6038
467.2492	0.2016	467.4509	184	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	185	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
472.0099	0.1846	472.1945	186	word	regular	high	sorcier	1	0.6327	5.87	7	6	2	4.5094
474.3706	0.1847	474.5553	187	word	irregular	high	chaos	1	0.7046	9.13	5	3	2	2.6792
n/a	n/a	n/a	188	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
479.4091	0.1846	479.5937	189	word	regular	low	caboteur	1	0.7585	0.52	8	7	3	1.8302
481.7923	0.1849	481.9772	190	word	regular	low	crin	1	0.7807	2.65	4	3	1	4.1887
484.1511	0.1853	484.3364	191	word	regular	high	onze	1	0.7623	25.58	4	2	1	3.434
486.8292	0.2015	487.0307	192	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
