onset	duration	offset	trial	condition	regularity	frequency	word	correct	response_time	word_freq	nb_letters	nb_phonemes	nb_syllables	imageability
386.6142	0.1854	386.7996	152	word	regular	low	saule	1	0.5667	1.65	5	3	1	4.434
388.9931	0.2015	389.1945	153	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
391.3749	0.1848	391.5596	154	word	regular	low	blaguer	1	0.6957	0.39	7	5	2	2.5849
394.0332	0.2015	394.2347	155	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	156	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
399.0724	0.2028	399.2751	157	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
401.8306	0.2015	402.0321	158	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
404.2137	0.1848	404.3985	159	word	regular	high	vice	1	0.6684	16.26	4	3	1	1.8302
406.8739	0.1849	407.0587	160	word	irregular	high	hiver	1	0.6201	70.39	5	4	2	4.3208
n/a	n/a	n/a	161	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
411.6323	0.1847	411.817	162	word	irregular	low	saoul	0	n/a	4.84	5	2	1	3.8302
414.2903	0.2013	414.4916	163	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
416.6727	0.1845	416.8572	164	word	irregular	low	biceps	1	0.5059	1.9	6	6	2	4.4528
419.0314	0.1847	419.216	165	word	regular	high	boisson	1	0.6536	7.06	7	5	2	4.4151
421.4114	0.2015	421.6129	166	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
423.7729	0.1849	423.9578	167	word	irregular	high	déficit	1	0.7537	11.84	7	7	3	1.8491
426.1524	0.1854	426.3377	168	word	regular	low	adepte	1	0.9038	1.71	6	5	2	1.717
428.5335	0.1848	428.7183	169	word	irregular	high	ville	1	0.6447	227.16	5	3	1	4.3396
430.8931	0.1843	431.0774	170	word	irregular	low	damner	1	0.7196	0.42	6	4	2	1.7736
433.5726	0.185	433.7577	171	word	regular	low	cloître	1	0.8465	4	7	6	1	3.9623
436.2331	0.1848	436.4178	172	word	regular	low	pastel	1	0.5234	1.74	6	6	2	3.7925
438.6124	0.1849	438.7973	173	word	irregular	low	bluffer	1	0.6954	0.35	7	5	2	2.0566
441.2728	0.1848	441.4576	174	word	regular	high	pile	1	0.461	17.52	4	3	1	4.4717
n/a	n/a	n/a	175	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
446.3098	0.2017	446.5115	176	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
448.7522	0.1847	448.937	177	word	irregular	low	machisme	0	n/a	0.13	8	7	2	2.3208
n/a	n/a	n/a	178	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
453.8118	0.1849	453.9967	179	word	irregular	low	laser	1	0.8956	0.77	5	5	2	4.3585
456.4911	0.1848	456.6759	180	word	irregular	high	cancer	1	0.6752	14.39	6	5	2	3.0943
458.8512	0.1848	459.036	181	word	irregular	high	monsieur	1	0.7138	192.97	8	5	2	3.9623
461.5308	0.1849	461.7157	182	word	regular	high	marin	1	0.6373	22.03	5	4	2	4.6226
463.8894	0.2013	464.0907	183	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
466.2705	0.1848	466.4553	184	word	irregular	low	jazz	1	0.8429	5.29	4	4	1	3.4151
n/a	n/a	n/a	185	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
471.6081	0.2013	471.8093	186	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	187	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
476.6504	0.1847	476.8352	188	word	regular	high	carnet	1	1.1875	14.19	6	5	2	4.8302
n/a	n/a	n/a	189	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
481.3917	0.185	481.5767	190	word	irregular	low	pastis	1	0.6744	2.55	6	6	2	4.4151
484.0524	0.1848	484.2372	191	word	irregular	high	granit	1	0.7552	5.97	6	6	2	4.0377
486.7321	0.1847	486.9168	192	word	irregular	low	dolmen	1	0.8107	0.61	6	6	2	4.3585
489.0902	0.1849	489.2751	193	word	irregular	low	chorale	1	0.7839	1.97	7	5	2	4.5472
491.4693	0.1848	491.6541	194	word	irregular	high	amer	1	0.6355	8.23	4	4	2	2.1698
493.8503	0.1848	494.035	195	word	irregular	low	bacille	1	0.6823	1.74	7	5	2	3.0189
496.2087	0.2015	496.4101	196	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
498.59	0.1848	498.7748	197	word	irregular	low	quartz	1	0.8409	5.35	6	6	1	3.5094
500.9504	0.1848	501.1352	198	word	irregular	low	agenda	1	0.8632	3.06	6	5	3	4.566
503.6316	0.1849	503.8164	199	word	irregular	low	gin	1	0.7831	3.13	3	4	1	3.7925
n/a	n/a	n/a	200	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
508.3689	0.1849	508.5538	201	word	irregular	high	gentil	1	0.5805	22.65	6	4	2	2.434
n/a	n/a	n/a	202	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
513.4098	0.185	513.5949	203	word	regular	low	caviar	1	0.6757	2.35	6	6	2	4.434
516.0685	0.1846	516.2531	204	word	irregular	low	croc	1	0.6396	1.32	4	3	1	4.2264
518.7492	0.1846	518.9338	205	word	regular	high	chevelure	1	0.5644	13.65	9	7	3	4.6226
521.1089	0.1852	521.2941	206	word	regular	high	peur	1	0.6511	181.58	4	3	1	2.8868
523.4879	0.1847	523.6726	207	word	irregular	low	mazout	1	0.7702	3.13	6	5	2	3.7358
n/a	n/a	n/a	208	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
528.5299	0.1848	528.7148	209	word	irregular	low	papaye	1	0.7108	0.06	6	5	2	4.3208
530.9087	0.1859	531.0946	210	word	regular	low	porcelet	1	0.7158	0.16	8	7	3	4.6226
533.2679	0.1848	533.4527	211	word	irregular	high	chaos	1	0.839	9.13	5	3	2	2.6792
535.9471	0.2015	536.1485	212	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
538.3097	0.1854	538.4951	213	word	irregular	low	bis	1	0.7204	4.55	3	3	1	1.8491
540.6884	0.1848	540.8732	214	word	irregular	low	tempo	1	0.6971	0.77	5	5	2	2.4717
543.0485	0.1848	543.2333	215	word	regular	low	spire	1	0.5717	1.39	5	4	1	1.9811
545.4267	0.2016	545.6282	216	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
547.8661	0.2018	548.0679	217	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
550.2677	0.1852	550.4529	218	word	irregular	high	clef	1	0.6566	24.13	4	3	1	4.9623
552.6463	0.2015	552.8478	219	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
555.3065	0.2023	555.5088	220	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
557.6884	0.1859	557.8743	221	word	regular	low	échiquier	1	0.6518	2.61	9	6	3	4.9057
560.0483	0.1848	560.2331	222	word	regular	low	astronome	1	0.8492	2.42	9	8	3	4.0189
562.4292	0.1849	562.6141	223	word	irregular	high	examen	1	0.8079	58.74	6	6	3	3.434
564.7857	0.2013	564.9871	224	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
567.1664	0.1847	567.3511	225	word	irregular	high	bourg	1	0.6527	10.23	5	3	1	3.5849
569.5472	0.1846	569.7318	226	word	irregular	low	coyote	1	0.6807	0.35	6	5	2	4.3774
571.9072	0.1846	572.0917	227	word	regular	low	orangeade	1	0.7538	0.94	9	6	3	4.0189
574.5859	0.1847	574.7706	228	word	regular	high	mission	1	0.6032	44.19	7	5	2	2.0566
576.9469	0.1848	577.1317	229	word	regular	low	bovin	1	0.7431	1.45	5	4	2	4.3019
579.3267	0.1849	579.5116	230	word	regular	low	faucon	1	0.5562	1.58	6	4	2	4.8113
n/a	n/a	n/a	231	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
584.0671	0.1848	584.252	232	word	irregular	low	accroc	1	0.9339	1.52	6	4	2	2.717
586.447	0.1853	586.6323	233	word	regular	high	venir	1	0.6843	126.16	5	5	2	2.3019
588.8066	0.1848	588.9914	234	word	regular	low	golf	1	0.6652	4.65	4	4	1	4.6415
591.1859	0.2023	591.3882	235	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
593.5476	0.1849	593.7325	236	word	regular	high	cheval	1	0.4974	76.77	6	5	2	4.9623
596.226	0.1849	596.4109	237	word	irregular	high	mille	1	0.5715	124.9	5	3	1	2.5849
598.887	0.1848	599.0718	238	word	regular	low	bouquiner	1	0.6859	0.52	8	6	3	3.8113
601.2668	0.1852	601.452	239	word	regular	low	cocon	1	0.8869	2.03	5	4	2	4.3208
603.6265	0.1848	603.8113	240	word	irregular	high	suspect	1	0.6499	7.35	7	5	2	2.434
n/a	n/a	n/a	241	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
608.6647	0.2015	608.8662	242	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
611.047	0.1853	611.2323	243	word	regular	low	magma	1	0.7061	2.9	5	5	2	4.3774
613.7065	0.1849	613.8914	244	word	regular	high	hors	1	0.8791	88.74	4	2	1	1.8113
616.3842	0.2013	616.5854	245	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
618.8442	0.1847	619.029	246	word	regular	high	mer	1	0.5925	216.9	3	3	1	4.7925
621.2226	0.2013	621.4239	247	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
623.8847	0.1847	624.0694	248	word	irregular	high	aspect	1	0.6767	77.52	6	4	2	1.3962
626.2649	0.185	626.4498	249	word	regular	high	encre	1	0.6255	18.19	5	3	1	4.5094
628.6258	0.1848	628.8106	250	word	irregular	high	dix	1	0.6518	217.77	3	3	1	3.6981
n/a	n/a	n/a	251	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
633.6655	0.185	633.8505	252	word	irregular	low	clerc	1	1.426	4.52	5	4	1	3.2264
n/a	n/a	n/a	253	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
638.4235	0.2015	638.625	254	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
640.7835	0.2015	640.9849	255	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
643.1642	0.202	643.3662	256	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
645.5262	0.185	645.7112	257	word	regular	low	ordure	1	0.8319	5.39	6	5	2	4.2075
647.9054	0.1848	648.0902	258	word	regular	low	cursif	1	0.6863	0.23	6	6	2	1.6981
n/a	n/a	n/a	259	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
652.9452	0.1858	653.1311	260	word	regular	low	aval	1	0.7052	4.03	4	4	2	2.3585
655.6043	0.1848	655.7891	261	word	irregular	low	aquarelle	1	0.6651	3.35	9	7	3	4.3019
657.9842	0.1848	658.1691	262	word	regular	high	képi	1	0.7051	6.52	4	4	2	4.6792
660.3655	0.1848	660.5503	263	word	irregular	low	lichen	1	0.7171	1.42	6	5	2	4.3019
