onset	duration	offset	block	task	trial	lexicality	congruency	stimulus	stimulus_spaced	correct	response_time	word_freq	nb_letters	nb_phonemes	ratio	nb_syllables
0.244418240970845	5	5.24441824097084	3	instructions lexical decision	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.4317	0.2014	10.6331	3	lexical decision	1	pseudoword	congruent	chincedant	ch in c e d ant	1	0.8481	n/a	10	6	1.667	3
13.0867	0.2016	13.2882	3	lexical decision	2	pseudoword	incongruent	nange	na nge	1	0.797	n/a	5	3	1.667	1
15.7492	0.2013	15.9505	3	lexical decision	3	pseudoword	incongruent	angieu	a ng ie u	1	0.7396	n/a	6	4	1.5	2
18.129	0.2013	18.3303	3	lexical decision	4	pseudoword	congruent	chirant	ch i r ant	1	0.8557	n/a	7	4	1.75	2
20.7864	0.2015	20.9879	3	lexical decision	5	pseudoword	incongruent	beuge	be uge	1	0.6813	n/a	5	3	1.667	1
23.1697	0.2021	23.3718	3	lexical decision	6	pseudoword	incongruent	ouplant	o up la nt	1	0.6039	n/a	7	4	1.75	2
25.53	0.2016	25.7316	3	lexical decision	7	pseudoword	incongruent	condein	co n de in	1	0.6417	n/a	7	4	1.75	2
28.2177	0.2015	28.4191	3	lexical decision	8	word	incongruent	tranchant	t ra nc ha nt	1	0.5858	5.27	9	5	1.8	2
30.8687	0.2015	31.0702	3	lexical decision	9	pseudoword	incongruent	hindet	hi nde t	1	0.5398	n/a	6	3	2	2
33.5506	0.2016	33.7523	3	lexical decision	10	word	congruent	goutte	g ou tte	1	0.8658	64.32	6	3	2	1
35.9131	0.2016	36.1147	3	lexical decision	11	word	incongruent	bondissant	bo n d is sa nt	1	1.1153	2.77	10	6	1.667	3
40.8359	0.2019	41.0378	3	lexical decision	12	word	congruent	andouille	an d ou ille	1	0.8776	6.28	9	4	2.25	2
43.2287	0.2015	43.4302	3	lexical decision	13	word	congruent	encaisse	en c ai sse	1	0.6237	0.2	8	4	2	2
45.8904	0.2022	46.0926	3	lexical decision	14	word	congruent	caillou	c a ill ou	1	0.816	38.58	7	4	1.75	2
48.2701	0.2015	48.4716	3	lexical decision	15	pseudoword	incongruent	quophon	q uop ho n	1	0.5722	n/a	7	4	1.75	2
50.9273	0.2015	51.1288	3	lexical decision	16	pseudoword	congruent	adait	a d ait	1	0.7621	n/a	5	3	1.667	2
53.6102	0.2011	53.8112	3	lexical decision	17	word	incongruent	coupon	co u po n	1	0.5911	2.09	6	4	1.5	2
56.2677	0.2015	56.4692	3	lexical decision	18	pseudoword	congruent	essant	e ss ant	1	1.1595	n/a	6	3	2	2
60.9293	0.2014	61.1307	3	lexical decision	19	pseudoword	incongruent	entrouille	e nt ro ui lle	1	1.1539	n/a	10	5	2	2
63.251	0.2012	63.4523	3	lexical decision	20	word	incongruent	touchante	to uc ha n te	0	1.4261	9.73	9	5	1.8	2
65.6227	0.2013	65.824	3	lexical decision	21	pseudoword	incongruent	bombin	bo m bi n	0	1.0704	n/a	6	4	1.5	2
68.3272	0.202	68.5291	3	lexical decision	22	pseudoword	incongruent	loueuge	lo ue ug e	1	0.6079	n/a	7	4	1.75	1
70.6404	0.2012	70.8416	3	lexical decision	23	pseudoword	incongruent	cauglant	ca ug la nt	1	0.8037	n/a	8	5	1.6	2
