onset	duration	offset	block	task	trial	lexicality	congruency	stimulus	stimulus_spaced	correct	response_time	word_freq	nb_letters	nb_phonemes	ratio	nb_syllables
0.250521118303368	5	5.25052111830337	5	instructions lexical decision	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.5543	0.2013	10.7556	5	lexical decision	1	pseudoword	incongruent	groussant	g ro us sa nt	1	0.8546	n/a	9	5	1.8	2
15.2006	0.2013	15.4019	5	lexical decision	2	pseudoword	congruent	soussant	s ou ss ant	1	0.7722	n/a	8	4	2	2
17.8308	0.2015	18.0323	5	lexical decision	3	pseudoword	congruent	chouse	ch ou se	1	0.7419	n/a	6	3	2	1
20.1975	0.2017	20.3992	5	lexical decision	4	word	congruent	penchant	p en ch ant	1	0.6233	5.27	8	4	2	2
22.8723	0.2015	23.0738	5	lexical decision	5	pseudoword	incongruent	érainpant	é rai n pa nt	1	0.9244	n/a	9	5	1.8	3
27.5812	0.2025	27.7837	5	lexical decision	6	pseudoword	congruent	chanffaim	ch an ff aim	1	0.7055	n/a	9	5	1.8	2
29.9934	0.2016	30.195	5	lexical decision	7	pseudoword	congruent	tanquanse	t an qu an se	1	0.7622	n/a	9	5	1.8	2
32.3504	0.2015	32.5519	5	lexical decision	8	word	congruent	gain	g ain	1	0.6043	5.88	4	2	2	1
34.7333	0.2015	34.9348	5	lexical decision	9	word	incongruent	louveteau	lo uv et ea u	1	0.7951	2.36	9	6	1.5	3
37.0587	0.2016	37.2602	5	lexical decision	10	word	congruent	outrance	ou t r an ce	1	1.0399	3.51	8	5	1.6	2
39.4719	0.2015	39.6734	5	lexical decision	11	word	congruent	touchante	t ou ch an te	1	0.8577	9.73	9	5	1.8	2
44.1064	0.2015	44.3079	5	lexical decision	12	word	congruent	chatouille	ch a t ou ille	1	0.7321	0.54	10	5	2	2
46.789	0.2016	46.9905	5	lexical decision	13	pseudoword	incongruent	empout	e mpo ut	1	0.8474	n/a	6	3	2	2
51.4527	0.2016	51.6543	5	lexical decision	14	word	incongruent	frein	f rei n	1	0.7556	13.18	5	3	1.667	1
54.0906	0.2016	54.2922	5	lexical decision	15	word	congruent	éléphant	é l é ph ant	1	0.6468	15.2	8	5	1.6	3
56.4693	0.2014	56.6707	5	lexical decision	16	word	congruent	couffin	c ou ff in	1	0.769	1.96	7	4	1.75	2
58.7866	0.2014	58.988	5	lexical decision	17	word	congruent	goutte	g ou tte	1	0.7487	64.32	6	3	2	1
63.7137	0.2013	63.915	5	lexical decision	18	pseudoword	congruent	invrant	in v r ant	1	0.7954	n/a	7	4	1.75	2
66.3491	0.2013	66.5504	5	lexical decision	19	word	incongruent	croissant	c ro is sa nt	1	0.6381	18.72	9	6	1.5	2
69.0317	0.2016	69.2333	5	lexical decision	20	pseudoword	congruent	haurravant	hau rr a v ant	1	0.7275	n/a	10	5	2	3
71.6913	0.2016	71.8928	5	lexical decision	21	pseudoword	incongruent	tronchalle	t ro nc ha lle	1	0.8468	n/a	10	6	1.667	2
74.3482	0.2015	74.5497	5	lexical decision	22	pseudoword	incongruent	bigne	b ig ne	1	0.7939	n/a	5	3	1.667	1
76.7269	0.2022	76.929	5	lexical decision	23	pseudoword	congruent	roeud	r oeud	1	0.7972	n/a	5	2	2.5	1
79.0633	0.2015	79.2649	5	lexical decision	24	word	incongruent	teigne	te ig ne	1	0.9147	1.15	6	3	2	1
81.4692	0.2015	81.6708	5	lexical decision	25	word	incongruent	sentant	se n ta nt	1	0.7618	2.84	7	4	1.75	2
84.0978	0.2016	84.2994	5	lexical decision	26	pseudoword	incongruent	bougnet	bo ug ne t	1	0.6992	n/a	7	4	1.75	2
86.5075	0.2025	86.71	5	lexical decision	27	word	congruent	saignant	s ai gn ant	1	0.7245	4.32	8	4	2	2
89.1637	0.2015	89.3652	5	lexical decision	28	word	incongruent	confondant	co n fo n da nt	1	0.6912	0.95	10	6	1.667	3
91.8502	0.2024	92.0526	5	lexical decision	29	pseudoword	congruent	moeutien	m oeu t i en	1	0.6666	n/a	8	5	1.6	2
