onset	duration	offset	block	task	trial	lexicality	congruency	stimulus	stimulus_spaced	correct	response_time	word_freq	nb_letters	nb_phonemes	ratio	nb_syllables
7.32776344044214	5	12.3277634404421	1	instructions lexical decision	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.5816	0.2016	17.7831	1	lexical decision	1	pseudoword	incongruent	vanchente	va nc he n te	1	0.8182	n/a	9	5	1.8	2
19.9321	0.2009	20.1331	1	lexical decision	2	word	congruent	chauffant	ch au ff ant	1	0.6086	0.41	9	4	2.25	2
22.2706	0.2022	22.4728	1	lexical decision	3	word	incongruent	embout	e mbo ut	1	0.7392	0.81	6	3	2	2
24.9516	0.202	25.1536	1	lexical decision	4	pseudoword	incongruent	sougnemain	so ug n em a in	1	0.791	n/a	10	6	1.667	3
27.6112	0.2025	27.8137	1	lexical decision	5	word	incongruent	anglaise	a ng la is e	1	0.6385	79.53	8	5	1.6	2
29.9918	0.2016	30.1935	1	lexical decision	6	pseudoword	congruent	soichante	s oi ch an te	1	0.8558	n/a	9	6	1.5	2
32.6496	0.2016	32.8512	1	lexical decision	7	pseudoword	congruent	bonlant	b on l ant	1	0.79	n/a	7	4	1.75	2
35.0391	0.2015	35.2406	1	lexical decision	8	pseudoword	incongruent	chatreuil	c ha tre u il	1	1.0134	n/a	9	6	1.5	2
37.6918	0.2018	37.8936	1	lexical decision	9	pseudoword	congruent	baiffier	b ai ff i er	1	0.9058	n/a	8	5	1.6	2
40.3909	0.2017	40.5926	1	lexical decision	10	pseudoword	incongruent	chougnon	cho u gno n	1	0.9797	n/a	8	4	2	2
42.7312	0.2015	42.9327	1	lexical decision	11	pseudoword	incongruent	bitoumeau	b it o um ea u	1	0.9802	n/a	9	6	1.5	3
45.1038	0.2016	45.3054	1	lexical decision	12	word	incongruent	gouttière	go u tt iè re	1	0.6026	10.95	9	6	1.5	2
50.0744	0.2023	50.2767	1	lexical decision	13	word	congruent	tombant	t om b ant	1	0.72	9.12	7	4	1.75	2
52.7067	0.2014	52.9081	1	lexical decision	14	pseudoword	congruent	aivant	ai v ant	1	0.7607	n/a	6	3	2	2
57.9908	0.2027	58.1935	1	lexical decision	15	word	incongruent	bouquet	bo uq ue t	1	0.7435	37.09	7	4	1.75	2
60.6877	0.2013	60.889	1	lexical decision	16	pseudoword	incongruent	frouche	f ro uc he	1	0.7396	n/a	7	4	1.75	1
63.0914	0.2018	63.2931	1	lexical decision	17	word	congruent	soignante	s oi gn an te	1	0.7399	0.27	9	6	1.5	2
65.7494	0.2016	65.951	1	lexical decision	18	pseudoword	incongruent	pombant	po mb a nt	1	1.1838	n/a	7	4	1.75	2
68.1304	0.2016	68.332	1	lexical decision	19	word	congruent	rencontre	r en c on t re	1	0.6858	81.76	9	6	1.5	2
70.5173	0.2015	70.7189	1	lexical decision	20	pseudoword	congruent	chon	ch on	1	0.7087	n/a	4	2	2	1
72.8702	0.2015	73.0717	1	lexical decision	21	pseudoword	incongruent	angrause	a ng ra us e	1	0.7729	n/a	8	5	1.6	2
75.2488	0.2016	75.4504	1	lexical decision	22	word	congruent	humour	hu m ou r	1	0.6752	16.76	6	4	1.5	2
79.9136	0.2016	80.1152	1	lexical decision	23	word	congruent	tendon	t en d on	1	0.7644	3.99	6	4	1.5	2
82.2729	0.2024	82.4753	1	lexical decision	24	word	congruent	haussement	hau ss e m ent	1	0.711	5.68	10	5	2	3
84.6302	0.2016	84.8318	1	lexical decision	25	pseudoword	incongruent	baichoîte	ba ic ho ît e	1	0.7438	n/a	9	6	1.5	2
87.0083	0.2015	87.2098	1	lexical decision	26	pseudoword	congruent	ransaise	r an s ai se	1	0.8356	n/a	8	5	1.6	2
94.2756	0.2016	94.4772	1	lexical decision	27	pseudoword	congruent	embreince	em b r ein ce	1	0.7833	n/a	9	5	1.8	2
98.9921	0.2016	99.1937	1	lexical decision	28	word	incongruent	soucoupe	so u co up e	1	0.7036	8.85	8	5	1.6	2
101.3258	0.2014	101.5272	1	lexical decision	29	word	congruent	néant	n é ant	1	0.65	23.99	5	3	1.667	2
103.7071	0.2014	103.9085	1	lexical decision	30	word	incongruent	plongeant	plo n g ea nt	1	0.7076	1.28	9	5	1.8	2
106.0653	0.2014	106.2667	1	lexical decision	31	word	congruent	échange	é ch an ge	1	0.6764	32.43	7	4	1.75	2
108.7465	0.2015	108.948	1	lexical decision	32	word	congruent	instant	in s t ant	1	0.6961	340.2	7	4	1.75	2
111.1062	0.2013	111.3075	1	lexical decision	33	pseudoword	incongruent	banchon	ba nc ho n	1	0.7005	n/a	7	4	1.75	2
113.7891	0.2015	113.9906	1	lexical decision	34	word	incongruent	plongeuse	p lo n ge u se	1	0.6845	3.11	9	6	1.5	2
116.4471	0.2016	116.6488	1	lexical decision	35	pseudoword	congruent	couvoeur	c ou v oeu r	0	1.0825	n/a	8	5	1.6	2
119.1243	0.2015	119.3259	1	lexical decision	36	word	incongruent	repoussant	r e po us sa nt	1	0.7232	2.57	10	6	1.667	3
121.4876	0.2015	121.6891	1	lexical decision	37	word	congruent	douillet	d ou ill et	1	0.6779	6.96	8	4	2	2
126.1729	0.2016	126.3744	1	lexical decision	38	pseudoword	incongruent	trympaine	try m pa in e	1	0.7866	n/a	9	6	1.5	2
128.808	0.2016	129.0095	1	lexical decision	39	pseudoword	incongruent	sendampe	se n da mp e	1	0.7404	n/a	8	5	1.6	2
133.7703	0.2015	133.9718	1	lexical decision	40	word	incongruent	entendant	e nt e nda nt	1	0.652	0.74	9	5	1.8	3
136.13	0.2016	136.3316	1	lexical decision	41	word	incongruent	guinguette	g ui ng ue tte	1	0.8494	3.04	10	5	2	2
138.4863	0.2015	138.6879	1	lexical decision	42	word	congruent	causant	c au s ant	1	0.689	1.96	7	4	1.75	2
140.8669	0.2023	141.0693	1	lexical decision	43	pseudoword	congruent	aupoune	au p ou ne	1	0.7623	n/a	7	4	1.75	2
143.2267	0.2015	143.4282	1	lexical decision	44	pseudoword	congruent	bronguille	b r on gu ille	1	0.8256	n/a	10	6	1.667	2
145.6071	0.2016	145.8087	1	lexical decision	45	pseudoword	congruent	innalence	i nn a l en ce	1	0.9462	n/a	9	6	1.5	3
148.2661	0.2024	148.4686	1	lexical decision	46	pseudoword	incongruent	mégnant	m ég na nt	1	0.7961	n/a	7	4	1.75	2
150.9477	0.2031	151.1508	1	lexical decision	47	word	congruent	enchantée	en ch an t ée	1	0.7113	7.97	9	5	1.8	3
153.3043	0.2014	153.5057	1	lexical decision	48	word	incongruent	branche	b ra nc he	1	0.6479	85.61	7	4	1.75	1
155.6855	0.2014	155.8869	1	lexical decision	49	word	incongruent	chevreuil	c he vre u il	1	0.7076	5.14	9	6	1.5	2
