onset	duration	offset	block	task	trial	lexicality	congruency	stimulus	stimulus_spaced	correct	response_time	word_freq	nb_letters	nb_phonemes	ratio	nb_syllables
7.33534279209198	5	12.335342792092	1	instructions reading aloud	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.565	0.2014	17.7663	1	reading aloud	1	pseudoword	congruent	breuil	b r eu il	1	0.9024	n/a	6	4	1.5	2
22.3237	0.2025	22.5262	1	reading aloud	2	word	incongruent	vaillante	v ai l la nte	1	0.9056	8.58	9	5	1.8	2
27.3576	0.2017	27.5594	1	reading aloud	3	word	incongruent	chapeau	c ha pea u	1	0.687	88.04	7	4	1.75	2
29.7907	0.2018	29.9925	1	reading aloud	4	word	incongruent	entendant	e nt e nda nt	1	0.8146	0.74	9	5	1.8	3
32.4517	0.2018	32.6536	1	reading aloud	5	pseudoword	incongruent	bronguille	b ro ng ui lle	1	0.7694	n/a	10	6	1.667	2
35.1324	0.2015	35.3339	1	reading aloud	6	pseudoword	congruent	sonronnant	s on r o nn ant	0	n/a	n/a	10	6	1.667	3
40.0959	0.2015	40.2974	1	reading aloud	7	pseudoword	congruent	détouenant	d é t oue n ant	0	n/a	n/a	10	6	1.667	3
42.5269	0.2016	42.7285	1	reading aloud	8	pseudoword	incongruent	aige	a ige	1	1.027	n/a	4	2	2	1
45.2117	0.2016	45.4133	1	reading aloud	9	pseudoword	incongruent	fourmand	fo ur m a nd	1	0.7278	n/a	8	5	1.6	2
47.8729	0.2019	48.0748	1	reading aloud	10	pseudoword	congruent	ovougeade	o v ou ge a de	0	n/a	n/a	9	6	1.5	3
50.6087	0.2015	50.8102	1	reading aloud	11	pseudoword	congruent	beuge	b eu ge	1	0.9005	n/a	5	3	1.667	1
53.309	0.2015	53.5105	1	reading aloud	12	pseudoword	incongruent	oipeau	o ip ea u	1	0.7634	n/a	6	4	1.5	2
56.0714	0.2024	56.2738	1	reading aloud	13	word	congruent	faussaire	f au ss ai re	1	0.7608	1.35	9	5	1.8	2
58.451	0.2015	58.6526	1	reading aloud	14	word	congruent	vendange	v en d an ge	1	0.744	3.38	8	5	1.6	2
60.8097	0.2015	61.0112	1	reading aloud	15	pseudoword	congruent	houceuse	h ou c eu se	1	0.9582	n/a	8	4	2	2
63.1885	0.2012	63.3897	1	reading aloud	16	word	incongruent	franche	f ra nc he	1	0.7156	23.45	7	4	1.75	1
65.5681	0.2014	65.7695	1	reading aloud	17	pseudoword	congruent	encrunt	en c r unt	1	0.7554	n/a	7	4	1.75	2
68.3308	0.2013	68.5321	1	reading aloud	18	word	congruent	fainéante	f ai n é an te	1	0.6981	1.89	9	6	1.5	3
73.3692	0.2013	73.5705	1	reading aloud	19	word	congruent	essaim	e ss aim	1	0.8595	4.53	6	3	2	2
75.8082	0.2015	76.0098	1	reading aloud	20	pseudoword	incongruent	noussante	no us sa n te	1	0.8567	n/a	9	5	1.8	2
78.2104	0.2015	78.4119	1	reading aloud	21	word	incongruent	intension	i nt e ns io n	1	0.7993	0	9	6	1.5	3
80.5888	0.2015	80.7903	1	reading aloud	22	word	congruent	haineuse	hai n eu se	1	0.8882	6.42	8	4	2	2
83.2484	0.2022	83.4506	1	reading aloud	23	pseudoword	incongruent	combache	co m b ac he	0	n/a	n/a	8	5	1.6	2
85.628	0.2016	85.8296	1	reading aloud	24	pseudoword	congruent	batougne	ba t ou gne	1	0.8124	n/a	8	5	1.6	2
88.3893	0.2015	88.5908	1	reading aloud	25	pseudoword	congruent	sougnemain	s ou gn e m ain	0	n/a	n/a	10	6	1.667	3
91.05	0.2024	91.2524	1	reading aloud	26	word	incongruent	fournaise	fo ur n a is e	1	0.7268	3.18	9	6	1.5	2
93.7309	0.2016	93.9325	1	reading aloud	27	pseudoword	congruent	caitiment	c ai t i m ent	0	n/a	n/a	9	6	1.5	3
96.1879	0.2015	96.3894	1	reading aloud	28	pseudoword	incongruent	minchant	mi nc ha nt	1	0.886	n/a	8	4	2	2
98.5683	0.2015	98.7698	1	reading aloud	29	word	congruent	bleuet	b l eu et	1	0.6994	1.22	6	4	1.5	2
103.5532	0.2016	103.7549	1	reading aloud	30	pseudoword	congruent	trinche	t r in che	1	0.7676	n/a	7	4	1.75	1
108.2934	0.2015	108.4949	1	reading aloud	31	pseudoword	incongruent	harcheuse	h ar c he use	1	0.9405	n/a	9	5	1.8	2
110.7264	0.2016	110.928	1	reading aloud	32	pseudoword	incongruent	enfrant	e nf ran t	1	0.7985	n/a	7	4	1.75	2
113.4852	0.2015	113.6866	1	reading aloud	33	word	congruent	bouée	b ou ée	1	0.6441	5.47	5	3	1.667	1
116.2459	0.2014	116.4473	1	reading aloud	34	word	incongruent	compagne	co m p ag ne	1	0.7645	80	8	5	1.6	2
