onset	duration	offset	block	task	trial	lexicality	congruency	stimulus	stimulus_spaced	correct	response_time	word_freq	nb_letters	nb_phonemes	ratio	nb_syllables
0.258516275333022	5	5.25851627533302	3	instructions reading aloud	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.5555	0.2015	10.757	3	reading aloud	1	pseudoword	congruent	liondain	l i on d ain	1	0.9871	n/a	8	5	1.6	2
12.9895	0.2022	13.1917	3	reading aloud	2	pseudoword	congruent	ranfant	r an f ant	1	0.7114	n/a	7	4	1.75	2
15.652	0.2019	15.8539	3	reading aloud	3	pseudoword	congruent	mounnon	m ou nn on	1	0.7843	n/a	7	4	1.75	2
18.0371	0.2014	18.2385	3	reading aloud	4	word	incongruent	ascension	as ce n s io n	1	0.8164	8.04	9	6	1.5	3
22.7969	0.2019	22.9988	3	reading aloud	5	word	congruent	condiment	c on d i m ent	1	0.839	0.61	9	6	1.5	3
25.152	0.2017	25.3537	3	reading aloud	6	pseudoword	congruent	anloiche	an l oi che	1	0.9279	n/a	8	5	1.6	2
27.5124	0.2015	27.714	3	reading aloud	7	word	congruent	babouche	b a b ou che	1	1.1125	2.64	8	5	1.6	2
29.8915	0.2015	30.0931	3	reading aloud	8	pseudoword	incongruent	choupache	c ho up ac he	1	0.9658	n/a	9	5	1.8	2
32.5499	0.2016	32.7515	3	reading aloud	9	word	incongruent	courant	co ur a nt	1	0.7634	79.73	7	4	1.75	2
35.2316	0.2015	35.433	3	reading aloud	10	word	congruent	geindre	g ein d re	1	0.8247	1.96	7	4	1.75	1
37.5924	0.2016	37.7939	3	reading aloud	11	word	incongruent	sentence	se n te n ce	1	0.7367	5.68	8	5	1.6	2
39.9711	0.2024	40.1735	3	reading aloud	12	word	incongruent	guerrier	g u er rie r	1	0.7257	10	8	5	1.6	2
42.3308	0.2015	42.5322	3	reading aloud	13	pseudoword	incongruent	beugnet	be ug ne t	1	0.7706	n/a	7	4	1.75	2
44.71	0.2015	44.9116	3	reading aloud	14	word	incongruent	couveuse	co u ve use	1	0.7995	0.95	8	5	1.6	2
47.0888	0.2022	47.291	3	reading aloud	15	pseudoword	incongruent	mougnant	mo ug na nt	0	n/a	n/a	8	4	2	2
49.8495	0.2015	50.051	3	reading aloud	16	pseudoword	incongruent	chetant	c he tan t	0	n/a	n/a	7	4	1.75	2
52.2903	0.2015	52.4918	3	reading aloud	17	pseudoword	incongruent	taison	ta i so n	1	0.7286	n/a	6	4	1.5	2
56.995	0.2016	57.1966	3	reading aloud	18	word	incongruent	fourneau	fo ur n ea u	1	0.8089	15.34	8	5	1.6	2
59.4298	0.2015	59.6313	3	reading aloud	19	pseudoword	congruent	fantresse	f an t r esse	1	0.8941	n/a	9	6	1.5	2
