onset	duration	offset	block	task	trial	lexicality	congruency	stimulus	stimulus_spaced	correct	response_time	word_freq	nb_letters	nb_phonemes	ratio	nb_syllables
0.259095748338041	5	5.25909574833804	5	instructions lexical decision	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
15.1718	0.2013	15.3731	5	lexical decision	1	word	incongruent	terreau	t er rea u	1	0.901	3.78	7	4	1.75	2
17.532	0.2013	17.7333	5	lexical decision	2	pseudoword	incongruent	mouquon	mo uq uo n	1	0.6826	n/a	7	4	1.75	2
20.2099	0.2013	20.4112	5	lexical decision	3	pseudoword	congruent	désaint	d é s aint	1	0.6798	n/a	7	4	1.75	2
24.874	0.2016	25.0756	5	lexical decision	4	word	congruent	montant	m on t ant	1	0.6855	12.84	7	4	1.75	2
27.2109	0.2016	27.4124	5	lexical decision	5	word	congruent	audience	au d i en ce	1	0.6347	9.53	8	5	1.6	2
29.5918	0.2009	29.7927	5	lexical decision	6	word	incongruent	instance	i ns ta n ce	1	0.6896	4.59	8	5	1.6	2
32.2492	0.2016	32.4508	5	lexical decision	7	pseudoword	congruent	sauhant	s au hant	1	0.5853	n/a	7	3	2.333	1
34.6312	0.202	34.8333	5	lexical decision	8	word	congruent	condiment	c on d i m ent	1	0.6452	0.61	9	6	1.5	3
36.9764	0.2021	37.1785	5	lexical decision	9	word	incongruent	jambe	ja mb e	1	0.4319	220.95	5	3	1.667	1
41.674	0.2015	41.8755	5	lexical decision	10	pseudoword	incongruent	cauchette	ca uc het te	1	0.6622	n/a	9	5	1.8	2
44.3103	0.2015	44.5118	5	lexical decision	11	pseudoword	congruent	beugnet	b eu gn et	1	0.668	n/a	7	4	1.75	2
46.69	0.2015	46.8915	5	lexical decision	12	pseudoword	congruent	châssin	ch â ss in	1	0.5141	n/a	7	4	1.75	2
49.3511	0.2016	49.5527	5	lexical decision	13	word	congruent	vengeance	v en ge an ce	1	0.5261	17.03	9	5	1.8	2
51.7278	0.2015	51.9293	5	lexical decision	14	word	incongruent	nain	nai n	1	0.5263	8.99	4	2	2	1
54.0838	0.201	54.2849	5	lexical decision	15	pseudoword	incongruent	bantant	ba n tan t	1	0.6121	n/a	7	4	1.75	2
56.4621	0.2011	56.6632	5	lexical decision	16	pseudoword	incongruent	vanrreau	va nr rea u	1	0.7399	n/a	8	4	2	2
59.1363	0.2062	59.3425	5	lexical decision	17	word	congruent	chaud	ch aud	1	0.6118	113.31	5	2	2.5	1
61.5171	0.2044	61.7216	5	lexical decision	18	pseudoword	congruent	canvonant	c an v o nant	1	0.6376	n/a	9	6	1.5	3
63.8562	0.2041	64.0602	5	lexical decision	19	word	incongruent	couchette	co uc het te	1	0.7118	6.28	9	5	1.8	2
66.2531	0.2041	66.4571	5	lexical decision	20	pseudoword	incongruent	trympaine	try m pa in e	1	0.8889	n/a	9	6	1.5	2
68.6526	0.2041	68.8567	5	lexical decision	21	word	incongruent	orangeade	o ra n g ea de	1	0.6872	2.03	9	6	1.5	3
70.9877	0.2015	71.1893	5	lexical decision	22	word	congruent	plainte	p l ain te	1	0.5511	26.69	7	4	1.75	1
73.3683	0.2022	73.5705	5	lexical decision	23	pseudoword	incongruent	chanffaim	c ha nf fa im	1	0.6014	n/a	9	5	1.8	2
76.0298	0.2015	76.2313	5	lexical decision	24	pseudoword	congruent	innalence	i nn a l en ce	1	0.646	n/a	9	6	1.5	3
80.7115	0.2016	80.9131	5	lexical decision	25	word	incongruent	pendant	pe n da nt	1	0.6173	12.5	7	4	1.75	2
83.0484	0.2015	83.2499	5	lexical decision	26	pseudoword	incongruent	peuleau	pe u lea u	1	0.5503	n/a	7	4	1.75	2
85.4304	0.2016	85.632	5	lexical decision	27	word	incongruent	souplesse	so up le s se	1	0.6142	9.86	9	6	1.5	2
87.7852	0.2015	87.9867	5	lexical decision	28	pseudoword	congruent	maisance	m ai s an ce	1	0.8964	n/a	8	5	1.6	2
92.7709	0.2015	92.9724	5	lexical decision	29	word	incongruent	chignon	c hig no n	1	0.5856	12.77	7	4	1.75	2
95.4074	0.2015	95.6089	5	lexical decision	30	word	incongruent	touchante	to uc ha n te	1	0.73	9.73	9	5	1.8	2
97.7694	0.2016	97.971	5	lexical decision	31	word	congruent	hargneuse	ha r gn eu se	1	0.5431	9.46	9	5	1.8	2
100.4495	0.2014	100.6509	5	lexical decision	32	word	congruent	consoeur	c on s oeu r	1	0.6089	0.68	8	5	1.6	2
105.1131	0.2018	105.3149	5	lexical decision	33	word	incongruent	bourreau	bo u rr ea u	0	0.5263	12.91	8	4	2	2
107.7454	0.2016	107.947	5	lexical decision	34	word	incongruent	tendon	te n do n	1	0.48	3.99	6	4	1.5	2
112.733	0.2014	112.9344	5	lexical decision	35	word	incongruent	soupirant	so u p ir a nt	1	0.5383	2.23	9	6	1.5	3
115.0686	0.2017	115.2703	5	lexical decision	36	pseudoword	incongruent	fairnouse	fa ir n o us e	1	0.6377	n/a	9	6	1.5	2
117.747	0.2022	117.9492	5	lexical decision	37	word	congruent	autruche	au t r u che	1	0.5802	3.04	8	5	1.6	2
120.1061	0.2013	120.3074	5	lexical decision	38	pseudoword	congruent	bonlant	b on l ant	1	0.6571	n/a	7	4	1.75	2
122.485	0.2013	122.6863	5	lexical decision	39	word	incongruent	bouquin	bo uq ui n	1	0.5231	27.7	7	4	1.75	2
125.1473	0.2013	125.3486	5	lexical decision	40	word	congruent	champagne	ch am p a gne	1	0.5938	29.86	9	5	1.8	2
127.5293	0.2022	127.7315	5	lexical decision	41	pseudoword	congruent	inrension	in r en s i on 	1	0.6157	n/a	9	6	1.5	3
129.887	0.2015	130.0886	5	lexical decision	42	word	incongruent	ouvrant	o uv ra nt	0	0.603	3.18	7	4	1.75	2
132.5642	0.2015	132.7657	5	lexical decision	43	pseudoword	incongruent	fenteau	fe n te au	1	0.6986	n/a	7	4	1.75	2
137.2304	0.2015	137.4318	5	lexical decision	44	pseudoword	congruent	aubluche	au b l u che	1	0.7105	n/a	8	5	1.6	2
139.8662	0.2015	140.0678	5	lexical decision	45	word	incongruent	bambou	ba m bo u	1	0.5437	6.15	6	4	1.5	2
145.1494	0.2015	145.3509	5	lexical decision	46	word	congruent	neige	n ei ge	1	0.5924	80.88	5	3	1.667	1
147.7857	0.2015	147.9871	5	lexical decision	47	pseudoword	congruent	tambain	t am b ain	1	0.633	n/a	7	4	1.75	2
150.1457	0.2015	150.3472	5	lexical decision	48	word	incongruent	haineuse	ha ine us e	1	0.615	6.42	8	4	2	2
152.5268	0.2019	152.7287	5	lexical decision	49	pseudoword	incongruent	banrraie	ba n rr ai e	1	0.6347	n/a	8	4	2	2
