onset	duration	offset	block	task	trial	lexicality	congruency	stimulus	stimulus_spaced	correct	response_time	word_freq	nb_letters	nb_phonemes	ratio	nb_syllables
7.34590903414937	5	12.3459090341494	1	instructions reading aloud	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.5778	0.2015	17.7794	1	reading aloud	1	word	incongruent	soucoupe	so u co up e	1	0.8683	8.85	8	5	1.6	2
20.3132	0.2016	20.5148	1	reading aloud	2	pseudoword	incongruent	coutronte	co u tr o nt e	1	0.9333	n/a	9	6	1.5	2
22.6698	0.2017	22.8715	1	reading aloud	3	word	incongruent	mouton	mo u to n	1	0.6867	30.47	6	4	1.5	2
25.432	0.2016	25.6336	1	reading aloud	4	word	incongruent	entourage	e nt o ur a ge	1	0.717	10.74	9	6	1.5	3
28.1124	0.2024	28.3148	1	reading aloud	5	pseudoword	congruent	enteuvant	en t eu v ant	1	0.7652	n/a	9	5	1.8	3
33.0772	0.2018	33.279	1	reading aloud	6	word	congruent	envieuse	en v i eu se	1	0.7976	1.76	8	5	1.6	2
35.4905	0.2017	35.6922	1	reading aloud	7	word	congruent	dépeint	d é p eint	1	0.8279	0.41	7	4	1.75	2
37.8906	0.2016	38.0922	1	reading aloud	8	word	congruent	embrouille	em b r ou ille	1	0.674	4.39	10	5	2	2
40.2704	0.2015	40.4718	1	reading aloud	9	pseudoword	congruent	choupache	ch ou p a che	1	0.7581	n/a	9	5	1.8	2
42.627	0.2016	42.8287	1	reading aloud	10	word	congruent	noeud	n oeud	1	0.7715	24.26	5	2	2.5	1
45.0095	0.2022	45.2117	1	reading aloud	11	word	incongruent	gagnant	g ag na nt	1	0.6798	1.89	7	4	1.75	2
47.3699	0.2016	47.5715	1	reading aloud	12	word	incongruent	gouttière	go u tt iè re	1	0.7102	10.95	9	6	1.5	2
50.0492	0.2016	50.2508	1	reading aloud	13	pseudoword	incongruent	paisin	pa is i n	1	0.7459	n/a	6	4	1.5	2
57.3103	0.2017	57.5121	1	reading aloud	14	word	incongruent	laineux	la i ne ux	0	n/a	1.89	7	4	1.75	2
59.7271	0.2014	59.9285	1	reading aloud	15	pseudoword	incongruent	canchin	ca nc hi n	1	0.7645	n/a	7	4	1.75	2
62.1131	0.2016	62.3147	1	reading aloud	16	word	incongruent	baigneur	ba ig ne u r	1	0.6135	10	8	5	1.6	2
67.0743	0.2015	67.2759	1	reading aloud	17	pseudoword	incongruent	bauillet	ba ui lle t	1	0.7125	n/a	8	4	2	2
72.1118	0.2016	72.3134	1	reading aloud	18	pseudoword	incongruent	encheupée	e nc he upé e	1	0.7385	n/a	9	5	1.8	3
74.449	0.2016	74.6506	1	reading aloud	19	pseudoword	congruent	liondain	l i on d ain	1	0.9456	n/a	8	5	1.6	2
76.8265	0.2017	77.0283	1	reading aloud	20	word	congruent	hanche	han che	1	0.7418	32.36	6	2	3	1
79.5907	0.2017	79.7924	1	reading aloud	21	pseudoword	congruent	maisance	m ai s an ce	1	0.6846	n/a	8	5	1.6	2
81.9667	0.202	82.1687	1	reading aloud	22	pseudoword	congruent	aige	ai ge	1	0.7647	n/a	4	2	2	1
84.4289	0.2016	84.6305	1	reading aloud	23	pseudoword	congruent	mounnon	m ou nn on	1	0.6893	n/a	7	4	1.75	2
86.8102	0.2016	87.0117	1	reading aloud	24	pseudoword	congruent	inrension	in r en s i on 	0	n/a	n/a	9	6	1.5	3
89.1868	0.2015	89.3883	1	reading aloud	25	pseudoword	congruent	chanffaim	ch an ff aim	1	0.6673	n/a	9	5	1.8	2
91.5474	0.2016	91.7489	1	reading aloud	26	word	congruent	guinguette	gu in gu ette	1	0.6486	3.04	10	5	2	2
93.9303	0.2018	94.1321	1	reading aloud	27	word	congruent	conseiller	c on s e ill er	1	0.69	19.32	10	6	1.667	3
96.5868	0.2016	96.7883	1	reading aloud	28	word	congruent	géant	g é ant	1	0.5458	22.91	5	3	1.667	2
98.9669	0.2015	99.1684	1	reading aloud	29	word	incongruent	train	t rai n	1	0.6268	288.65	5	3	1.667	1
103.9311	0.2013	104.1324	1	reading aloud	30	pseudoword	congruent	conteilant	c on t ei l ant	0	n/a	n/a	10	6	1.667	3
109.2697	0.2013	109.471	1	reading aloud	31	pseudoword	congruent	blauche	b l au che	1	0.6901	n/a	7	4	1.75	1
112.0078	0.2013	112.2091	1	reading aloud	32	word	congruent	choquante	ch o qu an te	1	0.5499	1.69	9	5	1.8	2
114.6671	0.2015	114.8686	1	reading aloud	33	word	congruent	fougueuse	f ou gu eu se	1	0.6215	3.45	9	5	1.8	2
117.0488	0.2015	117.2503	1	reading aloud	34	word	incongruent	enchaînée	e nc ha îné e	1	0.7611	3.11	9	5	1.8	3
119.7092	0.2015	119.9108	1	reading aloud	35	word	congruent	souffrance	s ou ff r an ce	1	0.4886	47.16	10	6	1.667	2
122.3882	0.2019	122.59	1	reading aloud	36	word	congruent	plongeant	p l on ge ant	1	0.6338	1.28	9	5	1.8	2
125.1479	0.2015	125.3494	1	reading aloud	37	pseudoword	incongruent	angieu	a ng ie u	1	0.6855	n/a	6	4	1.5	2
