onset	duration	offset	block	task	trial	lexicality	congruency	stimulus	stimulus_spaced	correct	response_time	word_freq	nb_letters	nb_phonemes	ratio	nb_syllables
0.250028936930903	5	5.2500289369309	5	instructions reading aloud	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.5443	0.2014	10.7457	5	reading aloud	1	pseudoword	incongruent	banqueur	ba nq ue u r	1	1.0417	n/a	8	5	1.6	2
12.9982	0.2018	13.1999	5	reading aloud	2	pseudoword	incongruent	chossemain	c ho s se ma in	1	0.7703	n/a	10	6	1.667	3
15.4522	0.2018	15.654	5	reading aloud	3	word	incongruent	trousseau	tro us se a u	1	0.711	5.95	9	5	1.8	2
20.4349	0.2014	20.6363	5	reading aloud	4	word	incongruent	oiseau	o is ea u	1	0.7272	113.04	6	4	1.5	2
25.4785	0.2015	25.68	5	reading aloud	5	pseudoword	congruent	endombrain	en d om b r ain	1	0.8071	n/a	10	6	1.667	3
28.2133	0.2023	28.4157	5	reading aloud	6	pseudoword	incongruent	dessirrant	d es si r ra nt	1	0.913	n/a	10	6	1.667	3
30.5712	0.2015	30.7727	5	reading aloud	7	word	incongruent	épaulette	é pa u le tte	1	0.7503	2.97	9	6	1.5	3
35.2534	0.2015	35.4549	5	reading aloud	8	pseudoword	incongruent	sencher	se nc he r	1	0.6869	n/a	7	4	1.75	2
37.692	0.2016	37.8936	5	reading aloud	9	word	congruent	endeuillé	en d eu ill é	1	0.6443	1.35	9	5	1.8	3
40.3716	0.2015	40.5732	5	reading aloud	10	word	congruent	pamphlet	p am ph l et	0	n/a	1.42	8	5	1.6	2
42.7334	0.2016	42.9349	5	reading aloud	11	word	congruent	innocence	i nn o c en ce	1	0.9335	20	9	6	1.5	3
45.1076	0.2022	45.3098	5	reading aloud	12	pseudoword	congruent	heuche	heu che	1	0.8104	n/a	6	2	3	1
47.7708	0.2016	47.9724	5	reading aloud	13	word	congruent	couteau	c ou t eau	1	0.6704	52.64	7	4	1.75	2
50.1531	0.2015	50.3547	5	reading aloud	14	word	congruent	intension	in t en s i on	1	0.7336	0	9	6	1.5	3
52.5109	0.2022	52.713	5	reading aloud	15	pseudoword	incongruent	confrainte	co n f rai n te	1	0.7536	n/a	10	6	1.667	2
