onset	duration	offset	block	task	trial	lexicality	congruency	stimulus	stimulus_spaced	correct	response_time	word_freq	nb_letters	nb_phonemes	ratio	nb_syllables
0.247420222971414	5	5.24742022297141	3	instructions reading aloud	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.5494	0.2014	10.7508	3	reading aloud	1	pseudoword	incongruent	ceinritin	c ei nr i ti n	0	n/a	n/a	9	6	1.5	3
12.996	0.2016	13.1976	3	reading aloud	2	word	congruent	quai	qu ai	1	0.7682	73.99	4	2	2	1
18.3535	0.2013	18.5548	3	reading aloud	3	pseudoword	incongruent	freau	f rea u	1	0.5632	n/a	5	3	1.667	1
21.0886	0.2014	21.2899	3	reading aloud	4	pseudoword	incongruent	fantresse	fa nt re sse	1	0.7532	n/a	9	6	1.5	2
23.4723	0.2015	23.6739	3	reading aloud	5	pseudoword	incongruent	fendéanre	fe nd é a nr e	0	n/a	n/a	9	6	1.5	3
26.1258	0.2016	26.3274	3	reading aloud	6	word	congruent	chauffeur	ch au ff eur	1	0.519	49.86	9	5	1.8	2
28.5091	0.2023	28.7114	3	reading aloud	7	pseudoword	congruent	chetant	ch e t ant	1	0.6198	n/a	7	4	1.75	2
30.8713	0.2016	31.0729	3	reading aloud	8	word	congruent	encaisse	en c ai sse	1	0.7433	0.2	8	4	2	2
33.5513	0.2015	33.7528	3	reading aloud	9	word	incongruent	mondain	mo n dai n	1	0.6869	13.24	7	4	1.75	2
35.9075	0.2022	36.1096	3	reading aloud	10	word	incongruent	agneau	ag nea u	1	0.7358	8.78	6	3	2	2
38.2899	0.2017	38.4916	3	reading aloud	11	word	incongruent	ancien	a nc ie n	1	0.7503	154.86	6	4	1.5	2
43.2549	0.2015	43.4565	3	reading aloud	12	word	congruent	enquête	en qu ê te	1	0.9119	21.28	7	4	1.75	2
45.5914	0.2017	45.7932	3	reading aloud	13	pseudoword	congruent	campisant	c am p i s ant	1	0.7466	n/a	9	6	1.5	3
47.9705	0.2015	48.172	3	reading aloud	14	word	congruent	fourchette	f ou r ch ette	1	0.6128	14.19	10	6	1.667	2
50.3488	0.2016	50.5504	3	reading aloud	15	word	incongruent	tentant	te n ta nt	1	0.757	3.18	7	4	1.75	2
52.7103	0.2015	52.9119	3	reading aloud	16	pseudoword	congruent	contement	c on t e ment	1	0.814	n/a	9	6	1.5	3
55.0918	0.2019	55.2937	3	reading aloud	17	pseudoword	incongruent	raisissant	ra i s is sa nt	0	n/a	n/a	10	6	1.667	3
57.7499	0.2016	57.9515	3	reading aloud	18	word	incongruent	inquiétant	i nq ui é ta nt	1	0.7283	20.88	10	6	1.667	3
60.4277	0.2013	60.629	3	reading aloud	19	pseudoword	congruent	lausseur	l au ss eur	1	0.9983	n/a	8	5	1.6	2
63.0884	0.2013	63.2897	3	reading aloud	20	word	incongruent	croissant	c ro is sa nt	1	0.6964	18.72	9	6	1.5	2
65.4696	0.2014	65.671	3	reading aloud	21	pseudoword	incongruent	veincheur	v ei n c he ur	1	0.8373	n/a	9	5	1.8	2
68.1291	0.2015	68.3306	3	reading aloud	22	word	congruent	mendiant	m en d i ant	0	n/a	11.76	8	5	1.6	2
70.7851	0.2014	70.9865	3	reading aloud	23	pseudoword	congruent	auvaid	au v aid	1	0.7382	n/a	6	3	2	2
73.1691	0.2016	73.3706	3	reading aloud	24	word	congruent	moustache	m ou s t a che	1	0.644	45.07	9	6	1.5	2
75.5502	0.2015	75.7517	3	reading aloud	25	word	incongruent	symphonie	sy m p ho n ie	1	0.8298	5.54	9	6	1.5	3
77.9088	0.2015	78.1103	3	reading aloud	26	word	congruent	soudain	s ou d ain	1	0.61	65.27	7	4	1.75	2
80.5874	0.2026	80.79	3	reading aloud	27	word	congruent	ouvrant	ou v r ant	1	0.6869	3.18	7	4	1.75	2
85.2537	0.2017	85.4553	3	reading aloud	28	word	congruent	gloussant	g l ou ss ant	0	n/a	0.54	9	5	1.8	2
87.9907	0.2015	88.1922	3	reading aloud	29	word	incongruent	complainte	co m p lai n te	1	0.7464	2.3	10	6	1.667	2
90.3664	0.2015	90.5679	3	reading aloud	30	word	incongruent	frein	f rei n	1	0.602	13.18	5	3	1.667	1
92.7273	0.2021	92.9294	3	reading aloud	31	word	congruent	couveuse	c ou v eu se	1	0.7228	0.95	8	5	1.6	2
97.4092	0.2015	97.6107	3	reading aloud	32	word	congruent	banquet	b an qu et	1	0.6874	5.88	7	4	1.75	2
99.8441	0.2016	100.0457	3	reading aloud	33	word	incongruent	touchante	to uc ha n te	1	0.6481	9.73	9	5	1.8	2
104.8334	0.2018	105.0352	3	reading aloud	34	word	incongruent	vaillante	v ai l la nte	1	0.9262	8.58	9	5	1.8	2
107.2684	0.2017	107.4701	3	reading aloud	35	word	congruent	dépouille	d é p ou ille	1	0.7554	6.62	9	5	1.8	2
109.6258	0.2015	109.8273	3	reading aloud	36	pseudoword	congruent	chougnon	ch ou gn on	1	0.6868	n/a	8	4	2	2
