onset	duration	offset	block	task	trial	lexicality	congruency	stimulus	stimulus_spaced	correct	response_time	word_freq	nb_letters	nb_phonemes	ratio	nb_syllables
0.2555972987102	5	5.2555972987102	3	instructions reading aloud	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.5591	0.2015	10.7606	3	reading aloud	1	word	congruent	haineuse	hai n eu se	1	0.8169	6.42	8	4	2	2
12.9914	0.2013	13.1927	3	reading aloud	2	word	incongruent	soucoupe	so u co up e	1	0.699	8.85	8	5	1.6	2
15.75	0.2013	15.9513	3	reading aloud	3	word	incongruent	montant	mo n ta nt	1	0.6201	12.84	7	4	1.75	2
18.4296	0.2019	18.6315	3	reading aloud	4	word	congruent	lambeau	l am b eau	1	0.6371	14.26	7	4	1.75	2
20.7882	0.2013	20.9895	3	reading aloud	5	word	incongruent	saint	sai nt	1	0.6388	42.77	5	2	2.5	1
23.1688	0.2013	23.3701	3	reading aloud	6	word	incongruent	avant	a va nt	1	0.5706	21.35	5	3	1.667	2
25.631	0.2016	25.8326	3	reading aloud	7	word	incongruent	train	t rai n	1	0.6056	288.65	5	3	1.667	1
28.0124	0.2015	28.2139	3	reading aloud	8	word	incongruent	vendange	ve n da n ge	1	0.6153	3.38	8	5	1.6	2
30.3894	0.2016	30.591	3	reading aloud	9	word	congruent	humour	hu m ou r	1	0.6199	16.76	6	4	1.5	2
32.8512	0.2016	33.0528	3	reading aloud	10	word	congruent	inconstant	in c on s t ant	1	0.6051	0.54	10	6	1.667	3
35.2314	0.2024	35.4338	3	reading aloud	11	pseudoword	incongruent	veillouse	v ei l lo use	1	0.7448	n/a	9	5	1.8	2
37.8916	0.2015	38.0931	3	reading aloud	12	word	congruent	banquise	b an qu i se	1	0.5426	1.55	8	5	1.6	2
40.652	0.2023	40.8543	3	reading aloud	13	word	congruent	blaireau	b l ai r eau	1	0.6815	3.78	8	5	1.6	2
43.3282	0.2015	43.5297	3	reading aloud	14	word	congruent	linge	l in ge	1	0.5255	47.3	5	3	1.667	1
45.6909	0.2015	45.8924	3	reading aloud	15	word	incongruent	mondain	mo n dai n	1	0.5477	13.24	7	4	1.75	2
48.073	0.2016	48.2745	3	reading aloud	16	pseudoword	incongruent	innalence	in na le n c e	1	0.6477	n/a	9	6	1.5	3
50.4494	0.2018	50.6512	3	reading aloud	17	pseudoword	congruent	senlant	s en l ant	1	0.5926	n/a	7	4	1.75	2
53.2109	0.2015	53.4124	3	reading aloud	18	pseudoword	congruent	blondeau	b l on d eau	1	0.5987	n/a	8	5	1.6	2
55.6529	0.2015	55.8544	3	reading aloud	19	word	congruent	baleineau	b a l ei n eau	1	0.6996	0	9	6	1.5	3
60.3544	0.2016	60.556	3	reading aloud	20	word	congruent	essaim	e ss aim	1	0.6666	4.53	6	3	2	2
62.6875	0.2024	62.8899	3	reading aloud	21	pseudoword	congruent	nent	n ent	1	0.6756	n/a	4	2	2	1
65.3686	0.2014	65.57	3	reading aloud	22	pseudoword	congruent	neuquant	n eu qu ant	1	0.582	n/a	8	4	2	2
67.7297	0.2014	67.931	3	reading aloud	23	word	congruent	occurrence	o cc u rr en ce	1	0.7344	7.43	10	6	1.667	3
72.7119	0.2013	72.9132	3	reading aloud	24	pseudoword	congruent	dapheau	d a ph eau	1	0.7551	n/a	7	4	1.75	2
75.1501	0.2017	75.3517	3	reading aloud	25	word	incongruent	vengeance	ve ng ea n ce	1	0.6329	17.03	9	5	1.8	2
77.9099	0.2015	78.1113	3	reading aloud	26	pseudoword	congruent	pouffler	p ou ff l er	1	0.6918	n/a	8	5	1.6	2
80.2904	0.2016	80.492	3	reading aloud	27	word	incongruent	fauteuil	fa ut e ui l	1	0.6893	102.03	8	5	1.6	2
82.7463	0.2028	82.9492	3	reading aloud	28	word	congruent	agneau	a gn eau	1	0.7013	8.78	6	3	2	2
85.1276	0.2017	85.3293	3	reading aloud	29	word	congruent	beige	b ei ge	1	0.6398	8.11	5	3	1.667	1
89.8108	0.2015	90.0124	3	reading aloud	30	word	incongruent	souche	so uc he	1	0.6021	10.54	6	3	2	1
92.2465	0.2024	92.4489	3	reading aloud	31	word	incongruent	douche	do uc he	1	0.514	23.85	6	3	2	1
94.9111	0.2017	95.1127	3	reading aloud	32	pseudoword	congruent	orrigninse	o rr i gn in se	0	n/a	n/a	10	6	1.667	3
97.2893	0.2015	97.4908	3	reading aloud	33	pseudoword	congruent	lonteau	l on t eau	1	0.6138	n/a	7	4	1.75	2
102.0551	0.2016	102.2567	3	reading aloud	34	pseudoword	congruent	bitoumeau	b i t ou m eau	1	0.699	n/a	9	6	1.5	3
104.3868	0.202	104.5889	3	reading aloud	35	word	congruent	oeuf	oeu f	1	0.6908	50.14	4	2	2	1
109.3741	0.2016	109.5757	3	reading aloud	36	pseudoword	congruent	mouquetant	m ou qu e t ant	1	0.6323	n/a	10	6	1.667	3
111.8099	0.2033	112.0133	3	reading aloud	37	word	congruent	ascendance	a sc en d an ce	1	0.6468	2.23	10	6	1.667	3
114.187	0.2014	114.3884	3	reading aloud	38	word	incongruent	couchette	co uc het te	1	0.6852	6.28	9	5	1.8	2
116.5476	0.2019	116.7495	3	reading aloud	39	pseudoword	incongruent	chandisson	c ha nd is so n	0	n/a	n/a	10	6	1.667	3
119.2266	0.2014	119.4279	3	reading aloud	40	word	congruent	ronronnant	r on r o nn ant	1	0.5988	0.81	10	6	1.667	3
121.587	0.2013	121.7884	3	reading aloud	41	pseudoword	congruent	gourneau	g ou r n eau	1	0.6468	n/a	8	5	1.6	2
123.9658	0.2015	124.1673	3	reading aloud	42	pseudoword	incongruent	cauchette	ca uc het te	1	0.6678	n/a	9	5	1.8	2
126.3264	0.2023	126.5287	3	reading aloud	43	word	incongruent	hauteur	ha ute ur	1	0.5173	77.7	7	4	1.75	2
128.7069	0.2015	128.9084	3	reading aloud	44	pseudoword	congruent	meillot	m e ill ot	1	0.7235	n/a	7	4	1.75	2
131.3679	0.2016	131.5694	3	reading aloud	45	pseudoword	congruent	anloiche	an l oi che	0	n/a	n/a	8	5	1.6	2
136.0549	0.2016	136.2565	3	reading aloud	46	word	incongruent	surchauffe	s u rc ha uff e	1	0.5966	0.27	10	6	1.667	2
138.4866	0.2015	138.6881	3	reading aloud	47	pseudoword	congruent	pausson	p au ss on	1	0.6395	n/a	7	4	1.75	2
141.168	0.2015	141.3695	3	reading aloud	48	pseudoword	congruent	moustesse	m ou s t esse	1	0.556	n/a	9	6	1.5	2
143.5265	0.2016	143.7281	3	reading aloud	49	word	incongruent	teigne	te ig ne	1	0.8324	1.15	6	3	2	1
148.5097	0.2015	148.7112	3	reading aloud	50	pseudoword	incongruent	raite	ra i te	1	0.821	n/a	5	3	1.667	1
153.2491	0.2015	153.4506	3	reading aloud	51	word	congruent	langue	l an gue	1	0.56	126.28	6	3	2	1
155.583	0.2016	155.7845	3	reading aloud	52	pseudoword	congruent	aite	ai te	1	0.7247	n/a	4	2	2	1
157.9664	0.2016	158.1679	3	reading aloud	53	word	congruent	touchante	t ou ch an te	1	0.6659	9.73	9	5	1.8	2
160.6256	0.2015	160.8271	3	reading aloud	54	word	congruent	embauche	em b au che	1	0.633	2.97	8	4	2	2
