onset	duration	offset	trial	condition	regularity	frequency	word	correct	response_time	word_freq	nb_letters	nb_phonemes	nb_syllables	imageability
132.2626	0.1848	132.4474	49	word	regular	high	approche	1	0.6642	42.68	8	5	2	1.7736
n/a	n/a	n/a	50	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
137.3036	0.1854	137.4889	51	word	irregular	high	écho	1	0.5752	26.48	4	3	2	2.7547
139.6631	0.1849	139.848	52	word	regular	high	carnet	1	0.6384	14.19	6	5	2	4.8302
142.3441	0.1848	142.529	53	word	regular	high	pile	1	0.6801	17.52	4	3	1	4.4717
144.7028	0.1854	144.8882	54	word	irregular	high	mille	1	0.5558	124.9	5	3	1	2.5849
147.0832	0.1848	147.268	55	word	regular	high	bleu	1	0.6043	99.03	4	3	1	4.6226
149.4632	0.1863	149.6495	56	word	regular	high	mer	1	0.5256	216.9	3	3	1	4.7925
151.8231	0.1854	152.0085	57	word	irregular	low	aquarelle	1	0.569	3.35	9	7	3	4.3019
154.5001	0.2014	154.7015	58	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
156.8625	0.1855	157.0481	59	word	regular	low	orangeade	1	0.6462	0.94	9	6	3	4.0189
159.2407	0.2015	159.4422	60	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
161.901	0.1846	162.0856	61	word	regular	low	nef	1	0.7221	4.52	3	3	1	3.7925
164.2816	0.1849	164.4665	62	word	irregular	high	fer	1	0.589	100.77	3	3	1	3.7547
166.9423	0.1849	167.1271	63	word	regular	high	muscle	1	0.5934	7.26	6	5	1	4.3962
169.3218	0.1848	169.5066	64	word	regular	high	sorcier	1	0.5056	5.87	7	6	2	4.5094
171.6806	0.2015	171.8821	65	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
174.3609	0.2027	174.5637	66	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
177.0215	0.185	177.2065	67	word	regular	low	muret	1	0.6362	1.58	5	4	2	4.5472
179.4	0.2015	179.6015	68	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
182.0607	0.1854	182.2462	69	word	regular	high	taper	1	0.5903	10	5	4	2	3.8113
184.4419	0.1848	184.6267	70	word	irregular	low	chorale	1	0.665	1.97	7	5	2	4.5472
187.1017	0.1848	187.2865	71	word	regular	low	caboteur	1	0.637	0.52	8	7	3	1.8302
189.4797	0.2015	189.6813	72	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
191.8422	0.185	192.0272	73	word	regular	low	preux	0	n/a	1.71	5	3	1	2.1132
194.2217	0.1854	194.4071	74	word	regular	high	onze	1	0.57	25.58	4	2	1	3.434
n/a	n/a	n/a	75	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
198.9615	0.1849	199.1463	76	word	irregular	low	placenta	1	0.5691	1.42	8	7	3	3.717
201.6419	0.1857	201.8276	77	word	irregular	high	revolver	1	0.6337	14.9	8	8	3	4.8302
203.9982	0.2015	204.1997	78	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
206.3791	0.1846	206.5638	79	word	irregular	low	faisan	1	0.5867	1	6	4	2	4.5472
208.7396	0.1848	208.9244	80	word	regular	high	sultan	1	0.671	13.42	6	5	2	4.0943
n/a	n/a	n/a	81	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
213.5589	0.1846	213.7435	82	word	regular	high	meilleur	1	0.5109	52.32	8	5	2	2.1698
216.2606	0.1849	216.4455	83	word	regular	low	pneumonie	1	0.594	1.13	9	7	3	2.8868
n/a	n/a	n/a	84	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	85	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
223.3796	0.1849	223.5645	86	word	irregular	high	suspect	1	0.5917	7.35	7	5	2	2.434
225.7413	0.1849	225.9262	87	word	irregular	low	quartz	1	0.6458	5.35	6	6	1	3.5094
228.1204	0.1849	228.3053	88	word	regular	high	flou	1	0.5761	6.32	4	3	1	3.4717
n/a	n/a	n/a	89	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
232.8605	0.1849	233.0454	90	word	irregular	high	équateur	1	0.5032	5.84	8	7	3	3.8679
235.2409	0.1854	235.4262	91	word	irregular	low	croc	1	0.6553	1.32	4	3	1	4.2264
237.5979	0.1848	237.7827	92	word	regular	low	trachée	1	0.6299	1.03	7	5	2	4.0189
239.9802	0.1849	240.1651	93	word	irregular	low	opus	1	0.5923	2.19	4	4	2	1.5849
242.3403	0.1853	242.5256	94	word	regular	low	bitume	1	0.826	4.1	6	5	2	4
245.0184	0.1848	245.2032	95	word	regular	high	animal	1	0.4928	52.94	6	6	3	4.3208
n/a	n/a	n/a	96	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
249.7594	0.185	249.9444	97	word	regular	low	bovin	1	0.5371	1.45	5	4	2	4.3019
252.4165	0.2015	252.618	98	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
255.0963	0.2014	255.2976	99	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
257.7576	0.1847	257.9423	100	word	irregular	high	monsieur	1	0.6591	192.97	8	5	2	3.9623
260.1356	0.2021	260.3377	101	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	102	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
264.8773	0.1847	265.062	103	word	regular	low	bambou	1	0.6519	2.55	6	4	2	4.8679
267.2597	0.1849	267.4445	104	word	irregular	low	oasis	1	0.6699	4.32	5	5	3	4.6792
269.6183	0.1856	269.8039	105	word	irregular	low	bacille	1	0.6796	1.74	7	5	2	3.0189
271.9978	0.1849	272.1827	106	word	regular	high	adresse	1	0.5671	44	7	5	2	3.1509
274.3591	0.1849	274.544	107	word	regular	high	explosion	1	0.7362	17.55	9	9	3	4.6038
277.0387	0.1848	277.2236	108	word	regular	high	bureau	1	0.541	97.77	6	4	2	4.7358
279.3964	0.2015	279.598	109	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
281.7791	0.1849	281.964	110	word	irregular	low	lichen	1	0.7398	1.42	6	5	2	4.3019
284.137	0.1854	284.3225	111	word	regular	low	cloître	1	0.6918	4	7	6	1	3.9623
286.5164	0.1855	286.7019	112	word	regular	low	cocon	1	0.5687	2.03	5	4	2	4.3208
289.1759	0.2015	289.3774	113	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
291.8562	0.2016	292.0578	114	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
294.5186	0.1848	294.7034	115	word	regular	high	cheval	1	0.512	76.77	6	5	2	4.9623
297.1952	0.2015	297.3966	116	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	117	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
302.2388	0.185	302.4238	118	word	regular	low	caviar	1	0.7454	2.35	6	6	2	4.434
304.8967	0.1849	305.0816	119	word	irregular	high	orchestre	1	0.6925	18.65	9	7	2	4.8113
n/a	n/a	n/a	120	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
309.6343	0.2015	309.8357	121	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
312.0168	0.1851	312.2019	122	word	regular	high	revenant	1	0.6822	14.45	8	6	3	3.3019
314.3756	0.1847	314.5603	123	word	irregular	high	iris	1	0.92	5.55	4	4	2	4.5094
316.7577	0.1849	316.9426	124	word	regular	low	golf	1	0.6767	4.65	4	4	1	4.6415
n/a	n/a	n/a	125	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
321.4963	0.1854	321.6817	126	word	regular	low	bouquiner	1	0.9704	0.52	8	6	3	3.8113
324.177	0.1849	324.3619	127	word	regular	low	moisi	1	0.7763	2.94	5	5	2	4.0189
326.5364	0.185	326.7214	128	word	irregular	low	mazout	1	0.7155	3.13	6	5	2	3.7358
329.2155	0.1849	329.4003	129	word	irregular	high	aiguille	1	0.6953	16.16	8	5	2	4.9057
n/a	n/a	n/a	130	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
333.9537	0.2015	334.1552	131	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
336.3138	0.2016	336.5154	132	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
338.9951	0.1857	339.1808	133	word	regular	high	boisson	1	0.5936	7.06	7	5	2	4.4151
341.6557	0.1849	341.8406	134	word	irregular	high	hiver	1	0.583	70.39	5	4	2	4.3208
344.0358	0.1851	344.221	135	word	regular	high	fouet	1	0.508	10.35	5	3	1	4.8491
346.3937	0.2022	346.5959	136	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
348.775	0.185	348.96	137	word	regular	low	adepte	1	0.5997	1.71	6	5	2	1.717
351.1565	0.1849	351.3414	138	word	regular	high	vice	1	0.7324	16.26	4	3	1	1.8302
353.5165	0.1851	353.7016	139	word	regular	high	créature	1	0.6689	12.19	8	7	3	3.2453
n/a	n/a	n/a	140	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
358.5544	0.1847	358.7392	141	word	irregular	low	scout	1	0.7965	1.84	5	4	1	4.5849
n/a	n/a	n/a	142	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
363.5946	0.1846	363.7792	143	word	irregular	high	second	1	0.6113	95.42	6	4	2	2.7358
366.2735	0.1847	366.4582	144	word	regular	high	coeur	1	0.7645	274.94	5	3	1	4.7547
368.9354	0.185	369.1204	145	word	regular	low	porcelet	1	0.6639	0.16	8	7	3	4.6226
371.5943	0.1849	371.7791	146	word	regular	low	parvis	1	0.7214	3.58	6	5	2	3.9434
374.2743	0.1854	374.4597	147	word	irregular	high	porc	0	n/a	7.84	4	3	1	4.9434
376.6326	0.2019	376.8345	148	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
379.0143	0.1848	379.1992	149	word	irregular	high	examen	1	0.5741	58.74	6	6	3	3.434
381.3939	0.1849	381.5788	150	word	regular	low	échiquier	1	0.5184	2.61	9	6	3	4.9057
383.7547	0.185	383.9397	151	word	regular	high	chevelure	1	0.6859	13.65	9	7	3	4.6226
386.4345	0.1848	386.6194	152	word	irregular	high	ville	1	0.5841	227.16	5	3	1	4.3396
389.0924	0.2015	389.2939	153	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	154	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
393.8345	0.185	394.0195	155	word	irregular	low	gin	1	0.7614	3.13	3	4	1	3.7925
396.212	0.2014	396.4134	156	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
398.8741	0.1849	399.059	157	word	irregular	low	oignon	1	0.7292	4.1	6	3	2	4.9811
401.2546	0.1855	401.4401	158	word	irregular	low	laser	1	0.6766	0.77	5	5	2	4.3585
403.6141	0.1848	403.7989	159	word	regular	low	duo	1	0.6512	2.06	3	3	1	3.4528
405.9939	0.1848	406.1786	160	word	regular	low	astronome	1	0.5506	2.42	9	8	3	4.0189
408.3725	0.1846	408.5571	161	word	irregular	high	estomac	1	0.5414	22.97	7	6	3	4.3019
410.7319	0.1846	410.9165	162	word	regular	high	malin	1	0.5505	11.29	5	4	2	2.0943
n/a	n/a	n/a	163	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
415.4702	0.2013	415.6715	164	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
417.8536	0.1859	418.0395	165	word	regular	low	pastel	1	0.9329	1.74	6	6	2	3.7925
420.2125	0.1849	420.3973	166	word	regular	low	oie	1	0.5734	3.48	3	2	1	4.9623
422.8913	0.2015	423.0928	167	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	168	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
427.6298	0.2016	427.8314	169	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
430.2907	0.2015	430.4922	170	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
432.6714	0.2016	432.873	171	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
435.3329	0.1849	435.5179	172	word	regular	low	postal	1	0.6777	2.19	6	6	2	2.717
437.7104	0.2016	437.9121	173	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	174	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
442.4537	0.1848	442.6385	175	word	irregular	low	machisme	0	n/a	0.13	8	7	2	2.3208
n/a	n/a	n/a	176	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
447.1888	0.2017	447.3905	177	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
449.8713	0.1849	450.0562	178	word	regular	low	bouffon	1	0.7758	2.06	7	4	2	3.9057
n/a	n/a	n/a	179	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
454.9118	0.1848	455.0966	180	word	regular	low	saule	1	0.7058	1.65	5	3	1	4.434
457.2722	0.1847	457.4569	181	word	regular	low	daurade	1	0.7053	0.35	7	5	2	4.2642
459.6485	0.2015	459.8501	182	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
462.03	0.1846	462.2146	183	word	regular	high	venir	1	0.5575	126.16	5	5	2	2.3019
464.3919	0.1851	464.577	184	word	irregular	high	août	1	0.6783	37.77	4	2	1	2.7358
466.7701	0.1847	466.9548	185	word	regular	low	ulcère	1	0.5897	2.71	6	5	2	2.8679
469.1317	0.1857	469.3174	186	word	irregular	high	sens	1	0.5969	335.77	4	2	1	2.0755
n/a	n/a	n/a	187	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	188	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	189	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
479.0109	0.185	479.1958	190	word	irregular	high	compte	1	0.6199	249.23	6	3	1	2.3208
481.3906	0.1854	481.5759	191	word	irregular	high	aspect	1	0.5615	77.52	6	4	2	1.3962
484.0505	0.1849	484.2353	192	word	regular	high	seul	1	0.5894	400.32	4	3	1	3.1132
486.4316	0.1849	486.6165	193	word	irregular	high	gentil	1	0.6981	22.65	6	4	2	2.434
488.8107	0.1854	488.9961	194	word	regular	low	levain	1	0.5692	1.29	6	4	2	2.8868
491.1696	0.1849	491.3544	195	word	regular	low	ordure	1	0.5546	5.39	6	5	2	4.2075
493.5511	0.185	493.7361	196	word	irregular	low	dolmen	1	0.549	0.61	6	6	2	4.3585
496.2102	0.1857	496.3959	197	word	irregular	high	baptême	1	0.6745	7.23	7	5	2	3.6981
498.7061	0.1849	498.891	198	word	regular	high	﻿abri	1	0.6347	35.52	4	4	2	4
501.0504	0.185	501.2355	199	word	irregular	low	orchidée	1	0.6093	0.87	8	6	3	4.7925
n/a	n/a	n/a	200	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
505.8694	0.1849	506.0542	201	word	regular	high	peur	1	0.5907	181.58	4	3	1	2.8868
508.2694	0.1846	508.4541	202	word	regular	high	piège	1	0.74	13.39	5	4	1	3.7547
n/a	n/a	n/a	203	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
513.3095	0.1853	513.4948	204	word	regular	low	berline	1	0.6008	1.35	7	6	2	3.8868
515.9673	0.1847	516.152	205	word	regular	high	vert	1	0.8238	63.35	4	3	1	4.4717
518.3488	0.1847	518.5336	206	word	irregular	high	virus	1	0.7251	28.61	5	5	2	3.7547
520.7294	0.1848	520.9142	207	word	irregular	high	nerf	1	0.5088	11.23	4	3	1	3.7358
523.0888	0.1849	523.2736	208	word	regular	low	crin	1	0.5915	2.65	4	3	1	4.1887
525.47	0.1849	525.6549	209	word	irregular	low	damner	0	n/a	0.42	6	4	2	1.7736
n/a	n/a	n/a	210	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
530.2101	0.1851	530.3952	211	word	irregular	high	automne	1	0.6388	27.61	7	4	2	4.1698
n/a	n/a	n/a	212	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	213	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
537.6285	0.1844	537.8129	214	word	irregular	high	super	1	0.831	13.19	5	5	2	1.9245
539.9876	0.1849	540.1726	215	word	irregular	low	tempo	1	0.685	0.77	5	5	2	2.4717
n/a	n/a	n/a	216	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
544.7294	0.1854	544.9148	217	word	regular	high	képi	1	0.7118	6.52	4	4	2	4.6792
547.1087	0.1848	547.2936	218	word	irregular	low	papaye	1	0.6134	0.06	6	5	2	4.3208
549.7682	0.1849	549.9531	219	word	irregular	low	transat	1	0.5327	0.52	7	6	2	4.6226
552.1479	0.1855	552.3333	220	word	irregular	low	escroc	1	0.5486	1.58	6	5	2	2.8868
554.528	0.1848	554.7127	221	word	regular	low	oxyde	1	0.6166	4.61	5	5	2	2.1321
557.1885	0.1855	557.374	222	word	irregular	low	paon	1	0.5894	2.84	4	2	1	4.9057
559.8481	0.1853	560.0333	223	word	regular	high	forêt	1	0.7236	72.39	5	4	2	4.8679
562.2272	0.1846	562.4118	224	word	irregular	high	net	1	0.8535	29.26	3	3	1	2.6226
564.8874	0.1852	565.0727	225	word	irregular	high	clef	1	0.691	24.13	4	3	1	4.9623
567.5675	0.1851	567.7526	226	word	irregular	low	parasol	1	0.6105	2.32	7	7	3	4.8679
569.925	0.1846	570.1096	227	word	irregular	high	septième	1	0.5908	9.06	8	6	2	2.434
572.306	0.2015	572.5075	228	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
574.6873	0.1859	574.8732	229	word	irregular	low	biceps	1	0.733	1.9	6	6	2	4.4528
n/a	n/a	n/a	230	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
579.7266	0.1849	579.9115	231	word	regular	high	chic	1	0.548	9.13	4	3	1	3.283
n/a	n/a	n/a	232	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
585.0462	0.1854	585.2316	233	word	irregular	low	coyote	1	0.6203	0.35	6	5	2	4.3774
n/a	n/a	n/a	234	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
589.8066	0.1848	589.9914	235	word	regular	high	hors	1	0.6325	88.74	4	2	1	1.8113
592.4668	0.1851	592.6519	236	word	regular	low	spire	1	0.607	1.39	5	4	1	1.9811
594.8464	0.1849	595.0313	237	word	regular	low	piloter	1	0.6757	1.19	7	6	3	3.5283
n/a	n/a	n/a	238	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	239	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
601.9472	0.1854	602.1326	240	word	irregular	low	barman	1	0.5775	5.13	6	6	2	4.6792
604.3256	0.1849	604.5105	241	word	irregular	low	pouls	0	n/a	5.06	5	2	1	3.1887
606.6868	0.1848	606.8716	242	word	irregular	high	moelle	1	0.6096	7.81	6	4	1	3.8868
609.0662	0.1864	609.2526	243	word	irregular	low	bluffer	1	0.5189	0.35	7	5	2	2.0566
611.7245	0.1847	611.9092	244	word	irregular	low	pastis	1	0.6441	2.55	6	6	2	4.4151
614.4051	0.1847	614.5898	245	word	irregular	low	minus	1	0.8419	1.61	5	5	2	2.3208
616.7624	0.2015	616.9639	246	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
619.1431	0.2014	619.3445	247	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
621.5234	0.1848	621.7081	248	word	irregular	high	chaos	1	0.7568	9.13	5	3	2	2.6792
623.8856	0.1848	624.0704	249	word	regular	high	mission	1	0.5456	44.19	7	5	2	2.0566
626.5634	0.2015	626.7649	250	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	251	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
631.6055	0.1848	631.7903	252	word	irregular	high	fusil	1	0.5914	22.39	5	4	2	4.9434
n/a	n/a	n/a	253	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
637.026	0.1848	637.2108	254	word	regular	low	trognon	1	0.6871	1.13	7	5	2	4.6038
639.4022	0.2015	639.6038	255	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
642.0654	0.1849	642.2503	256	word	irregular	high	femme	1	0.7669	400.52	5	3	1	4.8302
644.7451	0.1856	644.9307	257	word	regular	high	aveu	1	0.9966	10.52	4	3	2	1.6226
647.4043	0.1848	647.5892	258	word	regular	high	aise	1	0.6785	31.45	4	2	1	1.6038
649.7838	0.2016	649.9854	259	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
652.1447	0.1863	652.3311	260	word	irregular	high	cancer	1	0.6268	14.39	6	5	2	3.0943
654.5239	0.1848	654.7087	261	word	irregular	high	éther	1	0.5796	7.26	5	4	2	2.4151
657.1847	0.1848	657.3696	262	word	irregular	high	hier	1	0.5396	64.68	4	3	1	2.1321
