onset	duration	offset	trial	condition	regularity	frequency	word	correct	response_time	word_freq	nb_letters	nb_phonemes	nb_syllables	imageability
105.3846	0.1849	105.5696	38	word	regular	high	encre	1	0.7193	18.19	5	3	1	4.5094
107.7454	0.185	107.9305	39	word	irregular	low	escroc	1	0.711	1.58	6	5	2	2.8868
110.1245	0.185	110.3095	40	word	regular	high	mer	1	0.5672	216.9	3	3	1	4.7925
112.7836	0.1847	112.9683	41	word	regular	low	adepte	1	0.6314	1.71	6	5	2	1.717
115.4611	0.2013	115.6625	42	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	43	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
120.5038	0.1859	120.6897	44	word	irregular	high	porc	1	0.6617	7.84	4	3	1	4.9434
122.8632	0.1848	123.048	45	word	regular	high	animal	1	0.6087	52.94	6	6	3	4.3208
125.242	0.2015	125.4435	46	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
127.6231	0.2015	127.8246	47	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
130.0842	0.1849	130.2691	48	word	regular	high	vice	1	0.634	16.26	4	3	1	1.8302
132.4627	0.1849	132.6475	49	word	regular	high	sultan	1	0.5402	13.42	6	5	2	4.0943
135.1236	0.1848	135.3085	50	word	irregular	low	quartz	1	0.6271	5.35	6	6	1	3.5094
137.5023	0.2021	137.7044	51	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
139.8613	0.2014	140.0627	52	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
142.243	0.1849	142.4279	53	word	irregular	low	minus	1	0.7075	1.61	5	5	2	2.3208
144.6246	0.185	144.8096	54	word	regular	high	explosion	1	0.7339	17.55	9	9	3	4.6038
n/a	n/a	n/a	55	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
149.3633	0.1848	149.5481	56	word	regular	low	bouffon	1	0.6116	2.06	7	4	2	3.9057
151.721	0.2015	151.9226	57	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	58	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
156.4627	0.1848	156.6476	59	word	irregular	low	pouls	1	0.7667	5.06	5	2	1	3.1887
158.841	0.2015	159.0425	60	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
161.2213	0.2017	161.4229	61	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
163.5801	0.2014	163.7814	62	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
165.9615	0.1846	166.1461	63	word	regular	low	faucon	1	0.5581	1.58	6	4	2	4.8113
168.6211	0.1846	168.8058	64	word	regular	high	créature	1	0.6122	12.19	8	7	3	3.2453
171.0009	0.1847	171.1856	65	word	irregular	high	fer	1	0.5535	100.77	3	3	1	3.7547
173.6608	0.1846	173.8454	66	word	regular	low	trachée	1	0.7203	1.03	7	5	2	4.0189
176.0425	0.1852	176.2278	67	word	regular	high	approche	1	0.7296	42.68	8	5	2	1.7736
178.4017	0.2015	178.6032	68	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	69	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
183.4418	0.1849	183.6266	70	word	regular	low	odorat	1	0.733	1.65	6	5	3	2.434
185.8219	0.1848	186.0068	71	word	irregular	high	moelle	1	0.7037	7.81	6	4	1	3.8868
188.2026	0.1854	188.388	72	word	regular	high	nul	1	0.6436	55.1	3	3	1	2.2642
190.8613	0.1848	191.0461	73	word	regular	high	muscle	1	0.5947	7.26	6	5	1	4.3962
193.2424	0.185	193.4274	74	word	regular	high	papillon	1	0.557	13.03	8	6	3	4.9434
n/a	n/a	n/a	75	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
197.9809	0.2015	198.1824	76	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
200.3406	0.1848	200.5254	77	word	irregular	high	second	1	0.668	95.42	6	4	2	2.7358
202.7218	0.1849	202.9067	78	word	irregular	low	transat	1	0.6722	0.52	7	6	2	4.6226
205.1016	0.185	205.2866	79	word	irregular	low	croc	1	0.5863	1.32	4	3	1	4.2264
207.4601	0.1862	207.6463	80	word	irregular	low	azimut	1	0.6607	0.48	6	6	3	1.6415
209.8383	0.2015	210.0398	81	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
212.5009	0.1854	212.6863	82	word	irregular	low	mazout	0	n/a	3.13	6	5	2	3.7358
214.88	0.1846	215.0647	83	word	regular	low	cocon	1	0.6919	2.03	5	4	2	4.3208
n/a	n/a	n/a	84	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	85	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
222.0781	0.2013	222.2794	86	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
224.7589	0.1849	224.9438	87	word	irregular	low	papaye	1	0.6758	0.06	6	5	2	4.3208
227.4209	0.1849	227.6058	88	word	irregular	high	clef	1	0.5581	24.13	4	3	1	4.9623
229.8008	0.1854	229.9862	89	word	irregular	high	enfer	1	0.6007	25.42	5	4	2	3.6792
232.1592	0.1854	232.3446	90	word	irregular	low	jazz	1	0.633	5.29	4	4	1	3.4151
234.841	0.1859	235.0268	91	word	irregular	high	hier	1	0.6676	64.68	4	3	1	2.1321
237.5	0.1857	237.6857	92	word	regular	low	daurade	1	0.8603	0.35	7	5	2	4.2642
239.8802	0.1849	240.0651	93	word	irregular	high	nerf	1	0.6562	11.23	4	3	1	3.7358
242.2402	0.1859	242.4261	94	word	irregular	low	bis	1	0.6943	4.55	3	3	1	1.8491
244.9179	0.2017	245.1196	95	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
247.2799	0.1849	247.4648	96	word	regular	high	taper	1	0.697	10	5	4	2	3.8113
249.6602	0.1849	249.8451	97	word	regular	low	carnage	1	0.6108	2.16	7	6	2	3.4717
252.3199	0.185	252.5049	98	word	irregular	low	barman	1	0.5774	5.13	6	6	2	4.6792
n/a	n/a	n/a	99	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
257.0794	0.1849	257.2643	100	word	regular	low	girouette	1	0.632	1	9	6	2	4.4717
n/a	n/a	n/a	101	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
262.119	0.1854	262.3044	102	word	regular	low	aval	1	0.6512	4.03	4	4	2	2.3585
264.7786	0.1847	264.9633	103	word	irregular	low	oignon	1	0.705	4.1	6	3	2	4.9811
267.1584	0.1847	267.3431	104	word	regular	high	mission	1	0.677	44.19	7	5	2	2.0566
269.5151	0.2014	269.7165	105	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
271.898	0.1847	272.0827	106	word	regular	low	nef	1	0.5555	4.52	3	3	1	3.7925
n/a	n/a	n/a	107	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
276.6385	0.185	276.8235	108	word	regular	high	pile	1	0.7177	17.52	4	3	1	4.4717
279.0174	0.2015	279.2189	109	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
281.3781	0.1849	281.563	110	word	regular	low	magma	1	0.5361	2.9	5	5	2	4.3774
284.0603	0.1849	284.2452	111	word	regular	low	levain	1	0.7072	1.29	6	4	2	2.8868
286.418	0.1856	286.6037	112	word	irregular	low	placenta	1	0.6595	1.42	8	7	3	3.717
288.7965	0.1851	288.9816	113	word	irregular	high	écho	1	0.598	26.48	4	3	2	2.7547
291.1595	0.1849	291.3445	114	word	regular	low	cursif	1	0.6789	0.23	6	6	2	1.6981
293.5383	0.1853	293.7236	115	word	regular	low	oxyde	1	0.5954	4.61	5	5	2	2.1321
295.8969	0.1849	296.0818	116	word	regular	high	chic	1	0.5353	9.13	4	3	1	3.283
298.278	0.1849	298.4628	117	word	irregular	low	aquarelle	1	0.5495	3.35	9	7	3	4.3019
300.6586	0.1855	300.8442	118	word	regular	high	squelette	1	0.5468	8.52	9	6	2	4.9245
303.3172	0.1857	303.503	119	word	irregular	low	pentagone	1	0.7728	0.87	9	7	3	4.6226
305.6983	0.185	305.8833	120	word	irregular	high	huit	1	0.6484	116.03	4	3	1	3.7358
308.055	0.2016	308.2566	121	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
310.4366	0.1849	310.6215	122	word	irregular	low	orchidée	1	0.6618	0.87	8	6	3	4.7925
312.7976	0.1849	312.9825	123	word	regular	low	postal	1	0.5401	2.19	6	6	2	2.717
315.4759	0.2014	315.6773	124	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
317.836	0.2013	318.0373	125	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	126	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
322.5944	0.2014	322.7958	127	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
324.9567	0.1847	325.1414	128	word	regular	high	seul	1	0.5754	400.32	4	3	1	3.1132
n/a	n/a	n/a	129	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
330.0937	0.2019	330.2956	130	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
332.4767	0.1851	332.6618	131	word	regular	low	preux	1	0.6557	1.71	5	3	1	2.1132
334.8365	0.1853	335.0219	132	word	irregular	high	chaos	1	0.5771	9.13	5	3	2	2.6792
337.5164	0.185	337.7014	133	word	regular	low	bovin	1	0.6184	1.45	5	4	2	4.3019
339.8769	0.1849	340.0618	134	word	regular	low	échiquier	1	0.6684	2.61	9	6	3	4.9057
342.2567	0.185	342.4417	135	word	regular	high	aise	1	0.6617	31.45	4	2	1	1.6038
344.9138	0.2023	345.1162	136	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
347.2953	0.1849	347.4802	137	word	regular	high	chevelure	1	0.6181	13.65	9	7	3	4.6226
349.6561	0.1849	349.841	138	word	irregular	high	dix	1	0.6855	217.77	3	3	1	3.6981
352.3361	0.185	352.5211	139	word	irregular	high	déficit	1	0.559	11.84	7	7	3	1.8491
354.6955	0.1855	354.881	140	word	regular	high	jaloux	1	0.5272	12.42	6	4	2	2.4151
357.0766	0.1849	357.2615	141	word	irregular	low	parasol	1	0.5377	2.32	7	7	3	4.8679
359.4563	0.185	359.6414	142	word	regular	high	coeur	1	0.5515	274.94	5	3	1	4.7547
361.8147	0.2015	362.0162	143	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
364.4969	0.1849	364.6818	144	word	irregular	low	tempo	1	0.6214	0.77	5	5	2	2.4717
366.8551	0.1851	367.0402	145	word	irregular	low	chorale	1	0.5706	1.97	7	5	2	4.5472
369.2341	0.1847	369.4188	146	word	regular	low	orangeade	1	0.7629	0.94	9	6	3	4.0189
371.594	0.1847	371.7787	147	word	regular	low	bouquiner	1	0.7005	0.52	8	6	3	3.8113
374.274	0.1851	374.4591	148	word	irregular	low	baptiser	1	0.6039	1.35	8	6	3	3.717
376.6323	0.1847	376.817	149	word	regular	low	spire	1	0.5765	1.39	5	4	1	1.9811
379.3154	0.1849	379.5003	150	word	irregular	low	coyote	1	0.5549	0.35	6	5	2	4.3774
381.6745	0.1855	381.86	151	word	irregular	high	bourg	1	0.569	10.23	5	3	1	3.5849
384.0539	0.1848	384.2387	152	word	regular	high	malin	1	0.5912	11.29	5	4	2	2.0943
386.7148	0.1849	386.8997	153	word	irregular	high	revolver	1	0.5647	14.9	8	8	3	4.8302
389.395	0.1853	389.5803	154	word	regular	low	caboteur	1	0.6794	0.52	8	7	3	1.8302
391.7524	0.2015	391.9539	155	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
394.135	0.1848	394.3198	156	word	irregular	high	mille	1	0.6297	124.9	5	3	1	2.5849
n/a	n/a	n/a	157	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
398.8727	0.2016	399.0743	158	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
401.5521	0.2016	401.7537	159	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
403.9152	0.1849	404.1001	160	word	regular	high	﻿abri	1	0.6213	35.52	4	4	2	4
406.5949	0.185	406.7799	161	word	regular	low	golf	1	0.5616	4.65	4	4	1	4.6415
409.2528	0.2015	409.4543	162	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
411.6331	0.185	411.8181	163	word	regular	high	revenant	1	0.6591	14.45	8	6	3	3.3019
414.2933	0.1849	414.4781	164	word	regular	low	saule	1	0.5772	1.65	5	3	1	4.434
416.9529	0.1846	417.1375	165	word	irregular	high	monsieur	1	0.5465	192.97	8	5	2	3.9623
n/a	n/a	n/a	166	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	167	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
424.3706	0.2014	424.572	168	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
426.7506	0.1846	426.9352	169	word	irregular	high	net	1	0.633	29.26	3	3	1	2.6226
n/a	n/a	n/a	170	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
431.7937	0.1848	431.9785	171	word	regular	high	venir	1	0.5662	126.16	5	5	2	2.3019
434.1525	0.1859	434.3384	172	word	regular	low	pneumonie	1	0.6082	1.13	9	7	3	2.8868
436.532	0.1849	436.7169	173	word	regular	low	piloter	1	0.6991	1.19	7	6	3	3.5283
439.1942	0.1849	439.3791	174	word	irregular	low	imper	1	0.5945	1.19	5	4	2	4.1887
441.573	0.1854	441.7584	175	word	irregular	high	septième	1	0.6587	9.06	8	6	2	2.434
n/a	n/a	n/a	176	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
446.3136	0.1848	446.4985	177	word	regular	low	parvis	1	0.7064	3.58	6	5	2	3.9434
448.6933	0.185	448.8783	178	word	regular	low	bambou	1	0.5644	2.55	6	4	2	4.8679
451.3523	0.1853	451.5376	179	word	regular	low	bitume	1	0.5742	4.1	6	5	2	4
453.7326	0.1848	453.9174	180	word	irregular	high	ville	1	0.5285	227.16	5	3	1	4.3396
456.0924	0.185	456.2774	181	word	irregular	low	paon	1	0.6812	2.84	4	2	1	4.9057
n/a	n/a	n/a	182	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
461.131	0.1849	461.3159	183	word	irregular	high	super	1	0.659	13.19	5	5	2	1.9245
463.5122	0.185	463.6972	184	word	irregular	low	gin	1	0.7969	3.13	3	4	1	3.7925
465.871	0.2016	466.0726	185	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
468.252	0.1846	468.4366	186	word	irregular	high	examen	1	0.626	58.74	6	6	3	3.434
470.6089	0.2013	470.8102	187	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
473.2902	0.1848	473.475	188	word	irregular	high	amer	1	0.599	8.23	4	4	2	2.1698
n/a	n/a	n/a	189	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
478.6298	0.1847	478.8145	190	word	regular	high	cheval	1	0.5514	76.77	6	5	2	4.9623
n/a	n/a	n/a	191	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
483.9731	0.1854	484.1586	192	word	irregular	high	orchestre	1	0.6437	18.65	9	7	2	4.8113
486.3303	0.185	486.5152	193	word	irregular	low	appendice	1	0.5842	2.45	9	6	3	3.2075
488.7112	0.185	488.8962	194	word	regular	high	piège	1	0.6127	13.39	5	4	1	3.7547
491.3722	0.1855	491.5577	195	word	regular	high	force	1	0.4977	205.97	5	4	1	2.717
493.7511	0.185	493.9361	196	word	irregular	high	compte	1	0.6075	249.23	6	3	1	2.3208
496.4089	0.2015	496.6104	197	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
499.0907	0.185	499.2757	198	word	regular	low	octroi	1	0.7043	4.9	6	6	2	1.283
501.7505	0.1849	501.9354	199	word	irregular	low	scout	1	0.6	1.84	5	4	1	4.5849
504.4101	0.1848	504.5949	200	word	irregular	low	oasis	1	0.6121	4.32	5	5	3	4.6792
507.0901	0.185	507.2751	201	word	irregular	low	clerc	1	0.6267	4.52	5	4	1	3.2264
n/a	n/a	n/a	202	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	203	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	204	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
517.1707	0.185	517.3557	205	word	regular	high	meilleur	1	0.9272	52.32	8	5	2	2.1698
519.8282	0.2018	520.03	206	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	207	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
525.1685	0.1847	525.3533	208	word	irregular	high	éther	1	0.706	7.26	5	4	2	2.4151
527.5496	0.1851	527.7347	209	word	regular	high	carnet	1	0.5728	14.19	6	5	2	4.8302
529.908	0.1847	530.0927	210	word	irregular	low	agenda	1	0.5971	3.06	6	5	3	4.566
532.2903	0.1848	532.4751	211	word	regular	low	crin	1	0.6225	2.65	4	3	1	4.1887
534.6512	0.1854	534.8366	212	word	irregular	high	aiguille	1	0.7062	16.16	8	5	2	4.9057
537.0292	0.1849	537.2141	213	word	irregular	high	outil	1	0.5816	11.94	5	3	2	4.0755
n/a	n/a	n/a	214	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
541.767	0.2016	541.9686	215	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	216	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
546.8079	0.1849	546.9928	217	word	regular	high	flou	1	0.5301	6.32	4	3	1	3.4717
549.4874	0.2015	549.6889	218	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
551.849	0.185	552.034	219	word	irregular	high	granit	1	0.9494	5.97	6	6	2	4.0377
n/a	n/a	n/a	220	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
556.5875	0.1848	556.7723	221	word	regular	high	fouet	1	0.5346	10.35	5	3	1	4.8491
558.9686	0.1848	559.1534	222	word	regular	high	balai	1	0.5775	7.71	5	4	2	4.9057
561.6284	0.1848	561.8132	223	word	regular	low	oie	1	0.5961	3.48	3	2	1	4.9623
n/a	n/a	n/a	224	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
566.3687	0.1849	566.5537	225	word	irregular	low	dot	0	n/a	3.1	3	3	1	2.1509
568.7485	0.1854	568.9339	226	word	irregular	low	cassis	1	0.625	3.39	6	4	2	4.5283
571.4068	0.1846	571.5915	227	word	irregular	high	iris	1	0.5904	5.55	4	4	2	4.5094
n/a	n/a	n/a	228	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
576.4467	0.1847	576.6314	229	word	irregular	high	août	1	0.6958	37.77	4	2	1	2.7358
578.8272	0.1848	579.0119	230	word	irregular	low	lichen	0	n/a	1.42	6	5	2	4.3019
581.484	0.2014	581.6854	231	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
583.8676	0.1849	584.0525	232	word	irregular	high	poêle	1	0.5843	9.68	5	4	1	4.9057
586.2474	0.185	586.4324	233	word	irregular	high	ours	1	0.6903	12.94	4	3	1	4.9623
588.9078	0.1848	589.0926	234	word	irregular	high	cancer	1	0.6189	14.39	6	5	2	3.0943
591.285	0.1851	591.47	235	word	irregular	high	million	1	0.7066	11.58	7	5	2	2.5283
593.6468	0.1848	593.8317	236	word	irregular	low	dolmen	1	1.3685	0.61	6	6	2	4.3585
596.3265	0.1853	596.5118	237	word	regular	high	bureau	1	0.7007	97.77	6	4	2	4.7358
598.6876	0.1857	598.8733	238	word	regular	low	trognon	1	0.6299	1.13	7	5	2	4.6038
601.0655	0.2016	601.2671	239	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
603.4265	0.1849	603.6114	240	word	regular	high	vert	1	0.5424	63.35	4	3	1	4.4717
605.8076	0.1848	605.9924	241	word	irregular	low	bacille	1	0.6313	1.74	7	5	2	3.0189
608.1884	0.1854	608.3738	242	word	irregular	high	fusil	1	0.5779	22.39	5	4	2	4.9434
610.5451	0.2015	610.7465	243	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
612.9268	0.1848	613.1116	244	word	regular	high	masse	1	0.8176	91.52	5	4	1	3.0377
615.2877	0.1849	615.4726	245	word	regular	high	sorcier	1	0.6598	5.87	7	6	2	4.5094
n/a	n/a	n/a	246	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
620.3251	0.185	620.5101	247	word	irregular	high	suspect	1	0.6721	7.35	7	5	2	2.434
623.0058	0.1847	623.1905	248	word	regular	low	label	1	0.6256	0.87	5	5	2	2.4528
625.6655	0.1848	625.8503	249	word	irregular	high	automne	1	0.9568	27.61	7	4	2	4.1698
n/a	n/a	n/a	250	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	251	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
632.7826	0.2014	632.984	252	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
635.1642	0.2015	635.3657	253	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
637.5232	0.2015	637.7247	254	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
n/a	n/a	n/a	255	fixation	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
642.2663	0.1858	642.4521	256	word	irregular	high	baptême	1	0.6153	7.23	7	5	2	3.6981
644.945	0.185	645.13	257	word	regular	high	képi	1	0.6066	6.52	4	4	2	4.6792
647.3043	0.1848	647.4892	258	word	regular	low	caviar	1	0.5607	2.35	6	6	2	4.434
649.9856	0.185	650.1705	259	word	irregular	high	sens	1	0.6924	335.77	4	2	1	2.0755
652.6453	0.1849	652.8302	260	word	regular	high	peur	1	0.6008	181.58	4	3	1	2.8868
655.3227	0.1849	655.5076	261	word	regular	low	muret	1	0.6395	1.58	5	4	2	4.5472
657.9834	0.2015	658.1849	262	checker	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
660.4447	0.1854	660.6301	263	word	irregular	low	cacahuète	1	0.7099	0.39	9	7	3	4.8679
