onset	duration	offset	block	task	trial	lexicality	congruency	stimulus	stimulus_spaced	correct	response_time	word_freq	nb_letters	nb_phonemes	ratio	nb_syllables
0.250136687627673	5	5.25013668762767	3	instructions lexical decision	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.8565	0.2014	13.058	3	lexical decision	1	word	incongruent	haineuse	ha ine us e	0	1.7812	6.42	8	4	2	2
15.5488	0.2024	15.7512	3	lexical decision	2	word	congruent	fourreau	f ou rr eau	1	0.6949	4.32	8	4	2	2
20.2348	0.2013	20.436	3	lexical decision	3	pseudoword	incongruent	psougeuse	p so u ge u se	1	0.7869	n/a	9	6	1.5	2
24.8763	0.2015	25.0778	3	lexical decision	4	pseudoword	congruent	indantant	in d an t ant	1	0.9404	n/a	9	5	1.8	3
30.1163	0.2015	30.3178	3	lexical decision	5	pseudoword	incongruent	baiffier	ba if f ie r	1	0.9022	n/a	8	5	1.6	2
32.7497	0.2015	32.9512	3	lexical decision	6	word	incongruent	vengeance	ve ng ea n ce	1	0.5429	17.03	9	5	1.8	2
37.4348	0.2015	37.6364	3	lexical decision	7	pseudoword	incongruent	mouquetant	mo u q ue ta nt	1	1.0937	n/a	10	6	1.667	3
39.8319	0.2016	40.0334	3	lexical decision	8	word	incongruent	allégeance	a ll ég ea n ce	1	0.6595	1.42	10	6	1.667	3
42.2303	0.2016	42.432	3	lexical decision	9	word	congruent	quinte	qu in te	1	0.6831	4.86	6	3	2	1
44.6122	0.2019	44.8142	3	lexical decision	10	pseudoword	congruent	anduaine	an d u ai ne	0	1.2071	n/a	8	5	1.6	2
46.9495	0.2015	47.151	3	lexical decision	11	word	incongruent	douillet	do uil let	1	0.6338	6.96	8	4	2	2
49.3509	0.2017	49.5526	3	lexical decision	12	pseudoword	incongruent	quinsaide	q ui n sa ide	1	0.8644	n/a	9	5	1.8	2
51.7589	0.2016	51.9604	3	lexical decision	13	word	congruent	orangeade	o r an ge a de	1	0.5914	2.03	9	6	1.5	3
56.995	0.202	57.197	3	lexical decision	14	pseudoword	congruent	embreince	em b r ein ce	1	0.7791	n/a	9	5	1.8	2
59.3307	0.2016	59.5323	3	lexical decision	15	word	incongruent	ceinturon	c ei nt u ro n	1	0.5216	7.23	9	6	1.5	3
62.009	0.2016	62.2106	3	lexical decision	16	word	congruent	tailleuse	t a ill eu se	1	0.5741	0.07	9	5	1.8	2
64.3706	0.2014	64.572	3	lexical decision	17	word	congruent	rengaine	r en g ai ne	0	0.9216	4.59	8	5	1.6	2
67.0502	0.2013	67.2515	3	lexical decision	18	word	incongruent	conseiller	co n s ei lle r	1	0.4919	19.32	10	6	1.667	3
69.7069	0.2013	69.9082	3	lexical decision	19	pseudoword	congruent	gachain	g a ch ain	1	0.7342	n/a	7	4	1.75	2
72.0287	0.202	72.2307	3	lexical decision	20	word	congruent	langue	l an gue	1	0.9253	126.28	6	3	2	1
74.3473	0.2014	74.5487	3	lexical decision	21	pseudoword	incongruent	pambant	pa mb an t	1	0.8057	n/a	7	4	1.75	2
76.7295	0.2016	76.931	3	lexical decision	22	pseudoword	congruent	dapheau	d a ph eau	1	0.7805	n/a	7	4	1.75	2
79.0508	0.2015	79.2523	3	lexical decision	23	word	congruent	saignement	s ai gn e m ent	1	0.5912	0.54	10	6	1.667	3
81.6703	0.2016	81.872	3	lexical decision	24	word	congruent	maîtresse	m aî t r esse	1	1.3266	53.92	9	6	1.5	2
84.0447	0.2015	84.2462	3	lexical decision	25	word	congruent	rangement	r an g e m ent	1	0.6293	2.16	9	6	1.5	3
86.4079	0.2019	86.6098	3	lexical decision	26	pseudoword	incongruent	peuleau	pe u lea u	1	0.6601	n/a	7	4	1.75	2
88.79	0.203	88.993	3	lexical decision	27	pseudoword	congruent	fantresse	f an t r esse	1	0.7298	n/a	9	6	1.5	2
91.4482	0.2015	91.6496	3	lexical decision	28	word	incongruent	chauffeur	c ha uf fe ur	1	0.5657	49.86	9	5	1.8	2
94.1274	0.2015	94.3289	3	lexical decision	29	word	congruent	oeuf	oeu f	1	0.7044	50.14	4	2	2	1
98.7945	0.2016	98.9961	3	lexical decision	30	word	incongruent	occurrence	o c cu rre n ce	1	0.8102	7.43	10	6	1.667	3
105.7342	0.2019	105.9361	3	lexical decision	31	pseudoword	congruent	loutte	l ou tte	1	0.7984	n/a	6	3	2	1
108.446	0.2015	108.6475	3	lexical decision	32	word	incongruent	entrain	e nt rai n	1	0.5847	7.97	7	4	1.75	2
110.8259	0.2015	111.0274	3	lexical decision	33	pseudoword	incongruent	vanchente	va nc he n te	1	0.7816	n/a	9	5	1.8	2
113.1888	0.2024	113.3912	3	lexical decision	34	pseudoword	congruent	haurravant	hau rr a v ant	1	0.6768	n/a	10	5	2	3
115.5657	0.2015	115.7671	3	lexical decision	35	word	congruent	humain	hu m ain	1	0.7778	111.55	6	3	2	2
118.2259	0.2013	118.4273	3	lexical decision	36	pseudoword	incongruent	beugnet	be ug ne t	1	0.6956	n/a	7	4	1.75	2
120.6087	0.2015	120.8103	3	lexical decision	37	pseudoword	incongruent	souperrant	so u p err a nt	0	0.6747	n/a	10	6	1.667	3
122.9658	0.2013	123.1671	3	lexical decision	38	pseudoword	congruent	cansant	c an s ant	1	1.1917	n/a	7	4	1.75	2
125.3479	0.2015	125.5493	3	lexical decision	39	pseudoword	incongruent	loueuge	lo ue ug e	1	0.7065	n/a	7	4	1.75	1
127.7086	0.2017	127.9103	3	lexical decision	40	pseudoword	incongruent	ronteau	ro n tea u	1	0.7108	n/a	7	4	1.75	2
130.0864	0.2022	130.2886	3	lexical decision	41	word	incongruent	néant	n éa nt	1	0.575	23.99	5	3	1.667	2
134.7716	0.2015	134.9731	3	lexical decision	42	pseudoword	congruent	prouche	p r ou che	1	0.8738	n/a	7	4	1.75	1
137.4078	0.2018	137.6096	3	lexical decision	43	word	incongruent	coussin	co us si n	1	0.7114	22.7	7	4	1.75	2
139.7656	0.2016	139.9673	3	lexical decision	44	word	congruent	geindre	g ein d re	1	1.2056	1.96	7	4	1.75	1
144.7728	0.2016	144.9744	3	lexical decision	45	pseudoword	incongruent	pansonce	pa n so nce	1	0.7334	n/a	8	5	1.6	2
147.1858	0.2019	147.3877	3	lexical decision	46	pseudoword	congruent	condein	c on d ein	1	0.6943	n/a	7	4	1.75	2
149.5506	0.2026	149.7533	3	lexical decision	47	pseudoword	incongruent	deuillou	de uil lou	1	0.6906	n/a	8	4	2	2
154.8283	0.2022	155.0305	3	lexical decision	48	word	congruent	chou	ch ou	1	0.8528	21.96	4	2	2	1
157.163	0.2015	157.3645	3	lexical decision	49	word	congruent	aile	ai le	1	0.989	60.47	4	2	2	1
159.8229	0.202	160.025	3	lexical decision	50	pseudoword	congruent	cain	c ain	1	0.9981	n/a	4	2	2	1
162.2058	0.2016	162.4074	3	lexical decision	51	pseudoword	congruent	quophon	qu o ph on	1	1.3481	n/a	7	4	1.75	2
164.5546	0.2021	164.7567	3	lexical decision	52	word	incongruent	conjoint	co n joi nt	1	0.6313	0.95	8	5	1.6	2
167.2448	0.2013	167.4461	3	lexical decision	53	pseudoword	congruent	pouchant	p ou ch ant	1	0.7621	n/a	8	4	2	2
169.9049	0.2013	170.1062	3	lexical decision	54	pseudoword	incongruent	houceuse	ho uce us e	1	0.8421	n/a	8	4	2	2
172.2849	0.2018	172.4867	3	lexical decision	55	word	incongruent	fondant	fo n da nt	1	0.538	2.7	7	4	1.75	2
174.9436	0.2014	175.145	3	lexical decision	56	pseudoword	incongruent	mégnant	m ég na nt	1	1.0663	n/a	7	4	1.75	2
177.3218	0.2013	177.5231	3	lexical decision	57	word	congruent	coût	c oût	1	0.5551	1.35	4	2	2	1
179.7053	0.202	179.9073	3	lexical decision	58	word	congruent	mouvement	m ou v e m ent	1	0.7114	182.97	9	6	1.5	3
184.6681	0.2022	184.8702	3	lexical decision	59	word	congruent	bouillant	b ou ill ant	1	0.6426	8.11	9	4	2.25	2
187.0067	0.2017	187.2084	3	lexical decision	60	word	incongruent	saillante	s ai lla nt e	1	0.608	10.07	9	5	1.8	2
189.3866	0.2016	189.5882	3	lexical decision	61	pseudoword	congruent	élanffant	é l an ff ant	1	1.265	n/a	9	5	1.8	3
191.7434	0.2015	191.945	3	lexical decision	62	word	congruent	couvent	c ou v ent	1	0.8252	26.15	7	4	1.75	2
196.4281	0.2015	196.6296	3	lexical decision	63	pseudoword	congruent	ranfant	r an f ant	1	0.7144	n/a	7	4	1.75	2
198.7657	0.2015	198.9673	3	lexical decision	64	word	incongruent	manchette	ma nc he tte	1	0.6738	6.22	9	5	1.8	2
