onset	duration	offset	block	task	trial	lexicality	congruency	stimulus	stimulus_spaced	correct	response_time	word_freq	nb_letters	nb_phonemes	ratio	nb_syllables
7.34004153328715	5	12.3400415332871	1	instructions lexical decision	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.5683	0.2013	17.7697	1	lexical decision	1	word	congruent	aire	ai re	1	0.9854	5.14	4	2	2	1
20.2057	0.2019	20.4076	1	lexical decision	2	pseudoword	congruent	tambain	t am b ain	1	1.4161	n/a	7	4	1.75	2
22.5739	0.2016	22.7754	1	lexical decision	3	word	incongruent	embrouille	e mb ro ui lle	1	0.5809	4.39	10	5	2	2
24.9522	0.2015	25.1538	1	lexical decision	4	word	incongruent	poignant	po ig na nt	1	0.7554	6.22	8	5	1.6	2
27.3098	0.2024	27.5122	1	lexical decision	5	word	congruent	engouement	en g oue m ent	1	0.6359	1.55	10	5	2	3
29.9877	0.2015	30.1893	1	lexical decision	6	word	incongruent	gain	gai n	1	0.5419	5.88	4	2	2	1
32.3522	0.2016	32.5538	1	lexical decision	7	word	congruent	instance	in s t an ce	1	0.5535	4.59	8	5	1.6	2
37.3344	0.2016	37.536	1	lexical decision	8	pseudoword	incongruent	jinge	ji ng e	1	1.5351	n/a	5	3	1.667	1
40.022	0.2016	40.2235	1	lexical decision	9	pseudoword	congruent	donche	d on che	1	1.0274	n/a	6	3	2	1
42.4306	0.2015	42.6321	1	lexical decision	10	pseudoword	incongruent	tanleau	ta n le au	1	1.6668	n/a	7	4	1.75	2
44.8213	0.2015	45.0228	1	lexical decision	11	word	incongruent	inchangé	i nc ha ng é	1	0.5851	1.69	8	5	1.6	3
47.2278	0.2016	47.4294	1	lexical decision	12	pseudoword	incongruent	éphon	ép ho n	1	0.9587	n/a	5	3	1.667	2
49.5491	0.2015	49.7506	1	lexical decision	13	pseudoword	congruent	raite	r ai te	1	0.9662	n/a	5	3	1.667	1
51.9431	0.2016	52.1447	1	lexical decision	14	word	congruent	sentence	s en t en ce	1	0.5962	5.68	8	5	1.6	2
54.2917	0.2018	54.4935	1	lexical decision	15	word	congruent	mensonge	m en s on ge	1	0.6756	35.41	8	5	1.6	2
56.9694	0.2015	57.1709	1	lexical decision	16	word	congruent	douche	d ou che	1	0.5719	23.85	6	3	2	1
64.238	0.2022	64.4401	1	lexical decision	17	pseudoword	incongruent	tanchant	ta nc ha nt	0	0.9363	n/a	8	4	2	2
66.6487	0.2013	66.85	1	lexical decision	18	word	incongruent	dansant	da n sa nt	1	0.5835	6.89	7	4	1.75	2
69.3082	0.2013	69.5095	1	lexical decision	19	pseudoword	congruent	éphouce	é ph ou ce	1	1.1349	n/a	7	4	1.75	2
71.6549	0.2018	71.8568	1	lexical decision	20	pseudoword	incongruent	fenteau	fe n te au	1	0.9091	n/a	7	4	1.75	2
73.9744	0.2013	74.1757	1	lexical decision	21	word	congruent	champagne	ch am p a gne	1	0.5977	29.86	9	5	1.8	2
76.3303	0.2018	76.5321	1	lexical decision	22	pseudoword	congruent	maisance	m ai s an ce	1	1.0277	n/a	8	5	1.6	2
78.7472	0.2016	78.9488	1	lexical decision	23	word	congruent	tranquille	t r an qu i lle	1	0.7029	91.96	10	6	1.667	2
81.3693	0.2017	81.571	1	lexical decision	24	pseudoword	incongruent	cauffon	ca uf fo n	1	0.8198	n/a	7	4	1.75	2
83.9843	0.2015	84.1858	1	lexical decision	25	word	congruent	chiffon	ch i ff on	1	0.5777	18.99	7	4	1.75	2
86.3089	0.2015	86.5104	1	lexical decision	26	pseudoword	congruent	dallin	d a ll in	1	0.6601	n/a	6	4	1.5	2
91.2925	0.2016	91.494	1	lexical decision	27	pseudoword	congruent	gainple	g ain p le	1	0.7754	n/a	7	4	1.75	1
98.8378	0.2016	99.0394	1	lexical decision	28	pseudoword	congruent	fairche	f ai r che	1	0.7679	n/a	7	4	1.75	1
101.2274	0.2016	101.429	1	lexical decision	29	word	incongruent	souche	so uc he	1	0.6404	10.54	6	3	2	1
103.6097	0.2016	103.8113	1	lexical decision	30	pseudoword	congruent	groussant	g r ou ss ant	1	0.8581	n/a	9	5	1.8	2
106.2726	0.2015	106.4742	1	lexical decision	31	word	incongruent	contrainte	co n t rai nt e	1	0.6021	5.81	10	6	1.667	2
111.2562	0.2015	111.4577	1	lexical decision	32	pseudoword	congruent	chossemain	ch o ss e m ain	1	0.6785	n/a	10	6	1.667	3
113.587	0.2016	113.7886	1	lexical decision	33	word	incongruent	bouchon	bo uc ho n	1	0.6216	14.46	7	4	1.75	2
116.2473	0.2012	116.4486	1	lexical decision	34	word	incongruent	baignoire	ba ig no ir e	1	0.7183	15.27	9	6	1.5	2
118.6285	0.2013	118.8298	1	lexical decision	35	pseudoword	congruent	foncousie	f on c ou s ie	1	0.7491	n/a	9	6	1.5	3
120.9928	0.2013	121.1942	1	lexical decision	36	word	incongruent	babouche	b a bo uc he	1	1.1487	2.64	8	5	1.6	2
128.577	0.2016	128.7786	1	lexical decision	37	pseudoword	congruent	plochant	p l o ch ant	1	0.9933	n/a	8	5	1.6	2
133.2821	0.2024	133.4845	1	lexical decision	38	word	incongruent	banquet	ba nq ue t	1	0.5734	5.88	7	4	1.75	2
148.0466	0.2023	148.2489	1	lexical decision	39	word	congruent	rouleau	r ou l eau	1	0.7487	19.19	7	4	1.75	2
150.7443	0.2016	150.9459	1	lexical decision	40	pseudoword	incongruent	cain	cai n	1	0.8578	n/a	4	2	2	1
153.1078	0.2016	153.3094	1	lexical decision	41	word	incongruent	souterrain	so u t err ai n	1	0.5664	13.04	10	6	1.667	3
155.788	0.202	155.99	1	lexical decision	42	pseudoword	congruent	ovougeade	o v ou ge a de	1	0.7891	n/a	9	6	1.5	3
158.1463	0.2024	158.3487	1	lexical decision	43	pseudoword	incongruent	consouse	co n so use	1	0.7858	n/a	8	5	1.6	2
160.5267	0.2022	160.7288	1	lexical decision	44	word	incongruent	insouciant	i ns o uc ia nt	1	0.6404	6.55	10	6	1.667	3
165.466	0.2015	165.6675	1	lexical decision	45	pseudoword	congruent	taillance	t a ill an ce	1	1.105	n/a	9	5	1.8	2
168.1129	0.2013	168.3142	1	lexical decision	46	word	incongruent	chancelant	c ha n ce la nt	1	0.8671	2.23	10	6	1.667	3
170.8046	0.2015	171.0061	1	lexical decision	47	pseudoword	incongruent	floupeau	f lo up ea u	1	0.7203	n/a	8	5	1.6	2
173.464	0.2013	173.6653	1	lexical decision	48	word	congruent	ampoule	am p ou le	1	0.652	19.12	7	4	1.75	2
175.8453	0.2013	176.0466	1	lexical decision	49	word	incongruent	pendant	pe n da nt	1	0.5687	12.5	7	4	1.75	2
