onset	duration	offset	block	task	trial	lexicality	congruency	stimulus	stimulus_spaced	correct	response_time	word_freq	nb_letters	nb_phonemes	ratio	nb_syllables
7.32413212876918	5	12.3241321287692	1	instructions reading aloud	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.5777	0.2015	17.7792	1	reading aloud	1	pseudoword	incongruent	enquandée	e nq ua ndé e	0	n/a	n/a	9	5	1.8	3
20.0163	0.2015	20.2178	1	reading aloud	2	word	incongruent	baleineau	b al e in ea u	1	0.928	0	9	6	1.5	3
24.9774	0.2021	25.1795	1	reading aloud	3	pseudoword	incongruent	coupoint	co u poi nt	0	n/a	n/a	8	5	1.6	2
27.6129	0.2018	27.8146	1	reading aloud	4	pseudoword	congruent	imbrante	im b r an te	1	0.6437	n/a	8	5	1.6	2
30.2976	0.2016	30.4992	1	reading aloud	5	word	incongruent	fournaise	fo ur n a is e	1	0.6213	3.18	9	6	1.5	2
32.9515	0.2015	33.1531	1	reading aloud	6	pseudoword	incongruent	loueuge	lo ue ug e	0	n/a	n/a	7	4	1.75	1
37.6351	0.2015	37.8366	1	reading aloud	7	pseudoword	incongruent	santeuse	sa n te u se	1	0.7073	n/a	8	5	1.6	2
39.9639	0.2015	40.1655	1	reading aloud	8	word	incongruent	branche	b ra nc he	1	1.2313	85.61	7	4	1.75	1
42.3321	0.2016	42.5336	1	reading aloud	9	word	congruent	assassin	a ss a ss in	1	0.7498	20.34	8	5	1.6	3
47.0156	0.2015	47.2171	1	reading aloud	10	pseudoword	incongruent	couvoeur	co u vo e ur	1	1.3904	n/a	8	5	1.6	2
49.7497	0.2015	49.9512	1	reading aloud	11	pseudoword	congruent	leireux	l ei r eux	1	0.6474	n/a	7	4	1.75	2
52.4096	0.2015	52.6111	1	reading aloud	12	pseudoword	incongruent	lonteau	lo nt ea u	1	0.6656	n/a	7	4	1.75	2
54.7894	0.202	54.9914	1	reading aloud	13	pseudoword	congruent	tanleau	t an l eau	1	0.8722	n/a	7	4	1.75	2
59.7755	0.2013	59.9768	1	reading aloud	14	word	congruent	ronronnant	r on r o nn ant	1	0.8681	0.81	10	6	1.667	3
62.4879	0.2016	62.6895	1	reading aloud	15	pseudoword	incongruent	aupoune	a upo u ne	0	n/a	n/a	7	4	1.75	2
64.8695	0.2015	65.071	1	reading aloud	16	word	incongruent	quignon	q uig no n	1	0.7167	2.43	7	4	1.75	2
69.8555	0.202	70.0575	1	reading aloud	17	word	congruent	souillure	s ou ill u re	1	0.7217	2.91	9	5	1.8	2
72.5692	0.2016	72.7708	1	reading aloud	18	pseudoword	congruent	invrant	in v r ant	1	0.6233	n/a	7	4	1.75	2
74.9482	0.2016	75.1498	1	reading aloud	19	pseudoword	congruent	fanseuil	f an s euil	1	0.5651	n/a	8	5	1.6	2
77.3305	0.2017	77.5322	1	reading aloud	20	pseudoword	incongruent	paisin	pa is i n	1	1.1841	n/a	6	4	1.5	2
79.9885	0.2016	80.1902	1	reading aloud	21	pseudoword	congruent	vanrreau	v an rr eau	1	0.7517	n/a	8	4	2	2
82.6492	0.2016	82.8508	1	reading aloud	22	word	congruent	champignon	ch am p i gn on	1	0.7113	12.97	10	6	1.667	3
85.0288	0.2021	85.2309	1	reading aloud	23	word	congruent	poignant	p oi gn ant	1	0.6416	6.22	8	5	1.6	2
89.994	0.2017	90.1957	1	reading aloud	24	word	incongruent	innocence	in no ce n c e	1	0.7466	20	9	6	1.5	3
92.73	0.2016	92.9315	1	reading aloud	25	word	incongruent	chameau	c ha mea u	1	0.5359	10.54	7	4	1.75	2
95.407	0.2015	95.6085	1	reading aloud	26	pseudoword	incongruent	hossant	hos sa nt	1	0.8121	n/a	7	4	1.75	2
97.7657	0.2018	97.9675	1	reading aloud	27	pseudoword	incongruent	beuge	be uge	1	0.8219	n/a	5	3	1.667	1
100.1484	0.2016	100.35	1	reading aloud	28	word	congruent	guinguette	gu in gu ette	1	0.7139	3.04	10	5	2	2
104.8317	0.2013	105.033	1	reading aloud	29	pseudoword	incongruent	entrouille	e nt ro ui lle	1	0.6579	n/a	10	5	2	2
107.2669	0.2014	107.4682	1	reading aloud	30	pseudoword	congruent	entouce	en t ou ce	1	0.6097	n/a	7	4	1.75	2
109.6261	0.2013	109.8274	1	reading aloud	31	word	congruent	sanguin	s an gu in	1	0.5949	3.78	7	4	1.75	2
112.0056	0.2019	112.2075	1	reading aloud	32	pseudoword	incongruent	moupeau	mo u pea u	1	0.8005	n/a	7	4	1.75	2
114.3876	0.2015	114.5891	1	reading aloud	33	word	congruent	auteur	au t eu r	1	0.6097	41.89	6	4	1.5	2
117.0473	0.2015	117.2489	1	reading aloud	34	pseudoword	incongruent	soussant	so us sa nt	1	0.5345	n/a	8	4	2	2
119.4868	0.2021	119.6889	1	reading aloud	35	word	congruent	angoissant	an g oi ss ant	1	0.5954	4.19	10	6	1.667	3
121.8857	0.2015	122.0872	1	reading aloud	36	word	congruent	embrun	em b r un	1	0.5257	2.97	6	4	1.5	2
124.5493	0.2018	124.7511	1	reading aloud	37	pseudoword	incongruent	dessirrant	d es si r ra nt	0	n/a	n/a	10	6	1.667	3
126.9296	0.2017	127.1313	1	reading aloud	38	pseudoword	congruent	chandisson	ch an d i  ss on	1	0.5969	n/a	10	6	1.667	3
129.588	0.2016	129.7896	1	reading aloud	39	word	incongruent	aubaine	a uba i ne	1	0.7214	5.81	7	4	1.75	2
131.9671	0.2015	132.1685	1	reading aloud	40	pseudoword	congruent	pombant	p om b ant	1	0.6812	n/a	7	4	1.75	2
134.3485	0.2016	134.5501	1	reading aloud	41	word	congruent	croissant	c r oi ss ant	1	0.5615	18.72	9	6	1.5	2
136.708	0.2015	136.9095	1	reading aloud	42	pseudoword	incongruent	canchin	ca nc hi n	1	0.6222	n/a	7	4	1.75	2
139.0862	0.2021	139.2883	1	reading aloud	43	pseudoword	congruent	pouchant	p ou ch ant	1	0.6825	n/a	8	4	2	2
141.4487	0.2015	141.6502	1	reading aloud	44	pseudoword	congruent	inrension	in r en s i on 	1	1.3439	n/a	9	6	1.5	3
143.8284	0.2022	144.0305	1	reading aloud	45	pseudoword	congruent	chincedant	ch in c e d ant	0	n/a	n/a	10	6	1.667	3
146.2069	0.2015	146.4085	1	reading aloud	46	pseudoword	incongruent	rymphe	ry mp he	0	n/a	n/a	6	3	2	1
151.174	0.2016	151.3756	1	reading aloud	47	word	incongruent	éreintant	é rei n ta nt	1	1.0514	0.14	9	5	1.8	3
153.5042	0.2014	153.7055	1	reading aloud	48	pseudoword	congruent	breuil	b r eu il	1	0.6824	n/a	6	4	1.5	2
156.1863	0.2013	156.3876	1	reading aloud	49	word	congruent	guirlande	gu i r l an de	1	0.6907	9.05	9	6	1.5	2
158.5445	0.2016	158.7461	1	reading aloud	50	pseudoword	incongruent	hulour	h ul o ur	1	0.9823	n/a	6	4	1.5	2
161.2257	0.2014	161.4271	1	reading aloud	51	pseudoword	incongruent	entouillé	e n to ui llé	1	0.6404	n/a	9	5	1.8	3
163.5848	0.2012	163.7861	1	reading aloud	52	word	incongruent	louveteau	lo uv et ea u	1	0.6427	2.36	9	6	1.5	3
173.4787	0.2021	173.6809	1	reading aloud	53	pseudoword	congruent	enreinte	en r ein te	0	n/a	n/a	8	4	2	2
175.8463	0.2015	176.0478	1	reading aloud	54	pseudoword	incongruent	confrainte	co n f rai n te	1	0.8356	n/a	10	6	1.667	2
178.3061	0.2019	178.508	1	reading aloud	55	word	incongruent	manchot	ma nc ho t	1	0.6865	1.89	7	4	1.75	2
182.9908	0.2016	183.1923	1	reading aloud	56	pseudoword	congruent	poigeain	p oi ge ain	0	n/a	n/a	8	5	1.6	2
185.7224	0.2022	185.9246	1	reading aloud	57	pseudoword	congruent	nent	n ent	1	0.9789	n/a	4	2	2	1
188.386	0.2015	188.5875	1	reading aloud	58	pseudoword	incongruent	tanneau	t an nea u	1	0.8809	n/a	7	4	1.75	2
190.7661	0.2015	190.9676	1	reading aloud	59	pseudoword	congruent	chindron	ch in d r on	1	0.5896	n/a	8	5	1.6	2
195.7264	0.202	195.9284	1	reading aloud	60	pseudoword	incongruent	aite	a ite	0	n/a	n/a	4	2	2	1
198.4451	0.2016	198.6467	1	reading aloud	61	word	incongruent	poumon	po um o n	1	0.7044	21.55	6	4	1.5	2
201.1433	0.2015	201.3448	1	reading aloud	62	word	congruent	chaise	ch ai se	1	0.5993	118.31	6	3	2	1
205.8079	0.2013	206.0092	1	reading aloud	63	word	incongruent	couteau	co ut ea u	1	0.7793	52.64	7	4	1.75	2
208.5246	0.2014	208.726	1	reading aloud	64	pseudoword	congruent	liondain	l i on d ain	1	1.0491	n/a	8	5	1.6	2
210.9203	0.2013	211.1216	1	reading aloud	65	word	incongruent	vraie	vra ie	1	0.7635	430.07	5	3	1.667	1
213.3024	0.2013	213.5037	1	reading aloud	66	pseudoword	congruent	anrouille	an r ou ille	1	1.0188	n/a	9	4	2.25	2
215.6632	0.2015	215.8646	1	reading aloud	67	word	congruent	vaisseau	v ai ss eau	1	0.6645	12.43	8	4	2	2
220.6492	0.2016	220.8508	1	reading aloud	68	word	congruent	pinceau	p in c eau	1	0.843	17.91	7	4	1.75	2
