onset	duration	offset	block	task	trial	lexicality	congruency	stimulus	stimulus_spaced	correct	response_time	word_freq	nb_letters	nb_phonemes	ratio	nb_syllables
0.250543466545423	5	5.25054346654542	5	instructions reading aloud	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.5467	0.2015	10.7482	5	reading aloud	1	word	congruent	ascendance	a sc en d an ce	1	1.0373	2.23	10	6	1.667	3
13.2952	0.2014	13.4966	5	reading aloud	2	word	incongruent	feuillage	fe u il lag e	1	0.6652	23.72	9	5	1.8	2
15.9538	0.2013	16.1551	5	reading aloud	3	pseudoword	congruent	caitiment	c ai t i m ent	1	1.3863	n/a	9	6	1.5	3
18.33	0.2013	18.5313	5	reading aloud	4	word	incongruent	embrouille	e mb ro ui lle	1	1.0203	4.39	10	5	2	2
20.6898	0.2014	20.8912	5	reading aloud	5	pseudoword	congruent	mégnant	m é gn ant	1	0.7677	n/a	7	4	1.75	2
23.071	0.2015	23.2725	5	reading aloud	6	word	incongruent	rouleau	ro ul ea u	1	0.7905	19.19	7	4	1.75	2
25.7316	0.2023	25.9339	5	reading aloud	7	word	incongruent	gloussant	g lo us sa nt	1	0.8463	0.54	9	5	1.8	2
28.1091	0.2015	28.3107	5	reading aloud	8	pseudoword	congruent	chanffaim	ch an ff aim	1	0.7399	n/a	9	5	1.8	2
30.7709	0.2018	30.9727	5	reading aloud	9	word	congruent	fraîche	f r aî che	1	0.6329	111.69	7	4	1.75	1
40.3639	0.2019	40.5657	5	reading aloud	10	word	congruent	aile	ai le	1	0.9412	60.47	4	2	2	1
43.0315	0.2015	43.233	5	reading aloud	11	pseudoword	incongruent	groussant	g ro us sa nt	1	0.8402	n/a	9	5	1.8	2
45.411	0.2016	45.6127	5	reading aloud	12	word	incongruent	ronronnant	ro n r on na nt	1	0.8804	0.81	10	6	1.667	3
47.7695	0.2015	47.971	5	reading aloud	13	word	incongruent	franche	f ra nc he	1	1.059	23.45	7	4	1.75	1
50.4503	0.2015	50.6519	5	reading aloud	14	pseudoword	incongruent	condein	co n de in	1	0.9255	n/a	7	4	1.75	2
55.4117	0.2026	55.6142	5	reading aloud	15	word	congruent	goutte	g ou tte	1	0.9108	64.32	6	3	2	1
57.85	0.2016	58.0516	5	reading aloud	16	word	incongruent	vengeance	ve ng ea n ce	1	0.9151	17.03	9	5	1.8	2
62.5341	0.2018	62.7359	5	reading aloud	17	word	incongruent	guerrier	g u er rie r	1	0.7851	10	8	5	1.6	2
64.9685	0.2013	65.1699	5	reading aloud	18	pseudoword	incongruent	feuillate	fe u il lat e	1	0.761	n/a	9	5	1.8	2
72.5335	0.2014	72.7348	5	reading aloud	19	word	incongruent	auvent	a uve nt	1	0.9669	6.89	6	3	2	2
77.2515	0.2015	77.453	5	reading aloud	20	word	incongruent	joueuse	jo ue us e	1	0.7263	19.86	7	4	1.75	1
79.5885	0.2016	79.7901	5	reading aloud	21	word	congruent	tombant	t om b ant	1	0.8861	9.12	7	4	1.75	2
81.9708	0.2015	82.1723	5	reading aloud	22	pseudoword	incongruent	bachechon	b ach ec ho n	0	n/a	n/a	9	6	1.5	3
84.4309	0.2015	84.6324	5	reading aloud	23	word	incongruent	mensonge	me n so n ge	1	0.8193	35.41	8	5	1.6	2
86.8079	0.2026	87.0105	5	reading aloud	24	word	congruent	chiffon	ch i ff on	1	0.6896	18.99	7	4	1.75	2
91.8715	0.2018	92.0733	5	reading aloud	25	pseudoword	congruent	mouque	m ou que	1	0.749	n/a	6	3	2	1
94.2899	0.2026	94.4926	5	reading aloud	26	pseudoword	congruent	édoulette	é d ou l ette	1	0.9469	n/a	9	6	1.5	3
96.6878	0.2016	96.8894	5	reading aloud	27	word	congruent	penchant	p en ch ant	1	0.9973	5.27	8	4	2	2
99.0688	0.2015	99.2703	5	reading aloud	28	word	incongruent	souillure	so u il lu re	1	1.0826	2.91	9	5	1.8	2
101.7287	0.2015	101.9302	5	reading aloud	29	pseudoword	congruent	tanleau	t an l eau	1	1.1993	n/a	7	4	1.75	2
104.4896	0.202	104.6916	5	reading aloud	30	pseudoword	congruent	mougnette	m ou gn ette	1	0.8005	n/a	9	5	1.8	2
107.1663	0.2016	107.3679	5	reading aloud	31	word	congruent	quai	qu ai	1	0.7402	73.99	4	2	2	1
109.927	0.2015	110.1285	5	reading aloud	32	pseudoword	congruent	fauscant	f au sc ant	0	n/a	n/a	8	4	2	2
114.6101	0.2013	114.8113	5	reading aloud	33	pseudoword	congruent	neuquant	n eu qu ant	1	1.0874	n/a	8	4	2	2
116.9462	0.2013	117.1475	5	reading aloud	34	pseudoword	congruent	feutteau	f eu tt eau	1	1.0567	n/a	8	4	2	2
119.3285	0.2015	119.53	5	reading aloud	35	word	congruent	imprudent	im p r u d ent	1	0.9428	0.95	9	6	1.5	3
121.6861	0.2014	121.8875	5	reading aloud	36	pseudoword	incongruent	embenche	e mbe nc he	0	n/a	n/a	8	4	2	2
124.0649	0.2013	124.2662	5	reading aloud	37	pseudoword	incongruent	auvaid	a uva id	0	n/a	n/a	6	3	2	2
126.5282	0.2018	126.73	5	reading aloud	38	pseudoword	incongruent	couvoeur	co u vo e ur	1	1.0157	n/a	8	5	1.6	2
128.9077	0.2015	129.1092	5	reading aloud	39	pseudoword	incongruent	aupoune	a upo u ne	0	n/a	n/a	7	4	1.75	2
131.2659	0.201	131.4669	5	reading aloud	40	word	incongruent	causant	ca u sa nt	1	0.8986	1.96	7	4	1.75	2
135.9526	0.2024	136.155	5	reading aloud	41	word	congruent	emprunt	em p r unt	1	0.9197	4.73	7	4	1.75	2
138.387	0.2019	138.5889	5	reading aloud	42	pseudoword	congruent	condant	c on d ant	1	0.8095	n/a	7	4	1.75	2
140.7682	0.2023	140.9705	5	reading aloud	43	word	congruent	repoussant	r e p ou ss ant	1	0.8369	2.57	10	6	1.667	3
143.1238	0.2019	143.3258	5	reading aloud	44	word	congruent	coût	c oût	1	0.9762	1.35	4	2	2	1
145.5044	0.2015	145.7059	5	reading aloud	45	word	congruent	oeuf	oeu f	1	0.9223	50.14	4	2	2	1
150.4704	0.202	150.6723	5	reading aloud	46	word	congruent	chouquette	ch ou qu ette	1	0.8695	0.07	10	5	2	2
155.1305	0.2016	155.3321	5	reading aloud	47	pseudoword	incongruent	ampoune	a mpo u ne	1	0.794	n/a	7	4	1.75	2
157.5675	0.2019	157.7694	5	reading aloud	48	pseudoword	incongruent	vencouge	ve n co u ge	0	n/a	n/a	8	5	1.6	2
160.2275	0.2015	160.4289	5	reading aloud	49	word	congruent	haussement	hau ss e m ent	1	0.8868	5.68	10	5	2	3
162.6041	0.2015	162.8055	5	reading aloud	50	pseudoword	congruent	couffet	c ou ff et	1	0.9283	n/a	7	4	1.75	2
164.9659	0.2022	165.1681	5	reading aloud	51	pseudoword	congruent	chochoute	ch o ch ou te	1	1.0708	n/a	9	5	1.8	2
167.3442	0.2013	167.5455	5	reading aloud	52	pseudoword	congruent	chirant	ch i r ant	1	0.9423	n/a	7	4	1.75	2
169.725	0.2016	169.9266	5	reading aloud	53	word	incongruent	banquier	ba nq u ie r	1	0.7706	12.7	8	5	1.6	2
172.0828	0.2013	172.2841	5	reading aloud	54	word	incongruent	honneur	hon ne ur	1	0.982	97.36	7	4	1.75	2
174.4647	0.2014	174.6661	5	reading aloud	55	word	incongruent	dansant	da n sa nt	1	0.9556	6.89	7	4	1.75	2
176.8227	0.2021	177.0248	5	reading aloud	56	word	incongruent	peigné	pe ig né	1	0.9673	1.89	6	4	1.5	2
179.5054	0.2016	179.707	5	reading aloud	57	pseudoword	incongruent	frouche	f ro uc he	1	0.8312	n/a	7	4	1.75	1
181.8654	0.2026	182.068	5	reading aloud	58	word	congruent	content	c on t ent	1	0.8604	86.49	7	4	1.75	2
186.8499	0.2015	187.0514	5	reading aloud	59	pseudoword	incongruent	auceur	a uc e ur	1	0.8061	n/a	6	4	1.5	2
189.2867	0.2015	189.4883	5	reading aloud	60	word	incongruent	rencontre	re n co n t re	1	0.9977	81.76	9	6	1.5	2
191.7255	0.2018	191.9273	5	reading aloud	61	word	congruent	tendon	t en d on	1	0.8128	3.99	6	4	1.5	2
194.425	0.2015	194.6265	5	reading aloud	62	pseudoword	incongruent	douvant	do u va nt	1	0.8653	n/a	7	4	1.75	2
197.0829	0.2015	197.2844	5	reading aloud	63	word	incongruent	bronche	b ro nc he	1	0.8278	2.23	7	4	1.75	1
199.4663	0.2015	199.6678	5	reading aloud	64	pseudoword	congruent	innalence	i nn a l en ce	1	1.0043	n/a	9	6	1.5	3
209.3362	0.2024	209.5386	5	reading aloud	65	word	congruent	amphore	am ph o re	1	0.9038	1.35	7	4	1.75	2
214.3297	0.2018	214.5315	5	reading aloud	66	word	congruent	couffin	c ou ff in	1	0.7529	1.96	7	4	1.75	2
217.0431	0.2014	217.2444	5	reading aloud	67	word	congruent	chausson	ch au ss on	1	0.8054	5.95	8	4	2	2
219.7218	0.2014	219.9231	5	reading aloud	68	word	incongruent	laineux	la i ne ux	1	0.8201	1.89	7	4	1.75	2
222.3828	0.2015	222.5843	5	reading aloud	69	pseudoword	incongruent	heudaise	he u da ise	1	0.8652	n/a	8	4	2	2
224.7642	0.2013	224.9655	5	reading aloud	70	pseudoword	incongruent	seuillête	se u il lê te	1	0.7578	n/a	9	5	1.8	2
227.1224	0.2013	227.3237	5	reading aloud	71	pseudoword	congruent	frangne	f r an gne	1	0.7587	n/a	7	4	1.75	1
229.8037	0.2015	230.0052	5	reading aloud	72	word	incongruent	ouvrant	o uv ra nt	1	0.5969	3.18	7	4	1.75	2
232.4643	0.2015	232.6658	5	reading aloud	73	word	incongruent	étouffant	é to uf fa nt	1	0.6986	7.97	9	5	1.8	3
234.8434	0.2023	235.0457	5	reading aloud	74	pseudoword	incongruent	leireux	le i re ux	1	0.7603	n/a	7	4	1.75	2
