onset	duration	offset	block	task	trial	lexicality	congruency	stimulus	stimulus_spaced	correct	response_time	word_freq	nb_letters	nb_phonemes	ratio	nb_syllables
0.236004912021599	5	5.2360049120216	5	instructions reading aloud	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.4365	0.2013	10.6379	5	reading aloud	1	pseudoword	congruent	lonteau	l on t eau	0	n/a	n/a	7	4	1.75	2
13.1923	0.2014	13.3936	5	reading aloud	2	pseudoword	incongruent	janguelle	ja ng ue lle	1	0.7417	n/a	9	5	1.8	2
15.5494	0.2014	15.7508	5	reading aloud	3	pseudoword	incongruent	enssête	e ns sêt e	1	0.8726	n/a	7	4	1.75	2
17.9281	0.2013	18.1295	5	reading aloud	4	pseudoword	incongruent	chain	c ha in	1	0.6597	n/a	5	2	2.5	1
20.3734	0.2015	20.5749	5	reading aloud	5	word	incongruent	chaud	c ha ud	1	0.6667	113.31	5	2	2.5	1
22.7716	0.2015	22.9731	5	reading aloud	6	pseudoword	incongruent	chanffaim	c ha nf fa im	1	0.9324	n/a	9	5	1.8	2
25.4305	0.2015	25.6319	5	reading aloud	7	pseudoword	incongruent	chaiguette	c ha ig ue tte	0	n/a	n/a	10	5	2	2
28.1086	0.2017	28.3103	5	reading aloud	8	pseudoword	congruent	éphon	é ph on	1	0.7958	n/a	5	3	1.667	2
30.469	0.2015	30.6705	5	reading aloud	9	word	congruent	embout	em b out	1	0.6821	0.81	6	3	2	2
32.8503	0.2021	33.0524	5	reading aloud	10	word	incongruent	audience	a ud ie n ce	1	0.642	9.53	8	5	1.6	2
35.2305	0.2016	35.432	5	reading aloud	11	pseudoword	congruent	ampoune	am p ou ne	0	n/a	n/a	7	4	1.75	2
37.5893	0.2015	37.7908	5	reading aloud	12	pseudoword	congruent	saimeau	s ai m eau	1	1.084	n/a	7	4	1.75	2
39.9687	0.2022	40.1709	5	reading aloud	13	word	congruent	fondant	f on d ant	1	0.6135	2.7	7	4	1.75	2
42.3305	0.2017	42.5322	5	reading aloud	14	word	incongruent	fantaisie	fa n ta i si e	1	0.7245	16.89	9	6	1.5	3
44.7088	0.2016	44.9103	5	reading aloud	15	word	congruent	avant	a v ant	1	0.6845	21.35	5	3	1.667	2
47.0877	0.2015	47.2892	5	reading aloud	16	word	congruent	humain	hu m ain	1	0.6627	111.55	6	3	2	2
49.4485	0.2021	49.6506	5	reading aloud	17	pseudoword	incongruent	noumon	no u mo n	1	0.8689	n/a	6	4	1.5	2
51.8292	0.2017	52.0309	5	reading aloud	18	pseudoword	congruent	frangne	f r an gne	0	n/a	n/a	7	4	1.75	1
54.1871	0.2021	54.3892	5	reading aloud	19	word	incongruent	champ	c ha mp	1	0.6746	106.49	5	2	2.5	1
63.7792	0.2015	63.9808	5	reading aloud	20	pseudoword	incongruent	auvaid	a uva id	0	n/a	n/a	6	3	2	2
66.4493	0.2013	66.6506	5	reading aloud	21	word	congruent	fainéante	f ai n é an te	0	n/a	1.89	9	6	1.5	3
68.827	0.2013	69.0283	5	reading aloud	22	pseudoword	incongruent	fairche	fa i rc he	1	1.0927	n/a	7	4	1.75	1
71.1885	0.2019	71.3904	5	reading aloud	23	pseudoword	congruent	chirquance	ch i r qu an ce	0	n/a	n/a	10	6	1.667	2
73.5687	0.202	73.7707	5	reading aloud	24	pseudoword	incongruent	combache	co m b ac he	0	n/a	n/a	8	5	1.6	2
76.0283	0.2018	76.2301	5	reading aloud	25	pseudoword	incongruent	couvoeur	co u vo e ur	0	n/a	n/a	8	5	1.6	2
78.711	0.2021	78.9131	5	reading aloud	26	word	congruent	mouvement	m ou v e m ent	1	0.6919	182.97	9	6	1.5	3
86.3772	0.2024	86.5795	5	reading aloud	27	word	congruent	imparfait	im p a r f ait	1	0.6681	3.11	9	6	1.5	3
89.0899	0.202	89.2918	5	reading aloud	28	pseudoword	congruent	intouteur	in t ou t eur	0	n/a	n/a	9	6	1.5	3
91.4472	0.2016	91.6488	5	reading aloud	29	pseudoword	incongruent	senlant	se nl a nt	0	n/a	n/a	7	4	1.75	2
93.8246	0.2016	94.0262	5	reading aloud	30	pseudoword	congruent	huloeu	hu l oeu	0	n/a	n/a	6	3	2	2
96.2877	0.2015	96.4892	5	reading aloud	31	pseudoword	incongruent	ranfant	ra nf a nt	1	0.7965	n/a	7	4	1.75	2
98.9677	0.2019	99.1696	5	reading aloud	32	pseudoword	congruent	enreinte	en r ein te	1	0.7805	n/a	8	4	2	2
