onset	duration	offset	block	task	trial	lexicality	congruency	stimulus	stimulus_spaced	correct	response_time	word_freq	nb_letters	nb_phonemes	ratio	nb_syllables
0.243598638680851	5	5.24359863868085	3	instructions reading aloud	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.5539	0.2013	10.7552	3	reading aloud	1	pseudoword	congruent	confrainte	c on f r ain te	1	0.7283	n/a	10	6	1.667	2
13.2923	0.2014	13.4938	3	reading aloud	2	pseudoword	incongruent	consouse	co n so use	0	n/a	n/a	8	5	1.6	2
15.9543	0.2013	16.1556	3	reading aloud	3	pseudoword	incongruent	sonronnant	so nr o n na nt	0	n/a	n/a	10	6	1.667	3
18.7119	0.2015	18.9134	3	reading aloud	4	pseudoword	incongruent	aucience	a uc ie n ce	1	0.93	n/a	8	5	1.6	2
21.0922	0.202	21.2942	3	reading aloud	5	word	incongruent	blaireau	b la i rea u	1	0.7421	3.78	8	5	1.6	2
23.4723	0.2015	23.6738	3	reading aloud	6	pseudoword	congruent	fairnouse	f ai r n ou se	1	0.9644	n/a	9	6	1.5	2
26.1301	0.2016	26.3317	3	reading aloud	7	pseudoword	incongruent	oipeau	o ip ea u	0	n/a	n/a	6	4	1.5	2
28.5119	0.2017	28.7136	3	reading aloud	8	word	congruent	bandeau	b an d eau	1	0.707	6.49	7	4	1.75	2
30.873	0.2028	31.0758	3	reading aloud	9	word	incongruent	offensant	o ffe ns a nt	1	0.6798	1.01	9	5	1.8	3
33.2508	0.2016	33.4524	3	reading aloud	10	word	incongruent	enquête	e nq uêt e	1	0.855	21.28	7	4	1.75	2
40.5208	0.2017	40.7225	3	reading aloud	11	pseudoword	incongruent	engourrant	e ngo ur ra nt	1	1.157	n/a	10	5	2	3
42.9301	0.2016	43.1317	3	reading aloud	12	word	incongruent	trentaine	tre n ta in e	1	0.7491	13.45	9	6	1.5	2
45.6916	0.2019	45.8935	3	reading aloud	13	word	incongruent	hargneuse	h ar g ne use	1	1.3199	9.46	9	5	1.8	2
48.0728	0.2021	48.2749	3	reading aloud	14	word	congruent	conseiller	c on s e ill er	1	0.7135	19.32	10	6	1.667	3
50.7278	0.2015	50.9294	3	reading aloud	15	pseudoword	congruent	beinf	b ein f	1	0.7485	n/a	5	3	1.667	1
55.4148	0.2015	55.6163	3	reading aloud	16	word	congruent	embrouille	em b r ou ille	1	0.6817	4.39	10	5	2	2
57.8479	0.2015	58.0494	3	reading aloud	17	pseudoword	congruent	jinge	j in ge	1	0.9123	n/a	5	3	1.667	1
60.2306	0.2017	60.4323	3	reading aloud	18	pseudoword	incongruent	bronguille	b ro ng ui lle	0	n/a	n/a	10	6	1.667	2
62.5876	0.2022	62.7898	3	reading aloud	19	word	incongruent	soudain	so ud ai n	1	0.6028	65.27	7	4	1.75	2
64.9692	0.2023	65.1715	3	reading aloud	20	word	incongruent	guerrier	g u er rie r	1	0.6556	10	8	5	1.6	2
67.3483	0.2013	67.5496	3	reading aloud	21	word	congruent	couchette	c ou ch ette	1	0.7087	6.28	9	5	1.8	2
70.1087	0.2019	70.3106	3	reading aloud	22	pseudoword	congruent	incequant	in c e qu ant	0	n/a	n/a	9	5	1.8	3
75.1719	0.2015	75.3734	3	reading aloud	23	word	congruent	boeuf	b oeu f	1	0.6666	21.01	5	3	1.667	1
77.6102	0.2015	77.8118	3	reading aloud	24	pseudoword	congruent	fendéanre	f en d é an re	0	n/a	n/a	9	6	1.5	3
79.9877	0.2015	80.1892	3	reading aloud	25	pseudoword	congruent	tanneau	t a nn eau	1	1.0548	n/a	7	4	1.75	2
82.7464	0.2023	82.9486	3	reading aloud	26	word	incongruent	pince	pi nc e	1	0.6614	14.73	5	3	1.667	1
85.4301	0.2015	85.6316	3	reading aloud	27	pseudoword	congruent	treussant	t r eu ss ant	1	0.915	n/a	9	5	1.8	2
87.7913	0.2018	87.9931	3	reading aloud	28	pseudoword	incongruent	veincheur	v ei n c he ur	1	0.8658	n/a	9	5	1.8	2
90.469	0.2015	90.6705	3	reading aloud	29	pseudoword	congruent	mounnon	m ou nn on	1	1.0312	n/a	7	4	1.75	2
92.8271	0.2017	93.0288	3	reading aloud	30	word	incongruent	raisin	ra i si n	1	0.7356	9.53	6	4	1.5	2
95.2091	0.2015	95.4106	3	reading aloud	31	pseudoword	congruent	angrause	an g r au se	1	0.9846	n/a	8	5	1.6	2
97.648	0.2016	97.8497	3	reading aloud	32	pseudoword	incongruent	bombin	bo m bi n	1	0.7932	n/a	6	4	1.5	2
100.0473	0.2022	100.2495	3	reading aloud	33	pseudoword	congruent	fenteau	f en t eau	1	0.8374	n/a	7	4	1.75	2
102.7072	0.2017	102.9089	3	reading aloud	34	pseudoword	incongruent	cheue	c he ue	1	0.7257	n/a	5	2	2.5	1
105.0881	0.2017	105.2898	3	reading aloud	35	word	congruent	poussin	p ou ss in	1	0.6653	3.04	7	4	1.75	2
107.7469	0.2016	107.9485	3	reading aloud	36	pseudoword	incongruent	dallin	d a lli n	1	0.7611	n/a	6	4	1.5	2
110.1274	0.2017	110.3291	3	reading aloud	37	word	incongruent	méchant	m éc ha nt	1	0.9528	34.05	7	4	1.75	2
112.5057	0.2013	112.7071	3	reading aloud	38	word	congruent	neige	n ei ge	1	0.6091	80.88	5	3	1.667	1
117.4701	0.2013	117.6714	3	reading aloud	39	word	incongruent	soucoupe	so u co up e	1	0.6679	8.85	8	5	1.6	2
119.8072	0.2013	120.0085	3	reading aloud	40	word	congruent	tranchant	t r an ch ant	1	0.6174	5.27	9	5	1.8	2
124.4923	0.2021	124.6944	3	reading aloud	41	pseudoword	incongruent	innalence	in na le n c e	0	n/a	n/a	9	6	1.5	3
126.9271	0.2015	127.1286	3	reading aloud	42	word	incongruent	humeur	h um e ur	1	0.6211	58.04	6	4	1.5	2
129.6879	0.2016	129.8895	3	reading aloud	43	word	congruent	saillante	s a ill an te	1	0.6581	10.07	9	5	1.8	2
132.0657	0.2015	132.2672	3	reading aloud	44	pseudoword	incongruent	douvant	do u va nt	1	0.7524	n/a	7	4	1.75	2
134.4456	0.2022	134.6478	3	reading aloud	45	pseudoword	congruent	rymphe	r ym phe	1	0.8921	n/a	6	3	2	1
136.8083	0.2015	137.0098	3	reading aloud	46	word	incongruent	soignante	so ig na n te	1	0.6266	0.27	9	6	1.5	2
139.1871	0.2016	139.3887	3	reading aloud	47	word	congruent	dénouement	d é n oue m ent	1	0.8309	4.05	10	6	1.667	3
141.646	0.2025	141.8485	3	reading aloud	48	word	congruent	joueuse	j ou eu se	1	0.7033	19.86	7	4	1.75	1
144.3287	0.2024	144.5311	3	reading aloud	49	word	congruent	anglaise	an g l ai se	1	0.6215	79.53	8	5	1.6	2
146.9846	0.2015	147.1862	3	reading aloud	50	pseudoword	incongruent	géein	gé ei n	1	0.699	n/a	5	3	1.667	2
149.3675	0.2016	149.5691	3	reading aloud	51	pseudoword	incongruent	sougnemain	so ug n em a in	0	n/a	n/a	10	6	1.667	3
151.8258	0.2024	152.0282	3	reading aloud	52	word	congruent	château	ch â t eau	1	0.5684	74.12	7	4	1.75	2
156.5118	0.2018	156.7136	3	reading aloud	53	word	incongruent	chouquette	c ho uq ue tte	1	0.6343	0.07	10	5	2	2
158.9457	0.2016	159.1473	3	reading aloud	54	word	congruent	échange	é ch an ge	1	0.6234	32.43	7	4	1.75	2
161.7049	0.2015	161.9065	3	reading aloud	55	pseudoword	incongruent	pentouet	pe n to ue t	1	0.8262	n/a	8	5	1.6	2
166.3857	0.2017	166.5875	3	reading aloud	56	pseudoword	incongruent	poute	po ut e	1	0.7837	n/a	5	3	1.667	1
168.7229	0.2013	168.9242	3	reading aloud	57	pseudoword	incongruent	mouquon	mo uq uo n	1	1.0519	n/a	7	4	1.75	2
171.4037	0.2014	171.6051	3	reading aloud	58	word	congruent	tailleuse	t a ill eu se	1	0.7027	0.07	9	5	1.8	2
173.7629	0.2016	173.9645	3	reading aloud	59	pseudoword	congruent	breille	b r e ille	1	0.6988	n/a	7	4	1.75	1
176.146	0.2017	176.3478	3	reading aloud	60	pseudoword	congruent	phadeuge	ph a d eu ge	1	1.136	n/a	8	5	1.6	2
178.5066	0.2015	178.7081	3	reading aloud	61	pseudoword	congruent	contement	c on t e ment	0	n/a	n/a	9	6	1.5	3
181.1845	0.2016	181.3861	3	reading aloud	62	word	congruent	terreau	t e rr eau	1	0.7909	3.78	7	4	1.75	2
185.8479	0.2015	186.0494	3	reading aloud	63	word	incongruent	chambre	c ha mb re	1	0.6323	413.31	7	4	1.75	1
188.2036	0.2017	188.4053	3	reading aloud	64	pseudoword	incongruent	chon	c ho n	1	0.6404	n/a	4	2	2	1
190.6647	0.2015	190.8662	3	reading aloud	65	pseudoword	incongruent	trympaine	try m pa in e	0	n/a	n/a	9	6	1.5	2
197.6517	0.2017	197.8534	3	reading aloud	66	pseudoword	congruent	raivement	r ai ve m ent	0	n/a	n/a	9	6	1.5	3
200.0618	0.2018	200.2636	3	reading aloud	67	word	incongruent	tombant	to m ba nt	1	0.7216	9.12	7	4	1.75	2
207.63	0.202	207.832	3	reading aloud	68	pseudoword	congruent	jouanre	j ou an re	0	n/a	n/a	7	4	1.75	1
210.0415	0.2015	210.2431	3	reading aloud	69	pseudoword	incongruent	oeur	o eur	1	0.7452	n/a	4	2	2	1
212.4032	0.2034	212.6066	3	reading aloud	70	word	incongruent	rengaine	re ng a in e	1	0.9494	4.59	8	5	1.6	2
214.7827	0.2014	214.9841	3	reading aloud	71	word	congruent	bouillon	b ou ill on	0	n/a	8.92	8	4	2	2
217.1424	0.2015	217.3439	3	reading aloud	72	pseudoword	congruent	fangueuse	f an gu eu se	1	1.0062	n/a	9	5	1.8	2
219.8214	0.2013	220.0227	3	reading aloud	73	word	incongruent	tronche	t ro nc he	1	0.6624	25.68	7	4	1.75	1
222.4826	0.2014	222.684	3	reading aloud	74	pseudoword	incongruent	intratait	i nt ra ta i t	0	n/a	n/a	9	6	1.5	3
224.8615	0.2015	225.063	3	reading aloud	75	pseudoword	congruent	cauchette	c au ch ette	1	1.0551	n/a	9	5	1.8	2
227.2232	0.2016	227.4248	3	reading aloud	76	pseudoword	congruent	dounnin	d ou nn in	0	n/a	n/a	7	4	1.75	2
229.6025	0.2017	229.8042	3	reading aloud	77	word	incongruent	engouement	e ngo ue me nt	1	0.9025	1.55	10	5	2	3
232.2635	0.2015	232.465	3	reading aloud	78	word	incongruent	bouchon	bo uc ho n	1	0.636	14.46	7	4	1.75	2
234.6407	0.2015	234.8422	3	reading aloud	79	pseudoword	incongruent	freau	f rea u	1	0.6701	n/a	5	3	1.667	1
241.6912	0.2015	241.8927	3	reading aloud	80	pseudoword	congruent	vanrreau	v an rr eau	1	0.8072	n/a	8	4	2	2
249.0301	0.2015	249.2316	3	reading aloud	81	pseudoword	incongruent	batougne	b a to ug ne	1	0.772	n/a	8	5	1.6	2
254.3442	0.2016	254.5458	3	reading aloud	82	pseudoword	congruent	chousou	ch ou s ou	0	n/a	n/a	7	4	1.75	2
256.6813	0.2018	256.8831	3	reading aloud	83	word	incongruent	bambou	ba m bo u	1	0.6979	6.15	6	4	1.5	2
259.3411	0.2015	259.5426	3	reading aloud	84	word	congruent	chanson	ch an s on	1	0.6562	46.55	7	4	1.75	2
262.0208	0.2017	262.2224	3	reading aloud	85	word	incongruent	rougissant	ro ug is sa nt	1	1.098	2.16	10	6	1.667	3
264.3827	0.2019	264.5846	3	reading aloud	86	word	congruent	ascendance	a sc en d an ce	1	0.7374	2.23	10	6	1.667	3
267.0623	0.2014	267.2636	3	reading aloud	87	word	incongruent	ignorance	ig no ra n c e	1	0.7287	16.82	9	6	1.5	3
269.8188	0.2015	270.0203	3	reading aloud	88	pseudoword	incongruent	bigne	b ig ne	1	0.7965	n/a	5	3	1.667	1
272.199	0.2019	272.4009	3	reading aloud	89	pseudoword	incongruent	soussant	so us sa nt	0	n/a	n/a	8	4	2	2
274.9604	0.2013	275.1617	3	reading aloud	90	pseudoword	incongruent	sengeonie	se n g eo n ie	0	n/a	n/a	9	6	1.5	3
279.9446	0.2019	280.1465	3	reading aloud	91	pseudoword	congruent	nange	n an ge	1	0.889	n/a	5	3	1.667	1
285.2626	0.2022	285.4648	3	reading aloud	92	pseudoword	congruent	nuant	n u ant	1	0.6096	n/a	5	3	1.667	2
287.9988	0.2015	288.2003	3	reading aloud	93	word	congruent	ampoule	am p ou le	1	0.6295	19.12	7	4	1.75	2
290.3815	0.2015	290.583	3	reading aloud	94	word	incongruent	imprudent	i mp ru de n t	1	0.6457	0.95	9	6	1.5	3
292.8403	0.2016	293.0419	3	reading aloud	95	pseudoword	congruent	sencher	s en ch er	1	0.6315	n/a	7	4	1.75	2
295.52	0.2015	295.7215	3	reading aloud	96	pseudoword	incongruent	ronteau	ro n tea u	1	0.9173	n/a	7	4	1.75	2
297.8802	0.2015	298.0817	3	reading aloud	97	word	congruent	mousson	m ou ss on	1	0.5847	17.36	7	4	1.75	2
300.2614	0.202	300.4634	3	reading aloud	98	word	congruent	envieuse	en v i eu se	1	0.65	1.76	8	5	1.6	2
302.7216	0.2015	302.9231	3	reading aloud	99	word	congruent	trousseau	t r ou ss eau	1	0.7186	5.95	9	5	1.8	2
307.702	0.2016	307.9035	3	reading aloud	100	word	congruent	échelle	é ch elle	1	0.6021	31.76	7	4	1.75	2
310.0387	0.2015	310.2402	3	reading aloud	101	pseudoword	incongruent	guessier	g u es sie r	1	0.677	n/a	8	5	1.6	2
315.0242	0.202	315.2262	3	reading aloud	102	pseudoword	congruent	lanceteau	l an c e t eau	1	0.8899	n/a	9	6	1.5	3
317.36	0.2022	317.5622	3	reading aloud	103	word	congruent	banquise	b an qu i se	1	0.7073	1.55	8	5	1.6	2
319.8179	0.2013	320.0192	3	reading aloud	104	pseudoword	congruent	éphouce	é ph ou ce	1	0.9839	n/a	7	4	1.75	2
322.1961	0.2014	322.3975	3	reading aloud	105	pseudoword	congruent	caillon	c a ill on 	1	0.6326	n/a	7	4	1.75	2
324.5553	0.2013	324.7566	3	reading aloud	106	word	congruent	jambe	j am be	1	0.5914	220.95	5	3	1.667	1
327.2369	0.2013	327.4381	3	reading aloud	107	pseudoword	congruent	incerdant	in cer d ant	1	0.6669	n/a	9	6	1.5	3
329.5984	0.2015	329.8	3	reading aloud	108	word	incongruent	fourchette	fo ur c he tte	1	0.6566	14.19	10	6	1.667	2
331.9788	0.2018	332.1806	3	reading aloud	109	word	incongruent	oiseau	o is ea u	1	0.5897	113.04	6	4	1.5	2
334.641	0.2018	334.8428	3	reading aloud	110	pseudoword	congruent	retouffant	r e t ou ff ant	0	n/a	n/a	10	6	1.667	3
337.0195	0.2016	337.2211	3	reading aloud	111	pseudoword	incongruent	feurchille	fe ur c hi lle	1	0.8566	n/a	10	6	1.667	2
339.6768	0.2015	339.8784	3	reading aloud	112	word	congruent	fraîche	f r aî che	1	0.6213	111.69	7	4	1.75	1
342.0576	0.202	342.2597	3	reading aloud	113	word	congruent	enceinte	en c ein te	1	0.5552	12.43	8	4	2	2
347.0231	0.2026	347.2256	3	reading aloud	114	word	incongruent	compagne	co m p ag ne	1	0.5889	80	8	5	1.6	2
349.7587	0.2016	349.9602	3	reading aloud	115	word	congruent	maîtresse	m aî t r esse	1	0.6856	53.92	9	6	1.5	2
352.4373	0.2016	352.6388	3	reading aloud	116	word	congruent	phalange	ph a l an ge	1	0.7606	5.2	8	5	1.6	2
354.7966	0.2017	354.9983	3	reading aloud	117	word	incongruent	frein	f rei n	1	0.5786	13.18	5	3	1.667	1
